Date,Actual_Return,GRU_Prob,GRU_Result,RF_Prob,XGB_Prob
2023-02-17,0.002522591602675872,0.50873137,0.002522591602675872,0.5740945660070191,0.6558384
2023-02-18,-0.014622878010064233,0.51412684,-0.014622878010064233,0.5812728481275713,0.6292389
2023-02-19,0.02350220997570851,0.51583207,0.02350220997570851,0.5217747806791377,0.62239534
2023-02-20,-0.01570070283630276,0.5251851,-0.01570070283630276,0.5034382977169184,0.5544138
2023-02-21,-0.011039924489288477,0.5292926,-0.011039924489288477,0.5850262879670061,0.6954103
2023-02-22,-0.01000777017485166,0.5226332,-0.01000777017485166,0.47143839702878054,0.49394846
2023-02-23,-0.031533153440656325,0.5254134,-0.031533153440656325,0.6280180883169387,0.8362526
2023-02-24,-0.0012171510470647684,0.5186114,-0.0012171510470647684,0.5071102274185875,0.68925774
2023-02-25,0.017177475388725716,0.5138509,0.017177475388725716,0.5421115858720562,0.6934987
2023-02-26,-0.002664419429544207,0.5157417,-0.002664419429544207,0.550211116811495,0.5680223
2023-02-27,-0.014920766947512987,0.51277924,-0.014920766947512987,0.44359728677654287,0.56123006
2023-02-28,0.021061665219775483,0.5122283,0.021061665219775483,0.5644048911524452,0.6847625
2023-03-01,-0.00692582029601807,0.51148725,-0.00692582029601807,0.4845498441667081,0.56214166
2023-03-02,-0.04734561471993559,0.5079899,-0.04734561471993559,0.46113697399824877,0.5061348
2023-03-03,-0.0003475835117475734,0.50736904,-0.0003475835117475734,0.5159308043985368,0.59003437
2023-03-04,0.00374419877412957,0.5070178,0.00374419877412957,0.5008060648962567,0.65451884
2023-03-05,-0.0009023532516817534,0.5057912,-0.0009023532516817534,0.46786920676696914,0.59296525
2023-03-06,-0.009461847389558242,0.50098467,-0.009461847389558242,0.4548436184797345,0.5938887
2023-03-07,-0.022187624448372745,0.50383264,-0.022187624448372745,0.5270174911415999,0.59451073
2023-03-08,-0.06188402538718396,0.5006227,-0.06188402538718396,0.46379940756985333,0.5249482
2023-03-09,-0.010388356475865668,0.4956586,0.010388356475865668,0.4794579289170349,0.6099448
2023-03-10,0.015137943167206735,0.49258167,-0.015137943167206735,0.5158059823815434,0.84702253
2023-03-11,0.07535199183798391,0.48722568,-0.07535199183798391,0.5539240582270692,0.67318463
2023-03-12,0.09621127502658289,0.48414302,-0.09621127502658289,0.535890624978971,0.5700497
2023-03-13,0.023096210086640312,0.49079093,-0.023096210086640312,0.5477828106139058,0.5943818
2023-03-14,-0.01559560623435119,0.49124864,0.01559560623435119,0.4645827416762569,0.6928121
2023-03-15,0.02936383034267953,0.49419856,-0.02936383034267953,0.4773714810174428,0.646175
2023-03-16,0.09585867790348179,0.5034994,0.09585867790348179,0.5015346734669316,0.56415683
2023-03-17,-0.017800244057976755,0.51202357,-0.017800244057976755,0.5227261650185163,0.6527399
2023-03-18,0.039594179910500626,0.52177525,0.039594179910500626,0.47734416658551415,0.6831106
2023-03-19,-0.009146719660871439,0.5303167,-0.009146719660871439,0.46683125328330505,0.6515256
2023-03-20,0.014015220256441863,0.5348187,0.014015220256441863,0.4340201227897856,0.537736
2023-03-21,-0.030403334297558482,0.5275112,-0.030403334297558482,0.40882817310184355,0.4138093
2023-03-22,0.038326709104299805,0.5297769,0.038326709104299805,0.4805924046345818,0.67217964
2023-03-23,-0.029720014659621374,0.5294043,-0.029720014659621374,0.5395587640941675,0.6224839
2023-03-24,0.0003088750210802349,0.5310745,0.0003088750210802349,0.5196041203262493,0.49522334
2023-03-25,0.018392051837111456,0.52994853,0.018392051837111456,0.49316169567595236,0.5786207
2023-03-26,-0.030146542215134797,0.5353619,-0.030146542215134797,0.5077605364567737,0.6274976
2023-03-27,0.005019740157663266,0.52777195,0.005019740157663266,0.5089966759474085,0.62595284
2023-03-28,0.03989315166279228,0.53097737,0.03989315166279228,0.5528409686690394,0.6671869
2023-03-29,-0.011290504645732002,0.53172994,-0.011290504645732002,0.5140160108162088,0.57070297
2023-03-30,0.015585191231934026,0.52797246,0.015585191231934026,0.5124826314474794,0.70192647
2023-03-31,-0.00044369718141634706,0.5316552,-0.00044369718141634706,0.5457695992068778,0.73359007
2023-04-01,-0.0098711090289052,0.532466,-0.0098711090289052,0.5534206473101037,0.60116464
2023-04-02,-0.013200046713263913,0.53166044,-0.013200046713263913,0.48376598643866353,0.64142674
2023-04-03,0.013146402877697971,0.53462803,0.013146402877697971,0.5632097592208667,0.70395905
2023-04-04,0.00016119028015504355,0.5303793,0.00016119028015504355,0.47821431531482184,0.64474946
2023-04-05,-0.004834574073633635,0.5232556,-0.004834574073633635,0.5091623312420086,0.6302624
2023-04-06,-0.004547721288072681,0.5183424,-0.004547721288072681,0.4825548748778513,0.5329607
2023-04-07,0.0011484849494720617,0.5179597,0.0011484849494720617,0.5111755091076057,0.54676217
2023-04-08,0.013793927922807203,0.5160401,0.013793927922807203,0.4745140928570034,0.65571654
2023-04-09,0.046377317135860574,0.5157857,0.046377317135860574,0.5095611640810666,0.5844823
2023-04-10,0.01899900598366777,0.51761156,0.01899900598366777,0.47757743948203246,0.46962962
2023-04-11,-0.010342571394702404,0.52032256,-0.010342571394702404,0.4915994512375839,0.62248665
2023-04-12,0.01625297317625396,0.5270814,0.01625297317625396,0.49323305839556947,0.5545433
2023-04-13,0.003064808400913499,0.53371084,0.003064808400913499,0.4746969784802053,0.5512112
2023-04-14,-0.005640213831849872,0.53778124,-0.005640213831849872,0.5137124816116658,0.5712201
2023-04-15,0.0003155626868909245,0.541482,0.0003155626868909245,0.5527599824524846,0.6608409
2023-04-16,-0.028852997807267244,0.548598,-0.028852997807267244,0.5286890987681129,0.61632645
2023-04-17,0.03227085582293321,0.54895675,0.03227085582293321,0.5401115670848826,0.7118058
2023-04-18,-0.05210366948529643,0.53995585,-0.05210366948529643,0.5277547914899273,0.8090497
2023-04-19,-0.019218949130294316,0.5392355,-0.019218949130294316,0.5549422816188363,0.5653823
2023-04-20,-0.03472674388756414,0.5286795,-0.03472674388756414,0.6053610273821304,0.75375843
2023-04-21,0.020321067064179577,0.525414,0.020321067064179577,0.5862325192341347,0.63520795
2023-04-22,-0.0081335593354388,0.51578814,-0.0081335593354388,0.5375036082383103,0.57147056
2023-04-23,-0.002887577653258644,0.51451033,-0.002887577653258644,0.5131137688104723,0.53308904
2023-04-24,0.02871077059190652,0.51355195,0.02871077059190652,0.5299717422530008,0.53592056
2023-04-25,0.004045823455811615,0.51141965,0.004045823455811615,0.4974510651855495,0.61269337
2023-04-26,0.03721517535101704,0.51013947,0.03721517535101704,0.5132810164774357,0.68304926
2023-04-27,-0.005465044513970008,0.50738984,-0.005465044513970008,0.5112729813000628,0.58616674
2023-04-28,-0.002771930662499922,0.5136297,-0.002771930662499922,0.5599730738941229,0.5459819
2023-04-29,9.442208382015593e-05,0.5139618,9.442208382015593e-05,0.505226813425,0.63558275
2023-04-30,-0.039850225137779915,0.51908267,-0.039850225137779915,0.48224785191419284,0.5075024
2023-05-01,0.02143346256590184,0.51967824,0.02143346256590184,0.5280119770797365,0.55010915
2023-05-02,0.012427685381093623,0.5151067,0.012427685381093623,0.4645899755885922,0.4458417
2023-05-03,-0.006476915995777599,0.5166085,-0.006476915995777599,0.5082457431992957,0.51125395
2023-05-04,0.023144680520532646,0.51068985,0.023144680520532646,0.47149206628889945,0.6270323
2023-05-05,-0.02228084760830229,0.5124704,-0.02228084760830229,0.5275623226833885,0.53115314
2023-05-06,-0.01449310528906489,0.5113607,-0.01449310528906489,0.5049667855125488,0.57189745
2023-05-07,-0.02677830890499855,0.5057174,-0.02677830890499855,0.4869097589744987,0.66400665
2023-05-08,-0.0014644659199046783,0.5092274,-0.0014644659199046783,0.45718404561514164,0.66687334
2023-05-09,-0.0010684708090662465,0.50389063,-0.0010684708090662465,0.5069828359167065,0.7899353
2023-05-10,-0.02283183115177323,0.5023862,-0.02283183115177323,0.4466347731937478,0.5881594
2023-05-11,-0.0064374817843849685,0.5002465,-0.0064374817843849685,0.5104652922970487,0.5586371
2023-05-12,-0.0007363311303112408,0.4986368,0.0007363311303112408,0.5034880154812257,0.6871973
2023-05-13,0.005316097534741049,0.49632856,-0.005316097534741049,0.5242099170235808,0.54890627
2023-05-14,0.009084012628159499,0.49384692,-0.009084012628159499,0.45167151289444846,0.44011632
2023-05-15,-0.0047234864410535815,0.49592116,0.0047234864410535815,0.4788824595061722,0.42886811
2023-05-16,0.013752023389943968,0.49671197,-0.013752023389943968,0.4772956042871917,0.43458962
2023-05-17,-0.021321546938747327,0.49588987,0.021321546938747327,0.48527891943950185,0.5158155
2023-05-18,0.0021990001968585915,0.4974236,-0.0021990001968585915,0.4658710368066608,0.45232004
2023-05-19,0.008265173030320483,0.49494395,-0.008265173030320483,0.5117474042074323,0.65200716
2023-05-20,-0.013085542514084558,0.49702516,0.013085542514084558,0.5591308824261512,0.59053683
2023-05-21,0.0037943335858154903,0.49666792,-0.0037943335858154903,0.5160732423421018,0.7407398
2023-05-22,0.013793298663241194,0.4968757,-0.013793298663241194,0.4978641599706807,0.72975075
2023-05-23,-0.03271905806144915,0.49780124,0.03271905806144915,0.49557193687203466,0.52246565
2023-05-24,0.005498877473934849,0.4946331,-0.005498877473934849,0.4300966313401719,0.47032556
2023-05-25,0.008768294981564617,0.49224153,-0.008768294981564617,0.4912464700871919,0.42737296
2023-05-26,0.005554948116372804,0.49255228,-0.005554948116372804,0.5284639542628873,0.6854835
2023-05-27,0.04508519501740316,0.48751512,-0.04508519501740316,0.537975142297758,0.70363283
2023-05-28,-0.011708533760912077,0.4910053,0.011708533760912077,0.5295416416669532,0.7033461
2023-05-29,-0.0015142556351941394,0.49075878,0.0015142556351941394,0.5500186370248855,0.5688995
2023-05-30,-0.017478262753480966,0.4886451,0.017478262753480966,0.4463748555576395,0.5973613
2023-05-31,-0.014421718206491185,0.49484456,0.014421718206491185,0.5144020111240318,0.46146604
2023-06-01,0.01583492834831035,0.49281132,-0.01583492834831035,0.55559835738772,0.6905495
2023-06-02,-0.006363932357385971,0.49521777,0.006363932357385971,0.600062128973817,0.85534364
2023-06-03,0.001698977658018963,0.49736875,-0.001698977658018963,0.5849974343024565,0.71877146
2023-06-04,-0.05115247125137512,0.49752095,0.05115247125137512,0.49110780307725094,0.71109027
2023-06-05,0.05837485716062529,0.5000098,0.05837485716062529,0.5555843892819851,0.70244944
2023-06-06,-0.0327116189155523,0.4944141,0.0327116189155523,0.49818161816728285,0.6553477
2023-06-07,0.006046848554291717,0.49302405,-0.006046848554291717,0.5356968165596583,0.5848436
2023-06-08,-0.000784946833060296,0.49048343,0.000784946833060296,0.5631922871023384,0.7159567
2023-06-09,-0.024042773930321393,0.49996635,0.024042773930321393,0.5401021097228925,0.5564477
2023-06-10,0.003263779056785765,0.49566492,-0.003263779056785765,0.5359544046876411,0.80043924
2023-06-11,-0.0007853256729365432,0.4925399,0.0007853256729365432,0.48128950898942563,0.44079572
2023-06-12,0.0011217829323004747,0.49861324,-0.0011217829323004747,0.5240403184313467,0.6816722
2023-06-13,-0.03106509731339835,0.49432132,0.03106509731339835,0.514534731702698,0.78705305
2023-06-14,0.018699410233757652,0.49553534,-0.018699410233757652,0.5132171673506083,0.56975263
2023-06-15,0.029162266993092212,0.4937199,-0.029162266993092212,0.4822586808934266,0.54308945
2023-06-16,0.006528373505409135,0.49297583,-0.006528373505409135,0.5151293741853302,0.5781372
2023-06-17,-0.006675719981792838,0.4925021,0.006675719981792838,0.5240289619519052,0.59888524
2023-06-18,0.019148844892382,0.4977284,-0.019148844892382,0.5139969870924699,0.6147074
2023-06-19,0.05452320506922326,0.49988416,-0.05452320506922326,0.5202063213128522,0.6328349
2023-06-20,0.0595556236949355,0.4965332,-0.0595556236949355,0.48928570218399037,0.5417537
2023-06-21,-0.003633073269255882,0.4967301,0.003633073269255882,0.5011985779063857,0.6573853
2023-06-22,0.026889146766998273,0.5033171,0.026889146766998273,0.5260509633983154,0.61468136
2023-06-23,-0.005248545872232224,0.51965535,-0.005248545872232224,0.5366231019199931,0.7472263
2023-06-24,-0.002121698420076701,0.530768,-0.002121698420076701,0.5769406181918473,0.43366206
2023-06-25,-0.0063904465335593574,0.5395343,-0.0063904465335593574,0.524415364117862,0.52306545
2023-06-26,0.014023065291087988,0.5456879,0.014023065291087988,0.5393163680255026,0.66356874
2023-06-27,-0.020038485047132126,0.54303586,-0.020038485047132126,0.5567138086163752,0.7093969
2023-06-28,0.012298266373334643,0.5429274,0.012298266373334643,0.5075031560114143,0.71801776
2023-06-29,0.0008109090753829484,0.54168785,0.0008109090753829484,0.5868001364720429,0.69134444
2023-06-30,0.003737857705434555,0.5421418,0.003737857705434555,0.6140928762598789,0.79951555
2023-07-01,0.00101778924275564,0.5327095,0.00101778924275564,0.5995418359192756,0.75542766
2023-07-02,0.017610133967925767,0.54195297,0.017610133967925767,0.5212305766735053,0.42080146
2023-07-03,-0.012507622880839175,0.5440577,-0.012507622880839175,0.5418094799108072,0.51823664
2023-07-04,-0.008506002143239377,0.5429821,-0.008506002143239377,0.5483537399588119,0.61949456
2023-07-05,-0.019976521735424746,0.5429959,-0.019976521735424746,0.5740135862490559,0.66542125
2023-07-06,0.015028049437656454,0.54290193,0.015028049437656454,0.6023131178191896,0.7696552
2023-07-07,-0.001979587868721766,0.5274713,-0.001979587868721766,0.6358868293903537,0.8353629
2023-07-08,-0.004091844608965056,0.5249535,-0.004091844608965056,0.6054353059782228,0.6500625
2023-07-09,0.008317443455409412,0.5235176,0.008317443455409412,0.5589257559168848,0.6346913
2023-07-10,0.006922694224599457,0.5191382,0.006922694224599457,0.5173130746259545,0.65666926
2023-07-11,-0.007906054777431892,0.51206875,-0.007906054777431892,0.5505435366143125,0.66190344
2023-07-12,0.03535977616853181,0.5103567,0.03535977616853181,0.527446342944462,0.60847026
2023-07-13,-0.036313716787853334,0.51254344,-0.036313716787853334,0.595210018951141,0.800298
2023-07-14,-0.0007419501379155591,0.5063808,-0.0007419501379155591,0.6090124927408833,0.80441463
2023-07-15,-0.0018993368003190625,0.50503135,-0.0018993368003190625,0.595515288208698,0.8085387
2023-07-16,-0.0031089584245033164,0.5141041,-0.0031089584245033164,0.5860878243271564,0.6759461
2023-07-17,-0.009253102395646695,0.51213694,-0.009253102395646695,0.6049377852128424,0.65787476
2023-07-18,0.0016772089474810237,0.5124706,0.0016772089474810237,0.5427532373757085,0.65869266
2023-07-19,-0.003651383637347849,0.5138906,-0.003651383637347849,0.5388130730720306,0.679942
2023-07-20,0.003413422818792089,0.5105224,0.003413422818792089,0.5293326503499367,0.7085593
2023-07-21,-0.0036024683529910506,0.5085064,-0.0036024683529910506,0.6120355818138908,0.8726282
2023-07-22,0.009725112438746075,0.50963384,0.009725112438746075,0.6333462158328153,0.8025389
2023-07-23,-0.03015747704325422,0.5099304,-0.03015747704325422,0.5985348577933108,0.8278425
2023-07-24,0.001796308673075897,0.50984085,0.001796308673075897,0.5057826520277345,0.56612414
2023-07-25,0.0042098730332400525,0.5059231,0.0042098730332400525,0.5501197841796153,0.7412807
2023-07-26,-0.004401068957575638,0.50650465,-0.004401068957575638,0.5307147438618957,0.4547503
2023-07-27,0.003126328159059444,0.5022689,0.003126328159059444,0.5601100842703575,0.4539018
2023-07-28,0.0013222287947045608,0.50337815,0.0013222287947045608,0.5818735400408935,0.4392579
2023-07-29,-0.0024464362976061027,0.50391114,-0.0024464362976061027,0.6383415978459014,0.84804034
2023-07-30,-0.0016679706937139382,0.5028196,-0.0016679706937139382,0.49344327443693187,0.64973354
2023-07-31,0.01620607377126304,0.50379306,0.01620607377126304,0.5820063788982075,0.6352376
2023-08-01,-0.01750421379661149,0.50263935,-0.01750421379661149,0.49695460178793865,0.68306893
2023-08-02,0.00026142662186434684,0.5017612,0.00026142662186434684,0.5582645179277969,0.61315745
2023-08-03,-0.002728333979592712,0.4977337,0.002728333979592712,0.5213424020639544,0.5946785
2023-08-04,-0.0014377967430778682,0.49962276,0.0014377967430778682,0.6053738313180247,0.6721791
2023-08-05,0.0005603304608226001,0.4972767,-0.0005603304608226001,0.6114903746290028,0.8747788
2023-08-06,0.004216110740975276,0.49924204,-0.004216110740975276,0.5624544070760424,0.589187
2023-08-07,0.019148911405474367,0.49994132,-0.019148911405474367,0.5351071545080343,0.60500175
2023-08-08,-0.006329437072100319,0.49681982,0.006329437072100319,0.4798040887116485,0.66874623
2023-08-09,-0.0042674613844437825,0.4966671,0.0042674613844437825,0.4884328065316162,0.6674979
2023-08-10,-0.0010089710837443144,0.49688885,0.0010089710837443144,0.48183841713185077,0.6431817
2023-08-11,0.0001406917616817438,0.49957246,-0.0001406917616817438,0.5242702293333841,0.77179307
2023-08-12,-0.004292533818187172,0.49913839,0.004292533818187172,0.541604697684779,0.8214718
2023-08-13,0.004336974266853755,0.5001985,0.004336974266853755,0.5487610878815602,0.6950068
2023-08-14,-0.007846507059070196,0.5019022,-0.007846507059070196,0.5205981806517503,0.60085857
2023-08-15,-0.016078424657534285,0.49886712,0.016078424657534285,0.504536566380593,0.63022214
2023-08-16,-0.07334015302895769,0.4978526,0.07334015302895769,0.48344354220295904,0.6868998
2023-08-17,-0.0213875683092436,0.49781084,0.0213875683092436,0.5138780181707192,0.71874326
2023-08-18,0.001765947647194288,0.48479658,-0.001765947647194288,0.5467929649590659,0.8169303
2023-08-19,0.003447508257659715,0.47964457,-0.003447508257659715,0.49069950722481925,0.8066094
2023-08-20,-0.0024081719771562593,0.4764258,0.0024081719771562593,0.49802754069600363,0.61193764
2023-08-21,-0.0027144416563451568,0.478997,0.0027144416563451568,0.4992018662601278,0.5455742
2023-08-22,0.014458090267116974,0.47626376,-0.014458090267116974,0.5029538084885493,0.6791624
2023-08-23,-0.009558985984038038,0.46927398,0.009558985984038038,0.5270444050905416,0.45085567
2023-08-24,-0.0045851707693453925,0.47137672,0.0045851707693453925,0.5282088477483864,0.7369497
2023-08-25,-0.0016362234703670708,0.47466472,0.0016362234703670708,0.5450761425046928,0.6170532
2023-08-26,0.003243986613558514,0.47779983,-0.003243986613558514,0.5602456664202979,0.5613307
2023-08-27,0.0006984200688304742,0.47905537,-0.0006984200688304742,0.5411900609674885,0.6017064
2023-08-28,0.061115620214395205,0.48143485,-0.061115620214395205,0.5509785101780024,0.48283082
2023-08-29,-0.015021824670934159,0.4814783,0.015021824670934159,0.5258898813690438,0.69322836
2023-08-30,-0.04978793032524931,0.48800775,0.04978793032524931,0.5249934429550882,0.6258966
2023-08-31,-0.005232302189833948,0.49341294,0.005232302189833948,0.5211224631186725,0.52430326
2023-09-01,0.002497960670488908,0.49416217,-0.002497960670488908,0.5377018218974036,0.6779341
2023-09-02,0.003931268895313478,0.48829082,-0.003931268895313478,0.5506066954275725,0.72246146
2023-09-03,-0.005590421085501895,0.48707682,0.005590421085501895,0.5204198308621464,0.40233725
2023-09-04,-0.0013134040785224288,0.49210718,0.0013134040785224288,0.5428246618701901,0.6441516
2023-09-05,-0.0012465057129895651,0.4859452,0.0012465057129895651,0.4538988337910322,0.4531503
2023-09-06,0.01921781680476853,0.47889605,-0.01921781680476853,0.47239135210734473,0.6358533
2023-09-07,-0.01312131022662355,0.47726804,0.01312131022662355,0.5035940064798882,0.628969
2023-09-08,-0.0003431041469674767,0.4806776,0.0003431041469674767,0.6356717600289866,0.8920015
2023-09-09,-0.002316458320544501,0.48209918,0.002316458320544501,0.5666656948548447,0.6199327
2023-09-10,-0.026278935406888304,0.4870457,0.026278935406888304,0.5078026444697621,0.58313596
2023-09-11,0.026928145511657675,0.48602584,-0.026928145511657675,0.528034842318116,0.59518737
2023-09-12,0.01477935456906132,0.4832141,-0.01477935456906132,0.5239248013086019,0.6250122
2023-09-13,0.011468614140797806,0.48334667,-0.011468614140797806,0.5350999099143527,0.66376555
2023-09-14,0.0029133501717206745,0.48456186,-0.0029133501717206745,0.5123772646807949,0.70964
2023-09-15,-0.001516165413533943,0.49092546,0.001516165413533943,0.5843498879434234,0.78229374
2023-09-16,-0.0012108584180451354,0.49458405,0.0012108584180451354,0.5413656924317686,0.597789
2023-09-17,0.00885872816559119,0.49798787,-0.00885872816559119,0.4899242133528368,0.3444793
2023-09-18,0.016730493514995448,0.50305015,0.016730493514995448,0.5260634914313796,0.7078574
2023-09-19,-0.0031333768953327734,0.49907964,0.0031333768953327734,0.549888624775732,0.75883806
2023-09-20,-0.020531612903225693,0.49909717,0.020531612903225693,0.5216475551265632,0.6455514
2023-09-21,0.00045392817245337724,0.5014849,0.00045392817245337724,0.5660810161000799,0.6060366
2023-09-22,-0.00015726027026197187,0.50084305,-0.00015726027026197187,0.6278244474200081,0.82623875
2023-09-23,-0.012326177492741452,0.50192237,-0.012326177492741452,0.6446368731226825,0.9249271
2023-09-24,0.0021498469619840588,0.50383663,0.0021498469619840588,0.5631531528027763,0.5708869
2023-09-25,-0.0031606386816709353,0.50445485,-0.0031606386816709353,0.570840053577168,0.6469715
2023-09-26,0.005770799495226742,0.50137657,0.005770799495226742,0.5511785130971191,0.6213989
2023-09-27,0.024585759900564774,0.4985725,-0.024585759900564774,0.5037028719334208,0.6538863
2023-09-28,-0.004234793250828317,0.49824458,0.004234793250828317,0.6323271657860113,0.8346152
2023-09-29,0.002066379851161315,0.4993183,-0.002066379851161315,0.6231952187625424,0.76645327
2023-09-30,0.03820149125305594,0.50220567,0.03820149125305594,0.5772507294751261,0.6833535
2023-10-01,-0.017792578530660186,0.50886434,-0.017792578530660186,0.5256443562110575,0.48867536
2023-10-02,-0.0024750395624435484,0.5099834,-0.0024750395624435484,0.5573278523198051,0.5933471
2023-10-03,0.012838332034101452,0.50564426,0.012838332034101452,0.5619949809289917,0.73965526
2023-10-04,-0.013254101993011136,0.51189196,-0.013254101993011136,0.595717069075217,0.5927585
2023-10-05,0.01899644623808716,0.51047677,0.01899644623808716,0.5828435396785676,0.8317813
2023-10-06,0.0009158253401495564,0.5113648,0.0009158253401495564,0.645658115406253,0.8381177
2023-10-07,-0.0014171931063320375,0.5149968,-0.0014171931063320375,0.6604324816250449,0.7777929
2023-10-08,-0.01171076456860598,0.516152,-0.01171076456860598,0.5164232912080132,0.5927655
2023-10-09,-0.007248971733359588,0.5202409,-0.007248971733359588,0.636865396729809,0.78320557
2023-10-10,-0.018787796475517426,0.5172466,-0.018787796475517426,0.6186878579349606,0.7450093
2023-10-11,-0.004312102612340163,0.5147586,-0.004312102612340163,0.5864309123134712,0.57149327
2023-10-12,0.0038255386939205493,0.5094482,0.0038255386939205493,0.586822355341802,0.69283307
2023-10-13,-0.00035440399076769324,0.50745034,-0.00035440399076769324,0.6045622583516509,0.8103865
2023-10-14,0.011234344090378379,0.50517905,0.011234344090378379,0.6399137391834381,0.8317393
2023-10-15,0.04959205130707445,0.5062304,0.04959205130707445,0.5521501022540096,0.5762373
2023-10-16,-0.003679548419376566,0.5079078,-0.003679548419376566,0.5546261772939539,0.6669261
2023-10-17,-0.00267327231280845,0.50106394,-0.00267327231280845,0.5401212646321921,0.6613403
2023-10-18,0.013902189265536657,0.50580084,0.013902189265536657,0.5699207610143945,0.6576194
2023-10-19,0.0332708660775638,0.51333964,0.0332708660775638,0.5185593293877195,0.58584934
2023-10-20,0.00811485642946308,0.51400375,0.00811485642946308,0.6378672443721198,0.7958656
2023-10-21,0.002763642685674972,0.5173044,0.002763642685674972,0.6073210716220591,0.7561478
2023-10-22,0.10261012267749958,0.53276813,0.10261012267749958,0.5962813746492954,0.66313833
2023-10-23,0.02578591647593509,0.5418682,0.02578591647593509,0.5559806425111499,0.5900204
2023-10-24,0.0169007624091575,0.5329853,0.0169007624091575,0.6024394960879619,0.72496027
2023-10-25,-0.009983461874620403,0.5221342,-0.009983461874620403,0.5852534742675313,0.6797766
2023-10-26,-0.007602558704320916,0.5374822,-0.007602558704320916,0.6015161233327414,0.79825044
2023-10-27,0.005575943835746777,0.54092586,0.005575943835746777,0.5761880142470406,0.74701
2023-10-28,0.013053901000557477,0.5449692,0.013053901000557477,0.48160679426770675,0.6481203
2023-10-29,-0.0014817865665446295,0.54584134,-0.0014817865665446295,0.5369303267737017,0.5622653
2023-10-30,0.004787274621149917,0.5432314,0.004787274621149917,0.5653120279929049,0.6376925
2023-10-31,0.022565392322177802,0.53793216,0.022565392322177802,0.5524360432362605,0.5657396
2023-11-01,-0.013546601591183705,0.5355449,-0.013546601591183705,0.566604032192611,0.608095
2023-11-02,-0.006433880083877019,0.52553606,-0.006433880083877019,0.5584904007433634,0.6007781
2023-11-03,0.009945910882288134,0.5249399,0.009945910882288134,0.6332041710704747,0.9149792
2023-11-04,-0.0014314614054447006,0.529988,-0.0014314614054447006,0.5680319876173218,0.7758804
