Date,Actual,SMA,Close,Vote_Score,Position,Strat_Ret
2023-05-13,0.005302016968638717,28492.1142,26775.28,3,1.0,0.005302016968638717
2023-05-14,0.0090430011641092,28481.2076,26917.62,-3,-1.0,-0.0090430011641092
2023-05-15,-0.004734677357132959,28465.0894,27162.14,-1,0.0,-0.0
2023-05-16,0.013658322391184448,28463.268000000004,27033.84,1,1.0,0.013658322391184448
2023-05-17,-0.021552134669642054,28466.158799999997,27405.61,-3,-1.0,0.021552134669642054
2023-05-18,0.002196585934586688,28435.612399999998,26821.28,-1,0.0,0.0
2023-05-19,0.008231203535191795,28412.646999999997,26880.26,1,1.0,0.008231203535191795
2023-05-20,-0.013171912518513606,28385.3884,27102.43,1,1.0,-0.013171912518513606
2023-05-21,0.0037871532594394926,28351.289399999998,26747.78,-3,-1.0,-0.0037871532594394926
2023-05-22,0.01369903691712277,28324.837399999997,26849.27,-1,0.0,0.0
2023-05-23,-0.03326629631528951,28313.2296,27219.61,1,1.0,-0.03326629631528951
2023-05-24,0.005483813844004058,28276.5004,26329.01,-3,-1.0,-0.005483813844004058
2023-05-25,0.008730076726596555,28242.576,26473.79,1,1.0,0.008730076726596555
2023-05-26,0.005539576292267746,28216.017999999996,26705.92,1,1.0,0.005539576292267746
2023-05-27,0.04409840842612671,28194.9768,26854.27,1,1.0,0.04409840842612671
2023-05-28,-0.011777618425209708,28197.5092,28065.0,1,1.0,-0.011777618425209708
2023-05-29,-0.0015154032789555,28185.762,27736.4,1,1.0,-0.0015154032789555
2023-05-30,-0.017632811059524262,28146.903200000004,27694.4,-1,0.0,-0.0
2023-05-31,-0.014526721963616974,28087.101799999997,27210.35,1,1.0,-0.014526721963616974
2023-06-01,0.015710863858149307,28025.699000000004,26817.93,1,1.0,0.015710863858149307
2023-06-02,-0.0063842684993772065,27963.074,27242.59,1,1.0,-0.0063842684993772065
2023-06-03,0.0016975360281114345,27895.1198,27069.22,3,1.0,0.0016975360281114345
2023-06-04,-0.05250715845555731,27831.522199999996,27115.21,1,1.0,-0.05250715845555731
2023-06-05,0.05673457801927024,27739.993200000004,25728.2,3,1.0,0.05673457801927024
2023-06-06,-0.03325860556385626,27695.9894,27230.08,1,1.0,-0.03325860556385626
2023-06-07,0.00602863973269374,27615.176,26339.34,3,1.0,0.00602863973269374
2023-06-08,-0.0007852550651334101,27569.2062,26498.61,3,1.0,-0.0007852550651334101
2023-06-09,-0.024336519277700846,27533.8894,26477.81,1,1.0,-0.024336519277700846
2023-06-10,0.003258464490493794,27505.456799999996,25841.21,1,1.0,0.003258464490493794
2023-06-11,-0.0007856342026842933,27467.6308,25925.55,-3,-1.0,0.0007856342026842933
2023-06-12,0.0011211542039807445,27433.922599999998,25905.19,3,1.0,0.0011211542039807445
2023-06-13,-0.03155784923802867,27402.389,25934.25,1,1.0,-0.03155784923802867
2023-06-14,0.018526725673652867,27338.945200000002,25128.6,1,1.0,0.018526725673652867
2023-06-15,0.028745138290379006,27282.6092,25598.49,1,1.0,0.028745138290379006
2023-06-16,0.006507155969033793,27220.053799999998,26345.0,1,1.0,0.006507155969033793
2023-06-17,-0.006698102267960423,27164.1596,26516.99,1,1.0,-0.006698102267960423
2023-06-18,0.0189678131440085,27106.35,26339.97,1,1.0,0.0189678131440085
2023-06-19,0.05308872645011515,27058.5728,26844.35,-1,0.0,0.0
2023-06-20,0.057849597296170514,27063.367400000003,28307.99,-1,0.0,0.0
2023-06-21,-0.0036396889082070654,27089.847999999998,29993.89,-1,0.0,-0.0
2023-06-22,0.026533986237444202,27107.023200000003,29884.92,1,1.0,0.026533986237444202
2023-06-23,-0.005262367873937984,27144.03,30688.5,1,1.0,-0.005262367873937984
2023-06-24,-0.002123952410926466,27164.4664,30527.43,1,1.0,-0.002123952410926466
2023-06-25,-0.00641095284669021,27196.7556,30462.66,1,1.0,-0.00641095284669021
2023-06-26,0.013925651745678577,27233.5134,30267.99,1,1.0,0.013925651745678577
2023-06-27,-0.020241978544881276,27293.9864,30692.44,3,2.0,-0.04048395708976255
2023-06-28,0.012223257058951633,27342.9692,30077.41,3,2.0,0.024446514117903266
2023-06-29,0.0008105804662547625,27399.9404,30447.31,3,2.0,0.001621160932509525
2023-06-30,0.0037308892745919983,27470.008,30472.0,3,2.0,0.0074617785491839965
2023-07-01,0.001017271646457164,27545.825800000002,30585.9,3,2.0,0.002034543292914328
2023-07-02,0.01745687224902878,27622.6608,30617.03,3,2.0,0.03491374449805756
2023-07-03,-0.012586501609656327,27707.432399999998,31156.2,3,2.0,-0.025173003219312654
2023-07-04,-0.008542384639438915,27779.5198,30766.51,3,2.0,-0.01708476927887783
2023-07-05,-0.02017875019166179,27848.9392,30504.81,3,2.0,-0.04035750038332358
2023-07-06,0.014916247025860701,27898.7356,29895.43,3,2.0,0.029832494051721403
2023-07-07,-0.0019815498424806542,27969.203999999998,30344.7,3,2.0,-0.0039630996849613085
2023-07-08,-0.004100239112277894,28037.291400000002,30284.63,3,2.0,-0.008200478224555788
2023-07-09,0.008283044133908972,28098.457000000002,30160.71,3,2.0,0.016566088267817945
2023-07-10,0.006898842392956891,28171.7328,30411.57,3,2.0,0.013797684785913781
2023-07-11,-0.007937473335964864,28247.1894,30622.1,3,2.0,-0.015874946671929728
2023-07-12,0.034748976139702924,28310.397199999996,30380.0,3,2.0,0.06949795227940585
2023-07-13,-0.03698946968873567,28412.901599999997,31454.23,3,2.0,-0.07397893937747134
2023-07-14,-0.0007422255191403193,28489.665999999997,30312.01,3,2.0,-0.0014844510382806386
2023-07-15,-0.0019011428276580337,28561.338,30289.52,3,2.0,-0.0038022856553160673
2023-07-16,-0.0031138012758330853,28628.892399999997,30231.99,3,2.0,-0.006227602551666171
2023-07-17,-0.00929617827722886,28670.352399999996,30138.0,1,1.0,-0.00929617827722886
2023-07-18,0.0016758040032582482,28712.807,29859.13,3,2.0,0.0033516080065164964
2023-07-19,-0.00365806621063334,28757.103199999998,29909.21,3,2.0,-0.00731613242126668
2023-07-20,0.0034076103143899864,28808.896200000003,29800.0,3,2.0,0.006815220628779973
2023-07-21,-0.0036089728683473903,28870.571999999996,29901.72,3,2.0,-0.007217945736694781
2023-07-22,0.009678127907075769,28921.6002,29794.0,3,2.0,0.019356255814151537
2023-07-23,-0.030621568131757492,28981.8908,30083.75,1,1.0,-0.030621568131757492
2023-07-24,0.0017946972401168204,29023.1166,29176.5,3,2.0,0.0035893944802336407
2023-07-25,0.004201036310069169,29093.1308,29228.91,1,1.0,0.004201036310069169
2023-07-26,-0.004410782171051959,29135.568400000004,29351.96,1,1.0,-0.004410782171051959
2023-07-27,0.0031214513568593983,29193.237200000003,29222.78,3,2.0,0.0062429027137187966
2023-07-28,0.0013213554199944793,29249.547799999997,29314.14,3,2.0,0.0026427108399889585
2023-07-29,-0.002449433712539638,29307.0496,29352.9,3,2.0,-0.004898867425079276
2023-07-30,-0.0016693633056041337,29375.847200000004,29281.09,-1,0.0,-0.0
2023-07-31,0.016076157104390566,29441.981200000002,29232.25,3,1.0,0.016076157104390566
2023-08-01,-0.017659224099430867,29517.9972,29705.99,3,2.0,-0.035318448198861735
2023-08-02,0.0002613924558795061,29583.032400000004,29186.01,3,1.0,0.0002613924558795061
2023-08-03,-0.002732062666357572,29664.333199999997,29193.64,1,1.0,-0.002732062666357572
2023-08-04,-0.0014388313646510047,29734.643200000002,29113.99,3,1.0,-0.0014388313646510047
2023-08-05,0.0005601735343276643,29789.1858,29072.13,3,1.0,0.0005601735343276643
2023-08-06,0.004207247848642796,29840.6144,29088.42,3,1.0,0.004207247848642796
2023-08-07,0.01896787840738051,29898.036200000002,29211.06,3,1.0,0.01896787840738051
2023-08-08,-0.006349552885029144,29956.557599999996,29770.42,1,1.0,-0.006349552885029144
2023-08-09,-0.004276592986209428,29982.037599999996,29581.99,3,1.0,-0.004276592986209428
2023-08-10,-0.0010094804377126705,29971.2748,29455.75,3,1.0,-0.0010094804377126705
2023-08-11,0.0001406818655240356,29962.096999999998,29426.03,3,1.0,0.0001406818655240356
2023-08-12,-0.004301773191170979,29936.9304,29430.17,3,1.0,-0.004301773191170979
2023-08-13,0.0043275966976988696,29912.458599999998,29303.84,1,1.0,0.0043275966976988696
2023-08-14,-0.0078774528796102,29891.824000000004,29430.93,3,1.0,-0.0078774528796102
2023-08-15,-0.016209084961303622,29870.464200000002,29200.0,3,1.0,-0.016209084961303622
2023-08-16,-0.07616872037641167,29831.225599999994,28730.51,3,1.0,-0.07616872037641167
2023-08-17,-0.021619596661148415,29762.1456,26623.41,3,1.0,-0.021619596661148415
2023-08-18,0.0017643901949644589,29674.2794,26054.0,3,1.0,0.0017643901949644589
2023-08-19,0.003441579224086804,29586.8396,26100.01,1,1.0,0.003441579224086804
2023-08-20,-0.0024110762869472635,29498.921400000003,26189.99,3,1.0,-0.0024110762869472635
2023-08-21,-0.0027181324335439115,29409.1192,26126.92,1,1.0,-0.0027181324335439115
2023-08-22,0.01435456870308414,29307.1152,26056.0,1,1.0,0.01435456870308414
2023-08-23,-0.009604966342235453,29220.4394,26432.72,1,1.0,-0.009604966342235453
2023-08-24,-0.004595714908301547,29133.944199999998,26180.05,1,1.0,-0.004595714908301547
2023-08-25,-0.0016375635459644805,29057.235800000002,26060.01,3,1.0,-0.0016375635459644805
2023-08-26,0.00323873624067934,28970.689200000004,26017.37,3,1.0,0.00323873624067934
2023-08-27,0.000698176287035663,28887.031999999996,26101.77,1,1.0,0.000698176287035663
2023-08-28,0.059320826564098275,28806.2178,26120.0,3,1.0,0.059320826564098275
2023-08-29,-0.0151357950818478,28752.313199999997,27716.34,3,1.0,-0.0151357950818478
2023-08-30,-0.05107008806335594,28685.871,27299.99,1,1.0,-0.05107008806335594
2023-08-31,-0.005246038619321044,28597.086600000002,25940.78,-1,0.0,-0.0
2023-09-01,0.0024948459526167835,28484.103000000003,25805.05,1,1.0,0.0024948459526167835
2023-09-02,0.003923561650647033,28395.253000000004,25869.51,1,1.0,0.003923561650647033
2023-09-03,-0.005606105973525642,28308.8868,25971.21,1,1.0,-0.005606105973525642
2023-09-04,-0.0013142673496244822,28220.7674,25826.02,3,1.0,-0.0013142673496244822
2023-09-05,-0.0012472832474370724,28133.8494,25792.1,-1,0.0,-0.0
2023-09-06,0.019035486849342184,28051.8658,25759.95,3,1.0,0.019035486849342184
2023-09-07,-0.01320815513349337,27978.781600000002,26255.0,3,1.0,-0.01320815513349337
2023-09-08,-0.0003431630206622342,27900.9916,25910.5,3,1.0,-0.0003431630206622342
2023-09-09,-0.0023191454606873935,27820.9894,25901.61,1,1.0,-0.0023191454606873935
2023-09-10,-0.02663039767580389,27741.941600000002,25841.61,1,1.0,-0.02663039767580389
2023-09-11,0.02657196307677719,27643.517000000003,25162.52,1,1.0,0.02657196307677719
2023-09-12,0.014671204201257093,27576.789,25840.1,3,1.0,0.014671204201257093
2023-09-13,0.011403348118842957,27516.6508,26222.0,3,1.0,0.011403348118842957
2023-09-14,0.0029091145916004006,27460.066199999997,26522.73,1,1.0,0.0029091145916004006
2023-09-15,-0.0015173159554027868,27407.610599999996,26600.0,1,1.0,-0.0015173159554027868
2023-09-16,-0.0012115920994153866,27352.521200000003,26559.67,1,1.0,-0.0012115920994153866
2023-09-17,0.008819719840065637,27296.013400000003,26527.51,-3,-1.0,-0.008819719840065637
2023-09-18,0.01659208048714994,27245.6418,26762.51,1,1.0,0.01659208048714994
2023-09-19,-0.003138296199427117,27205.202,27210.26,1,1.0,-0.003138296199427117
2023-09-20,-0.020745316649489014,27153.5822,27125.0,3,1.0,-0.020745316649489014
2023-09-21,0.0004538251782273123,27101.223599999998,26568.08,3,1.0,0.0004538251782273123
2023-09-22,-0.0001572726369548166,27048.953600000004,26580.14,3,1.0,-0.0001572726369548166
2023-09-23,-0.01240277490489352,26998.193,26575.96,3,1.0,-0.01240277490489352
2023-09-24,0.002147539347757194,26941.717999999997,26248.38,3,1.0,0.002147539347757194
2023-09-25,-0.0031656440496646743,26886.0458,26304.81,3,1.0,-0.0031656440496646743
2023-09-26,0.005754212215801185,26826.257999999998,26221.67,3,1.0,0.005754212215801185
2023-09-27,0.024288394222757907,26758.3094,26372.99,1,1.0,0.024288394222757907
2023-09-28,-0.0042437853832940535,26707.097400000002,27021.39,3,2.0,-0.008487570766588107
2023-09-29,0.002064247824862265,26656.121600000002,26906.96,3,2.0,0.00412849564972453
2023-09-30,0.03748988079317705,26606.8522,26962.56,1,1.0,0.03748988079317705
2023-10-01,-0.017952769440012815,26578.1002,27992.57,3,2.0,-0.03590553888002563
2023-10-02,-0.0024781075361443865,26541.9136,27494.51,3,2.0,-0.004956215072288773
2023-10-03,0.012756619276586195,26501.8242,27426.46,3,2.0,0.02551323855317239
2023-10-04,-0.013342721522066095,26473.395599999996,27778.57,3,2.0,-0.02668544304413219
2023-10-05,0.018818266735082634,26446.993200000004,27410.39,3,2.0,0.03763653347016527
2023-10-06,0.0009154062279922295,26473.1468,27931.09,3,2.0,0.001830812455984459
2023-10-07,-0.0014181982742726472,26511.2002,27956.67,3,2.0,-0.0028363965485452944
2023-10-08,-0.011779875664382407,26547.541,27917.05,3,2.0,-0.023559751328764814
2023-10-09,-0.007275373195296091,26575.543599999997,27590.12,3,2.0,-0.014550746390592182
2023-10-10,-0.01896652932854734,26600.807600000004,27390.12,3,2.0,-0.03793305865709468
2023-10-11,-0.004321426540286491,26617.197999999997,26875.52,3,2.0,-0.008642853080572981
2023-10-12,0.0038182399293200187,26623.7362,26759.63,3,2.0,0.007636479858640037
2023-10-13,-0.0003544668067039467,26637.3752,26862.0,3,2.0,-0.0007089336134078934
2023-10-14,0.011171707530674917,26653.2246,26852.48,3,2.0,0.022343415061349833
2023-10-15,0.04840156611029453,26675.960199999994,27154.15,3,2.0,0.09680313222058906
2023-10-16,-0.0036863346095197267,26723.9404,28500.78,3,2.0,-0.007372669219039453
2023-10-17,-0.0026768518861103275,26769.4586,28395.91,1,1.0,-0.0026768518861103275
2023-10-18,0.01380644022600064,26781.5318,28320.0,3,2.0,0.02761288045200128
2023-10-19,0.03272936881268124,26809.806200000003,28713.71,3,2.0,0.06545873762536247
2023-10-20,0.008082108028452294,26884.3714,29669.04,3,2.0,0.016164216056904587
2023-10-21,0.002759830846653565,26966.466399999998,29909.8,3,2.0,0.00551966169330713
2023-10-22,0.09768020786547688,27048.9254,29992.46,3,2.0,0.19536041573095375
2023-10-23,0.02545906657086265,27190.901,33069.99,3,2.0,0.0509181331417253
2023-10-24,0.016759533553249224,27352.8352,33922.73,3,2.0,0.03351906710649845
2023-10-25,-0.01003363081588025,27526.914200000003,34496.05,1,1.0,-0.01003363081588025
2023-10-26,-0.00763160546721126,27694.748399999997,34151.66,1,1.0,-0.00763160546721126
2023-10-27,0.005560455807826632,27847.4888,33892.02,3,2.0,0.011120911615653263
2023-10-28,0.012969433130901344,28010.8988,34081.0,1,1.0,0.012969433130901344
2023-10-29,-0.0014828854979810758,28183.3844,34525.89,1,1.0,-0.0014828854979810758
2023-10-30,0.004775852062776867,28356.046799999996,34474.73,1,1.0,0.004775852062776867
2023-10-31,0.022314560261213128,28545.5918,34639.77,3,2.0,0.044629120522426256
2023-11-01,-0.013639193957310053,28737.2184,35421.43,3,2.0,-0.027278387914620107
2023-11-02,-0.0064546666973641625,28911.6102,34941.59,3,2.0,-0.012909333394728325
2023-11-03,0.00989677583723088,29075.4912,34716.78,3,2.0,0.01979355167446176
2023-11-04,-0.0014324869251003767,29244.732600000003,35062.07,3,2.0,-0.0028649738502007534
2023-11-05,0.0009766198683485855,29413.776799999996,35011.88,3,2.0,0.001953239736697171
2023-11-06,0.010022908737337355,29584.1484,35046.09,3,2.0,0.02004581747467471
2023-11-07,0.0063528178351219345,29756.880599999997,35399.12,3,2.0,0.012705635670243869
2023-11-08,0.029766675983155067,29925.1698,35624.72,3,2.0,0.059533351966310134
2023-11-09,0.01623057053490802,30116.6916,36701.09,3,2.0,0.03246114106981604
