Date,Actual_Ret,Prob,ATR_Pct,Position,Strat_Ret
2023-04-11,-0.010396427448109471,0.52295697,0.033773670587442975,0.0,-0.0
2023-04-12,0.01612230751029388,0.52344644,0.03371705422663271,0.0,0.0
2023-04-13,0.003060121449609667,0.52365834,0.032549155551412766,0.0,0.0
2023-04-14,-0.005656179900882534,0.5240861,0.032556041576645336,0.0,-0.0
2023-04-15,0.00031551290745832457,0.5243634,0.031330098888032114,0.0,0.0
2023-04-16,-0.029277429572032238,0.5244922,0.03009655083999091,0.0,-0.0
2023-04-17,0.031761089816271876,0.5246701,0.03138717069284374,0.0,0.0
2023-04-18,-0.053510138704066394,0.524303,0.03149803299778896,0.0,-0.0
2023-04-19,-0.01940603406257386,0.52456045,0.035552605859843676,0.0,-0.0
2023-04-20,-0.03534405077145466,0.52392316,0.03638707992943181,0.0,-0.0
2023-04-21,0.02011734939753183,0.52299714,0.03827599176502222,0.0,0.0
2023-04-22,-0.008166817188415205,0.5217314,0.03674039581688423,0.0,-0.0
2023-04-23,-0.002891754748673293,0.5209081,0.03570477686480605,0.0,-0.0
2023-04-24,0.028306339200071688,0.5200419,0.03599528004573229,0.0,0.0
2023-04-25,0.004037661120266265,0.5192838,0.03554019210289332,0.0,0.0
2023-04-26,0.0365394056503652,0.51896775,0.039909604181479534,0.0,0.0
2023-04-27,-0.005480032501360423,0.518494,0.03939156306900378,0.0,-0.0
2023-04-28,-0.0027757795765594477,0.5188058,0.03850549248630643,0.0,-0.0
2023-04-29,9.441762633578723e-05,0.5185276,0.036875632806203526,0.0,0.0
2023-04-30,-0.040665991207925405,0.5186414,0.036412567938219176,0.0,-0.0
2023-05-01,0.021206996165195773,0.5187086,0.03946583178524672,0.0,0.0
2023-05-02,0.012351095602062214,0.5184858,0.038388906278079886,0.0,0.0
2023-05-03,-0.006497982228264741,0.5185987,0.03804653996624751,0.0,-0.0
2023-05-04,0.02288090465334252,0.51901054,0.03733315865056933,0.0,0.0
2023-05-05,-0.02253281543081646,0.5193021,0.036005392175823346,0.0,-0.0
2023-05-06,-0.01459915625864984,0.5198034,0.03795902535310358,0.0,-0.0
2023-05-07,-0.027143379896367045,0.51987237,0.03763291174165067,0.0,-0.0
2023-05-08,-0.0014655392981985705,0.5194051,0.039440536155879016,0.0,-0.0
2023-05-09,-0.0010690420309266652,0.51870155,0.037879252097831856,0.0,-0.0
2023-05-10,-0.0230965139643067,0.5179813,0.03923422167577606,0.0,-0.0
2023-05-11,-0.00645829172740886,0.5173904,0.03974113824873454,0.0,-0.0
2023-05-12,-0.0007366023552270455,0.51708084,0.04055282661470133,0.0,-0.0
2023-05-13,0.005302016968638717,0.5167742,0.038626764609262856,0.0,0.0
2023-05-14,0.0090430011641092,0.5165451,0.03737493904097111,0.0,0.0
2023-05-15,-0.004734677357132959,0.51631993,0.03685846572304666,0.0,-0.0
2023-05-16,0.013658322391184448,0.5159594,0.035563343889440914,0.0,0.0
2023-05-17,-0.021552134669642054,0.5156312,0.035064949766118285,0.0,-0.0
2023-05-18,0.002196585934586688,0.51552546,0.03626337635499493,0.0,0.0
2023-05-19,0.008231203535191795,0.51541924,0.03507032463470825,0.0,0.0
2023-05-20,-0.013171912518513606,0.5153579,0.03315459899470721,0.0,-0.0
2023-05-21,0.0037871532594394926,0.51554626,0.032827644493480516,0.0,0.0
2023-05-22,0.01369903691712277,0.5156069,0.03186185579929245,0.0,0.0
2023-05-23,-0.03326629631528951,0.5159547,0.03101440048377805,0.0,-0.0
2023-05-24,0.005483813844004058,0.5163393,0.032863555968381995,0.0,0.0
2023-05-25,0.008730076726596555,0.51614,0.03240006063801259,0.0,0.0
2023-05-26,0.005539576292267746,0.51612777,0.031442202480985885,0.0,0.0
2023-05-27,0.04409840842612671,0.51620567,0.02995003421124764,0.0,0.0
2023-05-28,-0.011777618425209708,0.5162592,0.030420915649474575,0.0,-0.0
2023-05-29,-0.0015154032789555,0.5169652,0.030958438756426707,0.0,-0.0
2023-05-30,-0.017632811059524262,0.51726526,0.030040558301133592,0.0,-0.0
2023-05-31,-0.014526721963616974,0.517426,0.031006893888312684,0.0,-0.0
2023-06-01,0.015710863858149307,0.5174383,0.031197570475318022,0.0,0.0
2023-06-02,-0.0063842684993772065,0.51729524,0.030602044695726412,0.0,-0.0
2023-06-03,0.0016975360281114345,0.51728964,0.029702123557139658,0.0,0.0
2023-06-04,-0.05250715845555731,0.51759756,0.02886148486260808,0.0,-0.0
2023-06-05,0.05673457801927024,0.51788276,0.03307915022232056,0.0,0.0
2023-06-06,-0.03325860556385626,0.51755357,0.034279792540740664,0.0,-0.0
2023-06-07,0.00602863973269374,0.5177938,0.03634297435069973,0.0,0.0
2023-06-08,-0.0007852550651334101,0.517287,0.03516154635616918,0.0,-0.0
2023-06-09,-0.024336519277700846,0.5170864,0.03406069716101798,0.0,-0.0
2023-06-10,0.003258464490493794,0.5168488,0.03565720546660783,0.0,0.0
2023-06-11,-0.0007856342026842933,0.5165022,0.034578986334178594,0.0,-0.0
2023-06-12,0.0011211542039807445,0.5164815,0.033524997745980716,0.0,0.0
2023-06-13,-0.03155784923802867,0.5162833,0.033080272151607644,0.0,-0.0
2023-06-14,0.018526725673652867,0.51600635,0.035333378315151986,0.0,0.0
2023-06-15,0.028745138290379006,0.51526684,0.03488327490715179,0.0,0.0
2023-06-16,0.006507155969033793,0.51570463,0.03511349166394731,0.0,0.0
2023-06-17,-0.006698102267960423,0.5158683,0.03416902088738201,0.0,-0.0
2023-06-18,0.0189678131440085,0.5162684,0.033146053066191526,0.0,0.0
2023-06-19,0.05308872645011515,0.5163672,0.032359399288237056,0.0,0.0
2023-06-20,0.057849597296170514,0.5166351,0.03291198886574181,0.0,0.0
2023-06-21,-0.0036396889082070654,0.5177264,0.03489698657195538,0.0,-0.0
2023-06-22,0.026533986237444202,0.5190846,0.03485141119290548,0.0,0.0
2023-06-23,-0.005262367873937984,0.52021104,0.03531302153676017,0.0,-0.0
2023-06-24,-0.002123952410926466,0.52138114,0.03425057305278105,0.0,-0.0
2023-06-25,-0.00641095284669021,0.52245665,0.03367374452918654,0.0,-0.0
2023-06-26,0.013925651745678577,0.52324986,0.03320644727495262,0.0,0.0
2023-06-27,-0.020241978544881276,0.5237926,0.03219732235294824,0.0,-0.0
2023-06-28,0.012223257058951633,0.5243894,0.032529698245343776,0.0,0.0
2023-06-29,0.0008105804662547625,0.52465737,0.031701880881429285,0.0,0.0
2023-06-30,0.0037308892745919983,0.5251308,0.03359074591226456,0.0,0.0
2023-07-01,0.001017271646457164,0.5253954,0.03187167411571259,0.0,0.0
2023-07-02,0.01745687224902878,0.5253966,0.031048803057283247,0.0,0.0
2023-07-03,-0.012586501609656327,0.52534556,0.03018848289470504,0.0,-0.0
2023-07-04,-0.008542384639438915,0.52527577,0.03008361396840758,0.0,-0.0
2023-07-05,-0.02017875019166179,0.5249816,0.029762171768829167,0.0,-0.0
2023-07-06,0.014916247025860701,0.5245074,0.03214087077843735,0.0,0.0
2023-07-07,-0.0019815498424806542,0.5237869,0.031163895842591598,0.0,-0.0
2023-07-08,-0.004100239112277894,0.52330923,0.029802736598614453,0.0,-0.0
2023-07-09,0.008283044133908972,0.52311677,0.02869803382658732,0.0,0.0
2023-07-10,0.006898842392956891,0.5227865,0.02900204942108869,0.0,0.0
2023-07-11,-0.007937473335964864,0.5227509,0.027943409053936483,0.0,-0.0
2023-07-12,0.034748976139702924,0.5226803,0.027972270909144004,0.0,0.0
2023-07-13,-0.03698946968873567,0.5223611,0.028614295104022882,0.0,-0.0
2023-07-14,-0.0007422255191403193,0.5224402,0.031648294929415594,0.0,-0.0
2023-07-15,-0.0019011428276580337,0.52176344,0.02985970211333852,0.0,-0.0
2023-07-16,-0.0031138012758330853,0.52122164,0.028670761800492318,0.0,-0.0
2023-07-17,-0.00929617827722886,0.52105,0.028312202896635604,0.0,-0.0
2023-07-18,0.0016758040032582482,0.52071637,0.028276422420126127,0.0,0.0
2023-07-19,-0.00365806621063334,0.52038074,0.02723277700535098,0.0,-0.0
2023-07-20,0.0034076103143899864,0.52015316,0.02740925455985325,0.0,0.0
2023-07-21,-0.0036089728683473903,0.5198165,0.026165970233931957,0.0,-0.0
2023-07-22,0.009678127907075769,0.5195278,0.025281211224272827,0.0,0.0
2023-07-23,-0.030621568131757492,0.51926434,0.024721389202304996,0.0,-0.0
2023-07-24,0.0017946972401168204,0.5188735,0.026699416118630106,0.0,0.0
2023-07-25,0.004201036310069169,0.51857734,0.025550270231492787,0.0,0.0
2023-07-26,-0.004410782171051959,0.51823,0.025069012519426215,0.0,-0.0
2023-07-27,0.0031214513568593983,0.51793975,0.024563421523565988,0.0,0.0
2023-07-28,0.0013213554199944793,0.51773834,0.023759009479471196,0.0,0.0
2023-07-29,-0.002449433712539638,0.5176925,0.022399621969338375,0.0,-0.0
2023-07-30,-0.0016693633056041337,0.51765645,0.021864867706547855,0.0,-0.0
2023-07-31,0.016076157104390566,0.5176505,0.02138331336353264,0.0,0.0
2023-08-01,-0.017659224099430867,0.5174917,0.022313009951683747,0.0,-0.0
2023-08-02,0.0002613924558795061,0.51749265,0.023829397950862745,0.0,0.0
2023-08-03,-0.002732062666357572,0.51705253,0.023260045704529615,0.0,-0.0
2023-08-04,-0.0014388313646510047,0.5171653,0.02294706871865821,0.0,-0.0
2023-08-05,0.0005601735343276643,0.51713645,0.021765173822234224,0.0,0.0
2023-08-06,0.004207247848642796,0.51716685,0.020722751814795996,0.0,0.0
2023-08-07,0.01896787840738051,0.51721394,0.02056962428535905,0.0,0.0
2023-08-08,-0.006349552885029144,0.51723266,0.021374852908409573,0.0,-0.0
2023-08-09,-0.004276592986209428,0.5174185,0.021865931000538,0.0,-0.0
2023-08-10,-0.0010094804377126705,0.51750374,0.021404238994282867,0.0,-0.0
2023-08-11,0.0001406818655240356,0.5176257,0.020652955577634635,0.0,0.0
2023-08-12,-0.004301773191170979,0.51761615,0.019417242275552776,0.0,-0.0
2023-08-13,0.0043275966976988696,0.51787674,0.018601208272434035,0.0,0.0
2023-08-14,-0.0078774528796102,0.5179225,0.0186368529475795,0.0,-0.0
2023-08-15,-0.016209084961303622,0.51803994,0.01851800119561296,0.0,-0.0
2023-08-16,-0.07616872037641167,0.51798487,0.01881077257455744,0.0,-0.0
2023-08-17,-0.021619596661148415,0.5176983,0.02855499878891125,0.0,-0.0
2023-08-18,0.0017643901949644589,0.5166377,0.030422004638681582,0.0,0.0
2023-08-19,0.003441579224086804,0.51528215,0.029512588077089216,0.0,0.0
2023-08-20,-0.0024110762869472635,0.51411986,0.028204818959983297,0.0,-0.0
2023-08-21,-0.0027181324335439115,0.5131705,0.02747388256108218,0.0,-0.0
2023-08-22,0.01435456870308414,0.51231337,0.027882042833337697,0.0,0.0
2023-08-23,-0.009604966342235453,0.5113058,0.02824118474821793,0.0,-0.0
2023-08-24,-0.004595714908301547,0.5106446,0.028424744566767707,0.0,-0.0
2023-08-25,-0.0016375635459644805,0.50977576,0.027987589419129395,0.0,-0.0
2023-08-26,0.00323873624067934,0.5088872,0.02641501532519918,0.0,0.0
2023-08-27,0.000698176287035663,0.50825274,0.025040337862495,0.0,0.0
2023-08-28,0.059320826564098275,0.50900877,0.024300625724455183,0.0,0.0
2023-08-29,-0.0151357950818478,0.5097085,0.026988645045269325,0.0,-0.0
2023-08-30,-0.05107008806335594,0.5112194,0.027408890230315622,0.0,-0.0
2023-08-31,-0.005246038619321044,0.5121726,0.03210585137043265,0.0,-0.0
2023-09-01,0.0024948459526167835,0.5124771,0.032245379302750524,0.0,0.0
2023-09-02,0.003923561650647033,0.5128385,0.030516473770787506,0.0,0.0
2023-09-03,-0.005606105973525642,0.51299584,0.029147112469966405,0.0,-0.0
2023-09-04,-0.0013142673496244822,0.51331437,0.02853607420806201,0.0,-0.0
2023-09-05,-0.0012472832474370724,0.5137048,0.027509868475357125,0.0,-0.0
2023-09-06,0.019035486849342184,0.5140413,0.02742761153080755,0.0,0.0
2023-09-07,-0.01320815513349337,0.514338,0.027240255520007986,0.0,-0.0
2023-09-08,-0.0003431630206622342,0.5151408,0.02783137507081114,0.0,-0.0
2023-09-09,-0.0023191454606873935,0.5149275,0.02626166859081423,0.0,-0.0
2023-09-10,-0.02663039767580389,0.51463485,0.025722478125259327,0.0,-0.0
2023-09-11,0.02657196307677719,0.5148487,0.02736758373537954,0.0,0.0
2023-09-12,0.014671204201257093,0.5146785,0.02871452247313039,0.0,0.0
2023-09-13,0.011403348118842957,0.51495713,0.028021371689130114,0.0,0.0
2023-09-14,0.0029091145916004006,0.51536036,0.02770080420406197,0.0,0.0
2023-09-15,-0.0015173159554027868,0.5159495,0.027430484315074135,0.0,-0.0
2023-09-16,-0.0012115920994153866,0.5165255,0.026402709382180457,0.0,-0.0
2023-09-17,0.008819719840065637,0.5169647,0.025150344539515014,0.0,0.0
2023-09-18,0.01659208048714994,0.51712096,0.025902274198337766,0.0,0.0
2023-09-19,-0.003138296199427117,0.5173598,0.025797801321279002,0.0,-0.0
2023-09-20,-0.020745316649489014,0.51787984,0.0255804436022238,0.0,-0.0
2023-09-21,0.0004538251782273123,0.5184833,0.026353331638229473,0.0,0.0
2023-09-22,-0.0001572726369548166,0.5189154,0.025197804778850336,0.0,-0.0
2023-09-23,-0.01240277490489352,0.5190719,0.02373440756041132,0.0,-0.0
2023-09-24,0.002147539347757194,0.5191531,0.023991686500106874,0.0,0.0
2023-09-25,-0.0031656440496646743,0.5188379,0.023467592193333737,0.0,-0.0
2023-09-26,0.005754212215801185,0.51868045,0.0227024801554283,0.0,0.0
2023-09-27,0.024288394222757907,0.51848155,0.022958554665813834,0.0,0.0
2023-09-28,-0.0042437853832940535,0.5183673,0.02336084361317222,0.0,-0.0
2023-09-29,0.002064247824862265,0.5188749,0.023323445091654897,0.0,0.0
2023-09-30,0.03748988079317705,0.5188787,0.02216565450616286,0.0,0.0
2023-10-01,-0.017952769440012815,0.51884264,0.022661054763312254,0.0,-0.0
2023-10-02,-0.0024781075361443865,0.51969886,0.024797145483553086,0.0,-0.0
2023-10-03,0.012756619276586195,0.519853,0.024426957809817518,0.0,0.0
2023-10-04,-0.013342721522066095,0.5199957,0.02403446962585193,0.0,-0.0
2023-10-05,0.018818266735082634,0.52053547,0.024619839306736873,0.0,0.0
2023-10-06,0.0009154062279922295,0.5206336,0.025296880293492804,0.0,0.0
2023-10-07,-0.0014181982742726472,0.5213008,0.023947754871474984,0.0,-0.0
2023-10-08,-0.011779875664382407,0.521889,0.023311747895935944,0.0,-0.0
2023-10-09,-0.007275373195296091,0.522066,0.02378767681737702,0.0,-0.0
2023-10-10,-0.01896652932854734,0.52203524,0.02338946398207104,0.0,-0.0
2023-10-11,-0.004321426540286491,0.5217817,0.024629564450314015,0.0,-0.0
2023-10-12,0.0038182399293200187,0.52075005,0.024015815122801838,0.0,0.0
2023-10-13,-0.0003544668067039467,0.52013767,0.02339871046951499,0.0,-0.0
2023-10-14,0.011171707530674917,0.5196732,0.022268627085621287,0.0,0.0
2023-10-15,0.04840156611029453,0.519191,0.02172428319894631,0.0,0.0
2023-10-16,-0.0036863346095197267,0.5193194,0.026455661364222022,0.0,-0.0
2023-10-17,-0.0026768518861103275,0.5200329,0.026025933201171008,0.0,-0.0
2023-10-18,0.01380644022600064,0.52034926,0.02634907369603519,0.0,0.0
2023-10-19,0.03272936881268124,0.5203861,0.02616197969524542,0.0,0.0
2023-10-20,0.008082108028452294,0.52070296,0.02743349747253883,0.0,0.0
2023-10-21,0.002759830846653565,0.52138114,0.027454575184828328,0.0,0.0
2023-10-22,0.09768020786547688,0.5223294,0.026871256231021583,0.0,0.0
2023-10-23,0.02545906657086265,0.5233268,0.033123397656137046,0.0,0.0
2023-10-24,0.016759533553249224,0.5250674,0.035138124581339886,0.0,0.0
2023-10-25,-0.01003363081588025,0.5267322,0.03509626354203499,0.0,-0.0
2023-10-26,-0.00763160546721126,0.52821255,0.03516248657034493,0.0,-0.0
2023-10-27,0.005560455807826632,0.5288027,0.034700951347765276,0.0,0.0
2023-10-28,0.012969433130901344,0.52910197,0.0333710014005863,0.0,0.0
2023-10-29,-0.0014828854979810758,0.52944463,0.03228474193782852,0.0,-0.0
2023-10-30,0.004775852062776867,0.52991414,0.03166653379096206,0.0,0.0
2023-10-31,0.022314560261213128,0.5302602,0.03069866892515827,0.0,0.0
2023-11-01,-0.013639193957310053,0.5306238,0.030870623480428953,0.0,-0.0
2023-11-02,-0.0064546666973641625,0.5311054,0.032503736281623986,0.0,-0.0
2023-11-03,0.00989677583723088,0.5308286,0.032077981034918615,0.0,0.0
2023-11-04,-0.0014324869251003767,0.5304542,0.03085791800417852,0.0,-0.0
2023-11-05,0.0009766198683485855,0.52988106,0.03059625201200682,0.0,0.0
2023-11-06,0.010022908737337355,0.529423,0.029504921642621876,0.0,0.0
2023-11-07,0.0063528178351219345,0.5292251,0.02987838158384721,0.0,0.0
2023-11-08,0.029766675983155067,0.52920103,0.02958557468000785,0.0,0.0
2023-11-09,0.01623057053490802,0.5291853,0.03141187667759575,0.0,0.0
2023-11-10,-0.004611757237879132,0.5294272,0.03099891626561523,0.0,-0.0
2023-11-11,-0.0017756126342137468,0.52961403,0.03034389089344868,0.0,-0.0
2023-11-12,-0.016353527492521336,0.52947915,0.02917301270481103,0.0,-0.0
2023-11-13,-0.0253224983929354,0.5294949,0.029661299375980672,0.0,-0.0
2023-11-14,0.06287397140001015,0.529019,0.032154825753914984,0.0,0.0
2023-11-15,-0.04579700167213188,0.5280045,0.032981815144268095,0.0,-0.0
2023-11-16,0.012377896572665345,0.52803576,0.03685988208878329,0.0,0.0
2023-11-17,-0.001252220312786142,0.5271567,0.03563764680738708,0.0,-0.0
2023-11-18,0.021420590373204398,0.52665055,0.034436242321119526,0.0,0.0
2023-11-19,0.0023772666332884944,0.5261735,0.03343248874727755,0.0,0.0
2023-11-20,-0.046657457238005864,0.52575713,0.03301734545853266,0.0,-0.0
2023-11-21,0.045576998787717926,0.52529436,0.035949277626258075,0.0,0.0
2023-11-22,-0.003053710529443689,0.52397126,0.03615048424785395,0.0,-0.0
2023-11-23,0.011180012954367782,0.5232511,0.03517146956739123,0.0,0.0
2023-11-24,0.0017776195288349984,0.52273923,0.0344978521046005,0.0,0.0
2023-11-25,-0.008859513391713852,0.5228586,0.032538149199718265,0.0,-0.0
2023-11-26,-0.005482130309367848,0.5225844,0.03175060536336092,0.0,-0.0
2023-11-27,0.01535223194675372,0.5226445,0.03129846622564782,0.0,0.0
2023-11-28,0.0009453771250752638,0.5223521,0.031469365964143486,0.0,0.0
2023-11-29,-0.0034581251896556686,0.52243876,0.030854428913460193,0.0,-0.0
2023-11-30,0.025092382063089787,0.522334,0.029972676868683816,0.0,0.0
2023-12-01,0.019655100831166433,0.5220942,0.02969610936621834,0.0,0.0
2023-12-02,0.013142794289187723,0.5226631,0.028985610082858337,0.0,0.0
2023-12-03,0.049271977534901416,0.5230754,0.028306312598357985,0.0,0.0
2023-12-04,0.04839691964470645,0.5237272,0.029184440663271388,0.0,0.0
2023-12-05,-0.007072982823143485,0.52454334,0.030801478669702207,0.0,-0.0
2023-12-06,-0.011249508685349425,0.5254403,0.030374429739250607,0.0,-0.0
2023-12-07,0.020536119557329653,0.52609575,0.030547979290671948,0.0,0.0
2023-12-08,-0.010408972260493799,0.52652323,0.030407305142568078,0.0,-0.0
2023-12-09,0.0017350244818206502,0.5269807,0.029794715779742943,0.0,0.0
2023-12-10,-0.05966075735492428,0.52716315,0.02841131478459082,0.0,-0.0
2023-12-11,0.005776503301278852,0.5275111,0.03420675315307143,0.0,0.0
2023-12-12,0.032639616880829996,0.52673537,0.03403206384321133,0.0,0.0
2023-12-13,0.0035680023564587876,0.52619004,0.035452052867830396,0.0,0.0
2023-12-14,-0.025470477640977214,0.5260407,0.03615626045909372,0.0,-0.0
