Date,Actual,Prob,Position,Strat_Ret,Equity,BH_Equity
2022-04-29,-0.025328630177714796,0.5466628,1,-0.025328630177714796,0.7395356133067531,0.7395356133067531
2022-04-30,0.02201296126766681,0.5470209,1,0.02201296126766681,0.7558149821185348,0.7558149821185348
2022-05-01,0.0014757090645608362,0.53233004,1,0.0014757090645608362,0.756930345138778,0.756930345138778
2022-05-02,-0.02088383006942929,0.53144103,1,-0.02088383006942929,0.7411227404365053,0.7411227404365053
2022-05-03,0.05067156251954114,0.53205156,1,0.05067156251954114,0.7786765877131873,0.7786765877131873
2022-05-04,-0.08233682535055205,0.53296757,1,-0.08233682535055205,0.7145628295060827,0.7145628295060827
2022-05-05,-0.014861076122788424,0.53283143,1,-0.014861076122788424,0.7039436569022778,0.7039436569022778
2022-05-06,-0.015146717920837932,0.5342778,1,-0.015146717920837932,0.6932812208990159,0.6932812208990159
2022-05-07,-0.04126534832558704,0.5326462,1,-0.04126534832558704,0.6646727298310298,0.6646727298310298
2022-05-08,-0.12375148039084222,0.53127563,1,-0.12375148039084222,0.5824184955390176,0.5824184955390176
2022-05-09,0.03080084662153245,0.5304233,1,0.03080084662153245,0.6003574782896585,0.6003574782896585
2022-05-10,-0.0636651051045502,0.53009295,1,-0.0636651051045502,0.5621356563340446,0.5621356563340446
2022-05-11,-0.00255239398280821,0.5250982,1,-0.00255239398280821,0.5607008646672956,0.5607008646672956
2022-05-12,0.008824272580558484,0.5230764,1,0.008824272580558484,0.5656486419332747,0.5656486419332747
2022-05-13,0.02693910433173367,0.5188613,1,0.02693910433173367,0.5808867097134187,0.5808867097134187
2022-05-14,0.040456131904645545,0.5159546,1,0.040456131904645545,0.6043871390632403,0.6043871390632403
2022-05-15,-0.04755180340819563,0.5144237,1,-0.04755180340819563,0.5756474406440633,0.5756474406440633
2022-05-16,0.018930606202495235,0.5146183,1,0.018930606202495235,0.5865447956543702,0.5865447956543702
2022-05-17,-0.05848869957421896,0.5173476,1,-0.05848869957421896,0.5522385533145201,0.5522385533145201
2022-05-18,0.05435138641776955,0.51803637,1,0.05435138641776955,0.5822534843205076,0.5822534843205076
2022-05-19,-0.03757886695618367,0.5200579,1,-0.03757886695618367,0.560373058098453,0.560373058098453
2022-05-20,0.008322856374715153,0.51891416,1,0.008322856374715153,0.5650369625772662,0.5650369625772662
2022-05-21,0.028421538420796314,0.5208422,1,0.028421538420796314,0.581096182318326,0.581096182318326
2022-05-22,-0.039895134769211214,0.52103376,1,-0.039895134769211214,0.5579132718108623,0.5579132718108623
2022-05-23,0.018564024573910418,0.52174735,1,0.018564024573910418,0.5682703874988699,0.5682703874988699
2022-05-24,-0.003798525195082192,0.5239836,1,-0.003798525195082192,0.5661117981143363,0.5661117981143363
2022-05-25,-0.011603116040031471,0.5241483,1,-0.011603116040031471,0.5595431372291848,0.5595431372291848
2022-05-26,-0.0197668076759755,0.52509207,1,-0.0197668076759755,0.5484827556491636,0.5484827556491636
2022-05-27,0.013927458255286653,0.5255249,1,0.013927458255286653,0.5561217263322119,0.5561217263322119
2022-05-28,0.014932730664861931,0.5258168,1,0.014932730664861931,0.5644261422884088,0.5644261422884088
2022-05-29,0.07408727158891816,0.5254411,1,0.07408727158891816,0.6062429351840156,0.6062429351840156
2022-05-30,0.002103399738536469,0.52598065,1,0.002103399738536469,0.6075181064153713,0.6075181064153713
2022-05-31,-0.06479498169315473,0.528999,1,-0.06479498169315473,0.5681539818319272,0.5681539818319272
2022-06-01,0.021468021186670065,0.53085625,1,0.021468021186670065,0.580351123551186,0.580351123551186
2022-06-02,-0.025017916656657774,0.53023076,1,-0.025017916656657774,0.5658319475105847,0.5658319475105847
2022-06-03,0.005500964525962497,0.53048646,1,0.005500964525962497,0.5689445689814967,0.5689445689814967
2022-06-04,0.001845667997686214,0.5310339,1,0.001845667997686214,0.5699946517649231,0.5699946517649231
2022-06-05,0.047450088834951915,0.5320534,1,0.047450088834951915,0.5970409486266162,0.5970409486266162
2022-06-06,-0.007928880711022794,0.5329225,1,-0.007928880711022794,0.5923070821653598,0.5923070821653598
2022-06-07,-0.030022098209930834,0.5318371,1,-0.030022098209930834,0.5745247807741538,0.5745247807741538
2022-06-08,-0.00314484124646771,0.53041524,1,-0.00314484124646771,0.5727179915464574,0.5727179915464574
2022-06-09,-0.0343959202434377,0.53073275,1,-0.0343959202434377,0.5530188291872437,0.5530188291872437
2022-06-10,-0.023200611947273582,0.5311156,1,-0.023200611947273582,0.5401884539317349,0.5401884539317349
2022-06-11,-0.06730524721449922,0.52984387,1,-0.06730524721449922,0.5038309364974413,0.5038309364974413
2022-06-12,-0.16699764123151092,0.5288612,1,-0.16699764123151092,0.4196923585229054,0.4196923585229054
2022-06-13,-0.01573183286725236,0.5268406,1,-0.01573183286725236,0.4130898284829601,0.4130898284829601
2022-06-14,0.020005528538409763,0.5181773,1,0.020005528538409763,0.42135390883560275,0.42135390883560275
2022-06-15,-0.10163017824163617,0.5133951,1,-0.10163017824163617,0.3785316359778303,0.3785316359778303
2022-06-16,0.0033031496542327322,0.50986713,1,0.0033031496542327322,0.37978198262032664,0.37978198262032664
2022-06-17,-0.0760018363469714,0.5116508,1,-0.0760018363469714,0.3509178545296882,0.3509178545296882
2022-06-18,0.08112771492687064,0.5115079,1,0.08112771492687064,0.37938701819472176,0.37938701819472176
2022-06-19,-5.346568195921985e-06,0.5075304,1,-5.346568195921985e-06,0.3793849897761563,0.3793849897761563
2022-06-20,0.007246490991842595,0.50603545,1,0.007246490991842595,0.3821341996870095,0.3821341996870095
2022-06-21,-0.03613769395083157,0.50719464,1,-0.03613769395083157,0.36832475093057443,0.36832475093057443
2022-06-22,0.05462142687846785,0.5082524,1,0.05462142687846785,0.38844317438105874,0.38844317438105874
2022-06-23,0.0060244133369918825,0.50971127,1,0.0060244133369918825,0.39078331662146343,0.39078331662146343
2022-06-24,0.011865650317023644,0.5106166,1,0.011865650317023644,0.3954202148062204,0.3954202148062204
2022-06-25,-0.02130943009010775,0.51285094,1,-0.02130943009010775,0.38699403538259186,0.38699403538259186
2022-06-26,-0.014146025460121855,0.51548314,1,-0.014146025460121855,0.3815196079051544,0.3815196079051544
2022-06-27,-0.022488841996465433,0.5176859,1,-0.022488841996465433,0.37293967372442194,0.37293967372442194
2022-06-28,-0.007834849739538354,0.5186838,1,-0.007834849739538354,0.3700177474188786,0.3700177474188786
2022-06-29,-0.009025345538186133,0.51937115,1,-0.009025345538186133,0.3666782093931619,0.3666782093931619
2022-06-30,-0.03378067520510561,0.49365592,-1,0.03378067520510561,0.379064846889462,0.35429157189686183
2022-07-01,-0.001400891578015631,0.4952979,-1,0.001400891578015631,0.3795958756409913,0.3537952478176296
2022-07-02,0.003267942871976135,0.49666947,-1,-0.003267942871976135,0.3783553780049588,0.3549514304758743
2022-07-03,0.04657331482099153,0.49504766,-1,-0.04657331482099153,0.3607341138709186,0.37148269519358845
2022-07-04,-0.0030129284649952903,0.49437436,-1,0.0030129284649952903,0.3618209799508951,0.3703634444069865
2022-07-05,0.019081421173606727,0.4957198,-1,-0.019081421173606727,0.35491692144300496,0.3774305052770239
2022-07-06,0.05028235345384914,0.4980665,-1,-0.05028235345384914,0.3370708633522558,0.3964085993476281
2022-07-07,-0.0013988983702488548,0.49980405,-1,0.0013988983702488548,0.33754239123365765,0.3958540640040481
2022-07-08,-0.00013522719346830976,0.5021118,1,-0.00013522719346830976,0.33749674632341453,0.39580053376994984
2022-07-09,-0.03436315139820555,0.5166309,1,-0.03436315139820555,0.32589929453310124,0.3821995801045225
2022-07-10,-0.04404073474684607,0.51907337,1,-0.04404073474684607,0.31154645014838467,0.36536722977678326
2022-07-11,-0.032317491445751946,0.5208311,1,-0.032317491445751946,0.30147805041075987,0.353559477453914
2022-07-12,0.045813728987704215,0.5193604,1,0.045813728987704215,0.3152898841080199,0.3697573555350219
2022-07-13,0.017341827629275455,0.517939,1,0.017341827629275455,0.3207575869314754,0.376169623859367
2022-07-14,0.011646994153803221,0.519694,1,0.011646994153803221,0.32449344867125435,0.38055086926929543
2022-07-15,0.01739743738897494,0.5204381,1,0.01739743738897494,0.33013880312764504,0.387171479190728
2022-07-16,-0.018929091711402925,0.52048326,1,-0.018929091711402925,0.3238895754457491,0.3798426747530872
2022-07-17,0.07564984518217717,0.5201292,1,0.07564984518217717,0.3483917716843411,0.40857771429174233
2022-07-18,0.04207720104807247,0.5197164,1,0.04207720104807247,0.3630511223049973,0.42576952091975795
2022-07-19,-0.007435482451242203,0.5228588,1,-0.007435482451242203,0.36035166205619473,0.42260371911868533
2022-07-20,-0.003066708544995841,0.5273726,1,-0.003066708544995841,0.35924656853496356,0.42130771668211703
2022-07-21,-0.02039295734074819,0.5299779,1,-0.02039295734074819,0.3519204685880199,0.4127160063884906
2022-07-22,-0.010358144626696868,0.53022987,1,-0.010358144626696868,0.3482752254772903,0.4084410343045659
2022-07-23,0.005712112265188854,0.5295102,1,0.005712112265188854,0.3502646126644005,0.41077409534622344
2022-07-24,-0.05783170787580325,0.5266988,1,-0.05783170787580325,0.3300082119055615,0.38701832786121326
2022-07-25,-0.002642042980227913,0.52454555,1,-0.002642042980227913,0.32913631602587884,0.385995808804868
2022-07-26,0.07684804868982513,0.52392995,1,0.07684804868982513,0.35442979966542526,0.4156588335139729
2022-07-27,0.03806305270838894,0.5229231,1,0.03806305270838894,0.3679204798115141,0.4314800776027227
2022-07-28,-0.0029057065160629104,0.52350676,1,-0.0029057065160629104,0.36685141087593276,0.4302263231296812
2022-07-29,-0.0054933721401181045,0.52506626,1,-0.0054933721401181045,0.3648361595558639,0.4278629298322551
2022-07-30,-0.014922034485878831,0.513656,1,-0.014922034485878831,0.3593920618012757,0.42147834443806903
2022-07-31,-0.001087168364516185,0.5141785,1,-0.001087168364516185,0.3590013421212271,0.42102012651566734
2022-08-01,-0.012116250420426194,0.51542234,1,-0.012116250420426194,0.3546515919588172,0.415918941230764
2022-08-02,-0.007397292091435454,0.5158508,1,-0.007397292091435454,0.3520281305424052,0.41284226733611945
2022-08-03,-0.008599709479179367,0.5169322,1,-0.008599709479179367,0.3490007908912419,0.4092919437763031
2022-08-04,0.030020061930577643,0.5175168,1,0.030020061930577643,0.3594778162476176,0.42157891327615427
2022-08-05,-0.01548490381388308,0.5180973,1,-0.01548490381388308,0.3539113368397985,0.4150508043541116
2022-08-06,0.009546427689530375,0.5170481,1,0.009546427689530375,0.3572899258254446,0.41901305684535955
2022-08-07,0.02705787086036656,0.51809376,1,0.02705787086036656,0.36695743049813945,0.43035065802628875
2022-08-08,-0.028113039796074532,0.5170362,1,-0.028113039796074532,0.35664114165108,0.41825219285092885
2022-08-09,0.03414479115449657,0.5152229,1,0.03414479115449657,0.36881857894985737,0.432533326625734
2022-08-10,-0.0008210750278983731,0.51679647,1,-0.0008210750278983731,0.36851575122485664,0.4321781843125078
2022-08-11,0.01941760376984897,0.51540893,1,0.01941760376984897,0.3756714440650892,0.44057004905346087
2022-08-12,0.0015436569219570487,0.51597166,1,0.0015436569219570487,0.3762513518901019,0.44125013805928925
2022-08-13,-0.005585632561017508,0.51631796,1,-0.005585632561017508,0.37414975008785767,0.43878547692059183
2022-08-14,-0.008695085325241067,0.51807904,1,-0.008695085325241067,0.3708964860864261,0.4349701997592907
2022-08-15,-0.01001393990872997,0.5202497,1,-0.01001393990872997,0.36718235096239754,0.43061443431681284
2022-08-16,-0.021700351923622782,0.5215272,1,-0.021700351923622782,0.35921436472637036,0.4212699495487463
2022-08-17,-0.0065096914314182845,0.52307725,1,-0.0065096914314182845,0.35687599005426873,0.4185276121678548
2022-08-18,-0.10716790958304105,0.52440584,1,-0.10716790958304105,0.3186303362197746,0.37367488286904404
2022-08-19,0.014565304906857087,0.5239641,1,0.014565304906857087,0.32327128421939,0.3791175714740658
2022-08-20,0.017608426506096567,0.52729493,1,0.017608426506096567,0.32896358286909855,0.38579323536853666
2022-08-21,-0.005395740129964921,0.52328634,1,-0.005395740129964921,0.3271885808637147,0.38371159532658966
2022-08-22,0.00602345926973469,0.51907504,1,0.00602345926973469,0.3291593879540696,0.38602286649236434
2022-08-23,-0.007508217623966096,0.5160247,1,-0.007508217623966096,0.326687987636339,0.3831245228029124
2022-08-24,0.008896998430986994,0.5128372,1,0.008896998430986994,0.3295945301497618,0.3865331810811626
2022-08-25,-0.06308249760374372,0.5108946,1,-0.06308249760374372,0.3088028839913824,0.3621497026118427
2022-08-26,-0.010102211978267828,0.50835013,1,-0.010102211978267828,0.30568329179780096,0.3584911895481912
2022-08-27,-0.024348306776797283,0.5094478,1,-0.024348306776797283,0.29824042123256683,0.34976253608829283
2022-08-28,0.03665548140456874,0.5081131,1,0.03665548140456874,0.30917256744714794,0.36258325022589205
2022-08-29,-0.023647029931174457,0.49998823,-1,0.023647029931174457,0.3164835804034687,0.3540092332552579
2022-08-30,0.011959497995954903,0.49673736,-1,-0.011959497995954903,0.3126985956578808,0.35824300597092373
2022-08-31,0.004053614327647557,0.49778986,-1,-0.004053614327647557,0.3114310361502867,0.35969518495270697
2022-09-01,-0.008961393513317224,0.49667156,-1,0.008961393513317224,0.3142218922174896,0.35647181485550034
2022-09-02,-0.006030619708257377,0.49655747,-1,0.006030619708257377,0.3161168449534623,0.35432206890339446
2022-09-03,0.008455521077103931,0.49719548,-1,-0.008455521077103931,0.31344391230813073,0.3573180466250902
2022-09-04,-0.010224944437388826,0.49797237,-1,0.010224944437388826,0.31664885889571914,0.35366448945187234
2022-09-05,-0.052165052029039496,0.49784818,-1,0.052165052029039496,0.3331668630949503,0.33521556295879174
2022-09-06,0.02637676564806005,0.4984422,-1,-0.02637676564806005,0.3243789988253955,0.3440574653045383
2022-09-07,0.0013948813284810479,0.50036794,1,0.0013948813284810479,0.3248314690342084,0.34453738463881606
2022-09-08,0.10039623993986292,0.49825677,-1,-0.10039623993986292,0.29221961092903187,0.3791276425752675
2022-09-09,0.013403613252505489,0.49828225,-1,-0.013403613252505489,0.2883028122793415,0.3842093228696805
2022-09-10,0.008213002469083833,0.49296924,-1,-0.008213002469083833,0.28593498057024747,0.3873648349870542
2022-09-11,0.02572898259027063,0.4951798,-1,-0.02572898259027063,0.2785781644332062,0.3973313380825192
2022-09-12,-0.10449743036114226,0.4977423,-1,0.10449743036114226,0.30768886677120005,0.3558112342509417
2022-09-13,0.002630676354029713,0.49901187,-1,-0.002630676354029713,0.30687943694498687,0.3567472584513838
2022-09-14,-0.026289945533484776,0.505725,1,-0.026289945533484776,0.2988115932623567,0.3473683924574769
2022-09-15,0.00513452781707948,0.5051627,1,0.00513452781707948,0.3003458497000281,0.34915196513132407
2022-09-16,0.0155486070502051,0.5062989,1,0.0155486070502051,0.3050158092961738,0.35458079183795793
2022-09-17,-0.03529045844411419,0.5058179,1,-0.03529045844411419,0.2942516615534093,0.3420674731385194
2022-09-18,0.006204388221696427,0.50569385,1,0.006204388221696427,0.2960773130965659,0.34418979253988546
2022-09-19,-0.03447283217250921,0.5076611,1,-0.03447283217250921,0.2858706895721005,0.3323245955861672
2022-09-20,-0.022158395968022992,0.50540155,1,-0.022158395968022992,0.27953625363691015,0.32496081560725587
2022-09-21,0.049677183991239306,0.50536966,1,0.049677183991239306,0.2934228275410527,0.34110395383412073
2022-09-22,-0.005774921881411174,0.5036342,1,-0.005774921881411174,0.29172833363378037,0.3391341051472882
2022-09-23,-0.019336170941039267,0.49869233,-1,0.019336170941039267,0.2973692425612677,0.33257655011822385
2022-09-24,-0.0059966443373075,0.49836397,-1,0.0059966443373075,0.2991524601457621,0.33058220683223616
