Date,Actual_Ret,Prob,SMA_50,Close,ATR,Position,Strat_Ret
2023-01-30,0.013013096440887308,0.53993577,18840.4428,22826.15,0.034623937123153516,0.2396146059036255,0.003118127975269084
2023-01-31,0.025932253556535844,0.538459,18958.748799999998,23125.13,0.03360455354576144,0.23075401782989502,0.005983971699554231
2023-02-01,-0.010322486493569127,0.5374913,19077.908,23732.66,0.033572949987154606,0.22494792938232422,-0.0023220219628053837
2023-02-02,-0.002431330219096245,0.5368993,19191.623799999998,23488.94,0.03421005282287835,0.22139596939086914,-0.0005382867107661274
2023-02-03,-0.004493712909870792,0.53590214,19313.135,23431.9,0.033401755774924845,0.21541285514831543,-0.000968003528132112
2023-02-04,-0.017031632139821246,0.5353652,19447.0294,23326.84,0.032177788746023284,0.21219134330749512,-0.003613964902467778
2023-02-05,-0.007457673107036351,0.53477013,19570.1572,22932.91,0.03254278204560208,0.20862078666687012,-0.001555825630294285
2023-02-06,0.020779401555923737,0.5336417,19690.6434,22762.52,0.03210800973774404,0.20185017585754395,0.004194325858277729
2023-02-07,-0.01201050031064175,0.5323459,19826.675,23240.46,0.03105925669409149,0.194075345993042,-0.002330942003337336
2023-02-08,-0.052141700352517424,0.5316081,19948.0238,22963.0,0.031634612098885635,0.18964862823486328,-0.009888601945688217
2023-02-09,-0.007883685677702989,0.53022325,20047.4574,21796.35,0.035284160516873046,0.18133950233459473,-0.0014296236373570323
2023-02-10,0.010916288456747329,0.5284165,20143.5326,21625.19,0.034632286491108936,0.17049908638000488,0.001861217208536013
2023-02-11,-0.0036204886304742638,0.52676004,20245.2136,21862.55,0.03281092579894658,0.1605602502822876,-0.0005813065606531245
2023-02-12,-0.00043941906477148134,0.52554905,20344.162,21783.54,0.03208614189473492,0.15329432487487793,-6.736044887129448e-05
2023-02-13,0.01936986197704005,0.52452344,20442.9992,21773.97,0.031591675815287844,0.14714062213897705,0.002850093542047789
2023-02-14,0.09138049119365944,0.5234389,20548.608200000002,22199.84,0.031302351145881625,0.140633225440979,0.012851133218945305
2023-02-15,-0.033711393282664585,0.5228729,20700.962,24324.05,0.033378233335235395,0.137237548828125,-0.004626468981693806
2023-02-16,0.043770785975072134,0.5241946,20840.3702,23517.72,0.03735593421001308,0.14516758918762207,0.006354099476848602
2023-02-17,0.002519415209186526,0.52420413,20999.1002,24569.97,0.038091165801654905,0.14522480964660645,0.0003658815941748784
2023-02-18,-0.014730846119734737,0.5244491,21159.5896,24631.95,0.036577593657111225,0.14669466018676758,-0.0021609364657980508
2023-02-19,0.023230285350592204,0.52476615,21314.1768,24271.76,0.03741013352575071,0.1485968828201294,0.003451947990120118
2023-02-20,-0.015825264394064464,0.5252609,21478.6858,24842.2,0.037621832356015954,0.1515655517578125,-0.002398564929599645
2023-02-21,-0.011101316717520895,0.52619344,21634.2716,24452.16,0.038709925505880094,0.15716063976287842,-0.0017446900375359213
2023-02-22,-0.01005818454576867,0.52652454,21784.4122,24182.21,0.03900859586079482,0.1591472625732422,-0.001600732536915573
2023-02-23,-0.032041028461487375,0.5268034,21926.209,23940.2,0.03954696863685744,0.16082024574279785,-0.00515284607102838
2023-02-24,-0.0012178923770018468,0.52700996,22053.277799999996,23185.29,0.04189562310931145,0.16205978393554688,-0.0001973713754736689
2023-02-25,0.01703161058168721,0.5265383,22177.4062,23157.07,0.04048389735760779,0.15922987461090088,0.0027119412173437474
2023-02-26,-0.0026679753126395687,0.5254735,22309.631800000003,23554.85,0.03887024717923789,0.15284085273742676,-0.00040777562186623443
2023-02-27,-0.015033201397948169,0.525408,22436.916999999998,23492.09,0.0385959606677589,0.15244817733764648,-0.0022917841526669575
2023-02-28,0.020842934243896633,0.52478075,22556.1832,23141.57,0.038169182006248865,0.14868450164794922,0.003099021290934746
2023-03-01,-0.006949915104728103,0.5238739,22679.949399999998,23628.97,0.03767409958479096,0.14324355125427246,-0.0009955305205169623
2023-03-02,-0.048503100831987105,0.52366924,22790.3906,23465.32,0.03705660765777659,0.1420154571533203,-0.0068881900380082395
2023-03-03,-0.00034764393289772876,0.52301645,22860.545,22354.34,0.04093135202782073,0.0,-0.0
2023-03-04,0.003737206709584325,0.5215137,22908.876200000002,22346.57,0.038829332895910465,0.0,0.0
2023-03-05,-0.000902760617454153,0.5205165,22938.382599999997,22430.24,0.03742715597003024,0.0,-0.0
2023-03-06,-0.009506895048812334,0.51976526,22969.152599999998,22410.0,0.03588223108952554,0.0,-0.0
2023-03-07,-0.022437472391169118,0.51951444,22989.3988,22197.96,0.035667628863551536,0.0,-0.0
2023-03-08,-0.06388169730657518,0.51906884,23000.811400000002,21705.44,0.036198074190826664,0.0,-0.0
2023-03-09,-0.010442692083692516,0.51805806,22994.506400000002,20362.22,0.0421168876795183,0.0,-0.0
2023-03-10,0.015024507857790617,0.51607215,22976.088399999997,20150.69,0.042421104347838835,0.0,0.0
2023-03-11,0.07264804225261712,0.514367,22931.858799999998,20455.73,0.042021298821623865,0.0,0.0
2023-03-12,0.0918599391330703,0.51317483,22916.13,21997.11,0.04238833600763895,0.0,0.0
2023-03-13,0.022833529552860565,0.513692,22944.242000000002,24113.48,0.04386281499097758,0.08215212821960449,0.0018758230475327295
2023-03-14,-0.015718497080592527,0.5156794,22979.321200000002,24670.41,0.046789298412761034,0.09407651424407959,-0.0014787414144978863
2023-03-15,0.028940970979109415,0.51736796,23012.376599999996,24285.66,0.04795912273485415,0.10420775413513184,0.0030158735882230194
2023-03-16,0.0915382366931726,0.51836723,23051.1334,24998.78,0.046247246386424225,0.11020338535308838,0.010087823572839914
2023-03-17,-0.017960573857961144,0.51949584,23138.843000000004,27395.13,0.04666226023765169,0.11697506904602051,-0.0021009393671411556
2023-03-18,0.03883042537639571,0.5211911,23215.5096,26907.49,0.047158916157747165,0.12714672088623047,0.0049371612572261855
2023-03-19,-0.009188807742989342,0.52251714,23314.515,27972.87,0.04611341745471458,0.13510286808013916,-0.0012414342803148504
2023-03-20,0.013917915171174959,0.52485454,23394.0092,27717.01,0.04668755038438749,0.14912724494934082,0.002075540344915955
2023-03-21,-0.030875102511240874,0.5268977,23499.595599999997,28105.47,0.04563921164363692,0.1613863706588745,-0.0049828207380098665
2023-03-22,0.037610483876124916,0.5291693,23582.1124,27250.97,0.04964829670744761,0.17501592636108398,0.006582433676468615
2023-03-23,-0.030170604453767236,0.52999496,23673.367400000003,28295.41,0.048552890414873436,0.17996978759765625,-0.005429797275237391
2023-03-24,0.00030882732901125104,0.5306238,23752.678,27454.47,0.05004132096485792,0.18374276161193848,5.674478629376599e-05
2023-03-25,0.01822496367160109,0.5303534,23833.299,27462.95,0.04809438921339171,0.18212056159973145,0.0033191406190066944
2023-03-26,-0.030610293346195108,0.5305223,23926.123199999998,27968.05,0.04583602534530578,0.18313372135162354,-0.005605776932153551
2023-03-27,0.005007183266062188,0.53088343,24009.9632,27124.91,0.04787638066307774,0.18530058860778809,0.0009278340064683903
2023-03-28,0.039117969089514086,0.5300672,24099.9342,27261.07,0.04656187825965854,0.1804032325744629,0.00705700807549626
2023-03-29,-0.011354726247076305,0.5297038,24202.097,28348.6,0.04512983279946398,0.17822277545928955,-0.0020236708263343815
2023-03-30,0.01546498944228887,0.52953696,24303.407600000002,28028.53,0.04620409101340033,0.17722177505493164,0.002740732880168211
2023-03-31,-0.00044379564413691034,0.5291767,24436.7878,28465.36,0.04511851237582822,0.17506027221679688,-7.769098627123624e-05
2023-04-01,-0.009920151427765776,0.5289671,24573.3386,28452.73,0.04341921060638187,0.17380249500274658,-0.0017241470689507508
2023-04-02,-0.01328794166506373,0.5290956,24699.525,28171.87,0.04242759581139107,0.17457354068756104,-0.0023197230249199408
2023-04-03,0.01306073888880465,0.52865934,24819.854199999998,27800.0,0.04326616463757374,0.17195606231689453,0.0022458732302679803
2023-04-04,0.00016117729039769833,0.528263,24947.6842,28165.47,0.0416367019109852,0.16957783699035645,2.733209627760823e-05
2023-04-05,-0.0048462984303144436,0.52816355,25067.087600000003,28170.01,0.04111572307227832,0.16898131370544434,-0.0008189338753631675
2023-04-06,-0.004558093631494347,0.52789307,25141.283000000003,28033.82,0.039564569538158456,0.1673583984375,-0.0007628352500950623
2023-04-07,0.0011478259451552448,0.5279861,25229.0552,27906.33,0.03775886349219188,0.1679166555404663,0.0001927390938530434
2023-04-08,0.013699657615021985,0.5279662,25296.423400000003,27938.38,0.03577827082696883,0.16779720783233643,0.0022987642960596946
2023-04-09,0.04533402443678367,0.52773976,25370.2596,28323.76,0.03461160231195092,0.16643857955932617,0.007545330632966056
2023-04-10,0.018820778757940998,0.5279537,25477.571199999995,29637.34,0.03457101105345212,0.16772210597991943,0.0031566606494639964
2023-04-11,-0.010396427448109471,0.5286565,25584.7356,30200.42,0.033773670587442975,0.17193889617919922,-0.0017875502596350714
2023-04-12,0.01612230751029388,0.5293979,25693.4538,29888.07,0.03371705422663271,0.17638742923736572,0.0028437723751150116
2023-04-13,0.003060121449609667,0.52973247,25817.2864,30373.84,0.032549155551412766,0.17839479446411133,0.000545909737038335
2023-04-14,-0.005656179900882534,0.5304618,25947.821,30466.93,0.032556041576645336,0.1827707290649414,-0.0010337841242067688
2023-04-15,0.00031551290745832457,0.53092223,26090.017000000003,30295.09,0.031330098888032114,0.18553340435028076,5.853818383719805e-05
2023-04-16,-0.029277429572032238,0.5312506,26232.9686,30304.65,0.03009655083999091,0.18750357627868652,-0.00548962274900342
2023-04-17,0.031761089816271876,0.53163964,26350.477,29430.27,0.03138717069284374,0.18983781337738037,0.006029455841203637
2023-04-18,-0.053510138704066394,0.53104657,26488.2354,30380.01,0.03149803299778896,0.18627941608428955,-0.00996783739238283
2023-04-19,-0.01940603406257386,0.53138167,26601.346,28797.1,0.035552605859843676,0.18828999996185303,-0.0036539621529017505
2023-04-20,-0.03534405077145466,0.53011614,26693.6396,28243.65,0.03638707992943181,0.18069684505462646,-0.006386558465852394
2023-04-21,0.02011734939753183,0.5284381,26769.59,27262.84,0.03827599176502222,0.17062854766845703,0.0034325941106397653
2023-04-22,-0.008166817188415205,0.52617884,26878.8402,27816.85,0.03674039581688423,0.1570730209350586,-0.001282786647208738
2023-04-23,-0.002891754748673293,0.5251068,26983.7208,27590.6,0.03570477686480605,0.15064072608947754,-0.00043561603501283947
2023-04-24,0.028306339200071688,0.5238434,27085.3346,27510.93,0.03599528004573229,0.14306044578552246,0.004049517504518465
2023-04-25,0.004037661120266265,0.52255374,27203.1504,28300.79,0.03554019210289332,0.1353224515914917,0.0005463862014900799
2023-04-26,0.0365394056503652,0.52197444,27327.497000000003,28415.29,0.039909604181479534,0.13184666633605957,0.004817598824901631
2023-04-27,-0.005480032501360423,0.5208229,27482.8436,29472.77,0.03939156306900378,0.12493729591369629,-0.0006846604422391404
2023-04-28,-0.0027757795765594477,0.52114105,27661.833199999997,29311.7,0.03850549248630643,0.1268463134765625,-0.0003520974063100996
2023-04-29,9.441762633578723e-05,0.52075255,27843.428399999997,29230.45,0.036875632806203526,0.12451529502868652,1.175643859910883e-05
2023-04-30,-0.040665991207925405,0.5211302,28018.978,29233.21,0.036412567938219176,0.12678122520446777,-0.005155684189494897
2023-05-01,0.021206996165195773,0.5214336,28140.400999999998,28068.26,0.03946583178524672,0.0,0.0
2023-05-02,0.012351095602062214,0.5210358,28231.528599999998,28669.86,0.038388906278079886,0.12621474266052246,0.001558890352989793
2023-05-03,-0.006497982228264741,0.52121246,28318.6436,29026.16,0.03804653996624751,0.127274751663208,-0.0008270290744143339
2023-05-04,0.02288090465334252,0.52167845,28409.693600000002,28838.16,0.03733315865056933,0.13007068634033203,0.0029761349723479583
2023-05-05,-0.02253281543081646,0.5222064,28499.8302,29505.61,0.036005392175823346,0.1332385540008545,-0.0030022397455701263
2023-05-06,-0.01459915625864984,0.5228461,28528.891599999995,28848.2,0.03795902535310358,0.13707661628723145,-0.0020012029405842777
2023-05-07,-0.027143379896367045,0.5228978,28559.3438,28430.1,0.03763291174165067,0.0,-0.0
2023-05-08,-0.0014655392981985705,0.522303,28553.2622,27668.79,0.039440536155879016,0.0,-0.0
2023-05-09,-0.0010690420309266652,0.5210554,28551.4874,27628.27,0.037879252097831856,0.0,-0.0
2023-05-10,-0.0230965139643067,0.5201361,28541.353000000003,27598.75,0.03923422167577606,0.0,-0.0
2023-05-11,-0.00645829172740886,0.51913816,28535.705999999995,26968.62,0.03974113824873454,0.0,-0.0
2023-05-12,-0.0007366023552270455,0.5186145,28505.697999999997,26795.01,0.04055282661470133,0.0,-0.0
2023-05-13,0.005302016968638717,0.5177863,28492.1142,26775.28,0.038626764609262856,0.0,0.0
2023-05-14,0.0090430011641092,0.51717377,28481.2076,26917.62,0.03737493904097111,0.0,0.0
2023-05-15,-0.004734677357132959,0.5168241,28465.0894,27162.14,0.03685846572304666,0.0,-0.0
2023-05-16,0.013658322391184448,0.5162406,28463.268000000004,27033.84,0.035563343889440914,0.0,0.0
2023-05-17,-0.021552134669642054,0.51581633,28466.158799999997,27405.61,0.035064949766118285,0.0,-0.0
2023-05-18,0.002196585934586688,0.5158521,28435.612399999998,26821.28,0.03626337635499493,0.0,0.0
2023-05-19,0.008231203535191795,0.51554143,28412.646999999997,26880.26,0.03507032463470825,0.0,0.0
2023-05-20,-0.013171912518513606,0.51547563,28385.3884,27102.43,0.03315459899470721,0.0,-0.0
2023-05-21,0.0037871532594394926,0.5157347,28351.289399999998,26747.78,0.032827644493480516,0.0,0.0
2023-05-22,0.01369903691712277,0.5157869,28324.837399999997,26849.27,0.03186185579929245,0.0,0.0
2023-05-23,-0.03326629631528951,0.5160791,28313.2296,27219.61,0.03101440048377805,0.0,-0.0
2023-05-24,0.005483813844004058,0.5167779,28276.5004,26329.01,0.032863555968381995,0.0,0.0
2023-05-25,0.008730076726596555,0.51639307,28242.576,26473.79,0.03240006063801259,0.0,0.0
2023-05-26,0.005539576292267746,0.5162847,28216.017999999996,26705.92,0.031442202480985885,0.0,0.0
2023-05-27,0.04409840842612671,0.5165218,28194.9768,26854.27,0.02995003421124764,0.0,0.0
2023-05-28,-0.011777618425209708,0.5167588,28197.5092,28065.0,0.030420915649474575,0.0,-0.0
2023-05-29,-0.0015154032789555,0.5182683,28185.762,27736.4,0.030958438756426707,0.0,-0.0
2023-05-30,-0.017632811059524262,0.51905966,28146.903200000004,27694.4,0.030040558301133592,0.0,-0.0
2023-05-31,-0.014526721963616974,0.51961505,28087.101799999997,27210.35,0.031006893888312684,0.0,-0.0
2023-06-01,0.015710863858149307,0.5196494,28025.699000000004,26817.93,0.031197570475318022,0.0,0.0
2023-06-02,-0.0063842684993772065,0.5193529,27963.074,27242.59,0.030602044695726412,0.0,-0.0
2023-06-03,0.0016975360281114345,0.51937056,27895.1198,27069.22,0.029702123557139658,0.0,0.0
2023-06-04,-0.05250715845555731,0.51989424,27831.522199999996,27115.21,0.02886148486260808,0.0,-0.0
2023-06-05,0.05673457801927024,0.5204344,27739.993200000004,25728.2,0.03307915022232056,0.0,0.0
2023-06-06,-0.03325860556385626,0.51933944,27695.9894,27230.08,0.034279792540740664,0.0,-0.0
2023-06-07,0.00602863973269374,0.5199553,27615.176,26339.34,0.03634297435069973,0.0,0.0
2023-06-08,-0.0007852550651334101,0.5190176,27569.2062,26498.61,0.03516154635616918,0.0,-0.0
2023-06-09,-0.024336519277700846,0.51876974,27533.8894,26477.81,0.03406069716101798,0.0,-0.0
2023-06-10,0.003258464490493794,0.51837516,27505.456799999996,25841.21,0.03565720546660783,0.0,0.0
2023-06-11,-0.0007856342026842933,0.5175427,27467.6308,25925.55,0.034578986334178594,0.0,-0.0
2023-06-12,0.0011211542039807445,0.51747787,27433.922599999998,25905.19,0.033524997745980716,0.0,0.0
2023-06-13,-0.03155784923802867,0.5171199,27402.389,25934.25,0.033080272151607644,0.0,-0.0
2023-06-14,0.018526725673652867,0.51681817,27338.945200000002,25128.6,0.035333378315151986,0.0,0.0
2023-06-15,0.028745138290379006,0.5157582,27282.6092,25598.49,0.03488327490715179,0.0,0.0
2023-06-16,0.006507155969033793,0.5162076,27220.053799999998,26345.0,0.03511349166394731,0.0,0.0
2023-06-17,-0.006698102267960423,0.51645076,27164.1596,26516.99,0.03416902088738201,0.0,-0.0
2023-06-18,0.0189678131440085,0.5172895,27106.35,26339.97,0.033146053066191526,0.0,0.0
2023-06-19,0.05308872645011515,0.51765436,27058.5728,26844.35,0.032359399288237056,0.0,0.0
2023-06-20,0.057849597296170514,0.51823664,27063.367400000003,28307.99,0.03291198886574181,0.1094198226928711,0.006329892679000973
2023-06-21,-0.0036396889082070654,0.5197964,27089.847999999998,29993.89,0.03489698657195538,0.11877822875976562,-0.0004323158017534004
2023-06-22,0.026533986237444202,0.52156186,27107.023200000003,29884.92,0.03485141119290548,0.12937116622924805,0.0034327327442489736
2023-06-23,-0.005262367873937984,0.5232294,27144.03,30688.5,0.03531302153676017,0.13937652111053467,-0.0007334505270733169
2023-06-24,-0.002123952410926466,0.52488226,27164.4664,30527.43,0.03425057305278105,0.14929354190826416,-0.00031709237827180905
2023-06-25,-0.00641095284669021,0.5267996,27196.7556,30462.66,0.03367374452918654,0.16079771518707275,-0.0010308665699198458
2023-06-26,0.013925651745678577,0.528316,27233.5134,30267.99,0.03320644727495262,0.16989612579345703,0.002365914280739682
2023-06-27,-0.020241978544881276,0.5291223,27293.9864,30692.44,0.03219732235294824,0.17473375797271729,-0.0035369569799502208
2023-06-28,0.012223257058951633,0.5301231,27342.9692,30077.41,0.032529698245343776,0.1807386875152588,0.0022092154379965406
2023-06-29,0.0008105804662547625,0.5306388,27399.9404,30447.31,0.031701880881429285,0.18383288383483887,0.00014901134469180128
2023-06-30,0.0037308892745919983,0.5314733,27470.008,30472.0,0.03359074591226456,0.18883967399597168,0.0007045399143290202
2023-07-01,0.001017271646457164,0.53152394,27545.825800000002,30585.9,0.03187167411571259,0.18914365768432617,0.0001924104800694647
2023-07-02,0.01745687224902878,0.531693,27622.6608,30617.03,0.031048803057283247,0.19015789031982422,0.0033195619984579977
2023-07-03,-0.012586501609656327,0.53178334,27707.432399999998,31156.2,0.03018848289470504,0.19070005416870117,-0.002400246538755906
2023-07-04,-0.008542384639438915,0.5318142,27779.5198,30766.51,0.03008361396840758,0.19088530540466309,-0.0016306157007834
2023-07-05,-0.02017875019166179,0.5314405,27848.9392,30504.81,0.029762171768829167,0.1886429786682129,-0.003806579541956852
2023-07-06,0.014916247025860701,0.53084356,27898.7356,29895.43,0.03214087077843735,0.18506133556365967,0.0027604205962032478
2023-07-07,-0.0019815498424806542,0.5295344,27969.203999999998,30344.7,0.031163895842591598,0.1772063970565796,-0.00035114330817402953
2023-07-08,-0.004100239112277894,0.5289173,28037.291400000002,30284.63,0.029802736598614453,0.17350387573242188,-0.0007114073774098794
2023-07-09,0.008283044133908972,0.5288145,28098.457000000002,30160.71,0.02869803382658732,0.17288696765899658,0.0014320303832971617
2023-07-10,0.006898842392956891,0.5284847,28171.7328,30411.57,0.02900204942108869,0.17090821266174316,0.0011790688228153253
2023-07-11,-0.007937473335964864,0.52828586,28247.1894,30622.1,0.027943409053936483,0.16971516609191895,-0.0013471096055634548
2023-07-12,0.034748976139702924,0.52824414,28310.397199999996,30380.0,0.027972270909144004,0.1694648265838623,0.005888729215481525
2023-07-13,-0.03698946968873567,0.5277491,28412.901599999997,31454.23,0.028614295104022882,0.1664947271347046,-0.006158551662683471
2023-07-14,-0.0007422255191403193,0.5276724,28489.665999999997,30312.01,0.031648294929415594,0.16603446006774902,-0.00012323501331896764
2023-07-15,-0.0019011428276580337,0.52648675,28561.338,30289.52,0.02985970211333852,0.1589205265045166,-0.0003021306191317002
2023-07-16,-0.0031138012758330853,0.5259373,28628.892399999997,30231.99,0.028670761800492318,0.1556239128112793,-0.0004845819382618983
2023-07-17,-0.00929617827722886,0.52581954,28670.352399999996,30138.0,0.028312202896635604,0.15491724014282227,-0.0014401382825839511
2023-07-18,0.0016758040032582482,0.52537286,28712.807,29859.13,0.028276422420126127,0.1522371768951416,0.0002551196704856124
2023-07-19,-0.00365806621063334,0.5247752,28757.103199999998,29909.21,0.02723277700535098,0.14865124225616455,-0.0005437760864659464
2023-07-20,0.0034076103143899864,0.5244628,28808.896200000003,29800.0,0.02740925455985325,0.14677691459655762,0.0005001585280935679
2023-07-21,-0.0036089728683473903,0.52388585,28870.571999999996,29901.72,0.026165970233931957,0.14331507682800293,-0.0005172202238973843
2023-07-22,0.009678127907075769,0.5234827,28921.6002,29794.0,0.025281211224272827,0.14089608192443848,0.0013636103024705418
2023-07-23,-0.030621568131757492,0.52319664,28981.8908,30083.75,0.024721389202304996,0.13917982578277588,-0.00426190451777341
2023-07-24,0.0017946972401168204,0.5226532,29023.1166,29176.5,0.026699416118630106,0.13591933250427246,0.00024393405092393823
2023-07-25,0.004201036310069169,0.5215645,29093.1308,29228.91,0.025550270231492787,0.12938690185546875,0.0005435590727421802
2023-07-26,-0.004410782171051959,0.5208531,29135.568400000004,29351.96,0.025069012519426215,0.12511861324310303,-0.0005518709485594244
2023-07-27,0.0031214513568593983,0.52032906,29193.237200000003,29222.78,0.024563421523565988,0.12197434902191162,0.00038073699725648785
2023-07-28,0.0013213554199944793,0.5198804,29249.547799999997,29314.14,0.023759009479471196,0.11928248405456543,0.00015761455681590508
2023-07-29,-0.002449433712539638,0.5197582,29307.0496,29352.9,0.022399621969338375,0.11854934692382812,-0.00029037876695478185
2023-07-30,-0.0016693633056041337,0.519755,29375.847200000004,29281.09,0.021864867706547855,0.0,-0.0
2023-07-31,0.016076157104390566,0.51965976,29441.981200000002,29232.25,0.02138331336353264,0.0,0.0
2023-08-01,-0.017659224099430867,0.519325,29517.9972,29705.99,0.022313009951683747,0.11595010757446289,-0.0020475889340105568
2023-08-02,0.0002613924558795061,0.5195966,29583.032400000004,29186.01,0.023829397950862745,0.0,0.0
2023-08-03,-0.002732062666357572,0.5187241,29664.333199999997,29193.64,0.023260045704529615,0.0,-0.0
2023-08-04,-0.0014388313646510047,0.51880217,29734.643200000002,29113.99,0.02294706871865821,0.0,-0.0
2023-08-05,0.0005601735343276643,0.5187502,29789.1858,29072.13,0.021765173822234224,0.0,0.0
2023-08-06,0.004207247848642796,0.5187337,29840.6144,29088.42,0.020722751814795996,0.0,0.0
2023-08-07,0.01896787840738051,0.5188424,29898.036200000002,29211.06,0.02056962428535905,0.0,0.0
2023-08-08,-0.006349552885029144,0.518922,29956.557599999996,29770.42,0.021374852908409573,0.0,-0.0
2023-08-09,-0.004276592986209428,0.51973534,29982.037599999996,29581.99,0.021865931000538,0.0,-0.0
2023-08-10,-0.0010094804377126705,0.5201783,29971.2748,29455.75,0.021404238994282867,0.0,-0.0
2023-08-11,0.0001406818655240356,0.5205612,29962.096999999998,29426.03,0.020652955577634635,0.0,0.0
2023-08-12,-0.004301773191170979,0.5203923,29936.9304,29430.17,0.019417242275552776,0.0,-0.0
2023-08-13,0.0043275966976988696,0.5207373,29912.458599999998,29303.84,0.018601208272434035,0.0,0.0
2023-08-14,-0.0078774528796102,0.5207615,29891.824000000004,29430.93,0.0186368529475795,0.0,-0.0
2023-08-15,-0.016209084961303622,0.5209657,29870.464200000002,29200.0,0.01851800119561296,0.0,-0.0
2023-08-16,-0.07616872037641167,0.52087545,29831.225599999994,28730.51,0.01881077257455744,0.0,-0.0
2023-08-17,-0.021619596661148415,0.5201502,29762.1456,26623.41,0.02855499878891125,0.0,-0.0
2023-08-18,0.0017643901949644589,0.51714873,29674.2794,26054.0,0.030422004638681582,0.0,0.0
2023-08-19,0.003441579224086804,0.51433206,29586.8396,26100.01,0.029512588077089216,0.0,0.0
2023-08-20,-0.0024110762869472635,0.5125978,29498.921400000003,26189.99,0.028204818959983297,0.0,-0.0
2023-08-21,-0.0027181324335439115,0.5114453,29409.1192,26126.92,0.02747388256108218,0.0,-0.0
2023-08-22,0.01435456870308414,0.5103026,29307.1152,26056.0,0.027882042833337697,0.0,0.0
2023-08-23,-0.009604966342235453,0.50908685,29220.4394,26432.72,0.02824118474821793,0.0,-0.0
2023-08-24,-0.004595714908301547,0.5086688,29133.944199999998,26180.05,0.028424744566767707,0.0,-0.0
2023-08-25,-0.0016375635459644805,0.5082191,29057.235800000002,26060.01,0.027987589419129395,0.0,-0.0
2023-08-26,0.00323873624067934,0.5077287,28970.689200000004,26017.37,0.02641501532519918,0.0,0.0
2023-08-27,0.000698176287035663,0.5074053,28887.031999999996,26101.77,0.025040337862495,0.0,0.0
2023-08-28,0.059320826564098275,0.5076835,28806.2178,26120.0,0.024300625724455183,0.0,0.0
2023-08-29,-0.0151357950818478,0.5079398,28752.313199999997,27716.34,0.026988645045269325,0.0,-0.0
2023-08-30,-0.05107008806335594,0.5095259,28685.871,27299.99,0.027408890230315622,0.0,-0.0
2023-08-31,-0.005246038619321044,0.5113283,28597.086600000002,25940.78,0.03210585137043265,0.0,-0.0
2023-09-01,0.0024948459526167835,0.51152575,28484.103000000003,25805.05,0.032245379302750524,0.0,0.0
2023-09-02,0.003923561650647033,0.5118568,28395.253000000004,25869.51,0.030516473770787506,0.0,0.0
2023-09-03,-0.005606105973525642,0.5121175,28308.8868,25971.21,0.029147112469966405,0.0,-0.0
2023-09-04,-0.0013142673496244822,0.5126826,28220.7674,25826.02,0.02853607420806201,0.0,-0.0
2023-09-05,-0.0012472832474370724,0.5131725,28133.8494,25792.1,0.027509868475357125,0.0,-0.0
