Date,Actual_Ret,Prob,ATR_Pct,Close,SMA_50,Position,Strat_Ret
2023-01-31,0.025932253556535844,0.55807173,0.03360455354576144,23125.13,18958.748799999998,0.3484303951263428,0.009035585353220292
2023-02-01,-0.010322486493569127,0.5566859,0.033572949987154606,23732.66,19077.908,0.3401155471801758,-0.0035108381420202377
2023-02-02,-0.002431330219096245,0.55540204,0.03421005282287835,23488.94,19191.623799999998,0.3324122428894043,-0.0008082039313345695
2023-02-03,-0.004493712909870792,0.5537325,0.033401755774924845,23431.9,19313.135,0.32239508628845215,-0.0014487509613333254
2023-02-04,-0.017031632139821246,0.5526862,0.032177788746023284,23326.84,19447.0294,0.3161172866821289,-0.005383993339808433
2023-02-05,-0.007457673107036351,0.5510113,0.03254278204560208,22932.91,19570.1572,0.30606794357299805,-0.002282554671710267
2023-02-06,0.020779401555923737,0.5485103,0.03210800973774404,22762.52,19690.6434,0.2910618782043457,0.006048091644829466
2023-02-07,-0.01201050031064175,0.54576707,0.03105925669409149,23240.46,19826.675,0.27460241317749023,-0.0032981123687712208
2023-02-08,-0.052141700352517424,0.54407823,0.031634612098885635,22963.0,19948.0238,0.2644693851470947,-0.013789883432754335
2023-02-09,-0.007883685677702989,0.5412127,0.035284160516873046,21796.35,20047.4574,0.24727606773376465,-0.0019494467936313946
2023-02-10,0.010916288456747329,0.53753424,0.034632286491108936,21625.19,20143.5326,0.2252054214477539,0.0024584073425470334
2023-02-11,-0.0036204886304742638,0.5337436,0.03281092579894658,21862.55,20245.2136,0.20246171951293945,-0.0007330103536028667
2023-02-12,-0.00043941906477148134,0.53074884,0.03208614189473492,21783.54,20344.162,0.1844930648803711,-8.10697700265569e-05
2023-02-13,0.01936986197704005,0.52851284,0.031591675815287844,21773.97,20442.9992,0.17107701301574707,0.0033137381295593052
2023-02-14,0.09138049119365944,0.5263281,0.031302351145881625,22199.84,20548.608200000002,0.15796852111816406,0.014435241052913796
2023-02-15,-0.033711393282664585,0.5251157,0.033378233335235395,24324.05,20700.962,0.1506943702697754,-0.005080117181647876
2023-02-16,0.043770785975072134,0.52800417,0.03735593421001308,23517.72,20840.3702,0.16802501678466797,0.007354587048139604
2023-02-17,0.002519415209186526,0.5279219,0.038091165801654905,24569.97,20999.1002,0.16753149032592773,0.00042208138474482767
2023-02-18,-0.014730846119734737,0.529389,0.036577593657111225,24631.95,21159.5896,0.17633414268493652,-0.0025975511215471487
2023-02-19,0.023230285350592204,0.5294844,0.03741013352575071,24271.76,21314.1768,0.17690634727478027,0.004109584927524106
2023-02-20,-0.015825264394064464,0.53071874,0.037621832356015954,24842.2,21478.6858,0.18431246280670166,-0.0029167934550372266
2023-02-21,-0.011101316717520895,0.53255343,0.038709925505880094,24452.16,21634.2716,0.19532060623168945,-0.00216831591123617
2023-02-22,-0.01005818454576867,0.53297794,0.03900859586079482,24182.21,21784.4122,0.19786763191223145,-0.0019901891574074498
2023-02-23,-0.032041028461487375,0.5334903,0.03954696863685744,23940.2,21926.209,0.200941801071167,-0.006438381967223796
2023-02-24,-0.0012178923770018468,0.53355587,0.04189562310931145,23185.29,22053.277799999996,0.20133519172668457,-0.00024520459522613445
2023-02-25,0.01703161058168721,0.5322443,0.04048389735760779,23157.07,22177.4062,0.1934659481048584,0.003295036688938855
2023-02-26,-0.0026679753126395687,0.52979815,0.03887024717923789,23554.85,22309.631800000003,0.1787889003753662,-0.00047700437237545236
2023-02-27,-0.015033201397948169,0.52944434,0.0385959606677589,23492.09,22436.916999999998,0.1766660213470459,-0.0026558558790843513
2023-02-28,0.020842934243896633,0.5280719,0.038169182006248865,23141.57,22556.1832,0.16843128204345703,0.0035106021362469827
2023-03-01,-0.006949915104728103,0.5260122,0.03767409958479096,23628.97,22679.949399999998,0.15607309341430664,-0.00108469474936173
2023-03-02,-0.048503100831987105,0.5253874,0.03705660765777659,23465.32,22790.3906,0.15232443809509277,-0.007388207580102063
2023-03-03,-0.00034764393289772876,0.5237005,0.04093135202782073,22354.34,22860.545,0.0,-0.0
2023-03-04,0.003737206709584325,0.5206895,0.038829332895910465,22346.57,22908.876200000002,0.0,0.0
2023-03-05,-0.000902760617454153,0.5182375,0.03742715597003024,22430.24,22938.382599999997,0.0,-0.0
2023-03-06,-0.009506895048812334,0.5163684,0.03588223108952554,22410.0,22969.152599999998,0.0,-0.0
2023-03-07,-0.022437472391169118,0.51579225,0.035667628863551536,22197.96,22989.3988,0.0,-0.0
2023-03-08,-0.06388169730657518,0.5146342,0.036198074190826664,21705.44,23000.811400000002,0.0,-0.0
2023-03-09,-0.010442692083692516,0.5124619,0.0421168876795183,20362.22,22994.506400000002,0.0,-0.0
2023-03-10,0.015024507857790617,0.5086001,0.042421104347838835,20150.69,22976.088399999997,0.0,0.0
2023-03-11,0.07264804225261712,0.50557333,0.042021298821623865,20455.73,22931.858799999998,0.0,0.0
2023-03-12,0.0918599391330703,0.50309193,0.04238833600763895,21997.11,22916.13,0.0,0.0
2023-03-13,0.022833529552860565,0.5044907,0.04386281499097758,24113.48,22944.242000000002,0.02694404125213623,0.0006152275622041468
2023-03-14,-0.015718497080592527,0.5090785,0.046789298412761034,24670.41,22979.321200000002,0.05447101593017578,-0.0008562025048753771
2023-03-15,0.028940970979109415,0.51267374,0.04795912273485415,24285.66,23012.376599999996,0.07604241371154785,0.0022007412884073384
2023-03-16,0.0915382366931726,0.5148523,0.046247246386424225,24998.78,23051.1334,0.08911371231079102,0.008157312090112476
2023-03-17,-0.017960573857961144,0.5170593,0.04666226023765169,27395.13,23138.843000000004,0.10235595703125,-0.0018383717260620628
2023-03-18,0.03883042537639571,0.52101165,0.047158916157747165,26907.49,23215.5096,0.12606990337371826,0.004895347975162585
2023-03-19,-0.009188807742989342,0.5235365,0.04611341745471458,27972.87,23314.515,0.14121901988983154,-0.00129763442342105
2023-03-20,0.013917915171174959,0.5285858,0.04668755038438749,27717.01,23394.0092,0.17151474952697754,0.002387127734521794
2023-03-21,-0.030875102511240874,0.5324714,0.04563921164363692,28105.47,23499.595599999997,0.19482851028442383,-0.006015350227143932
2023-03-22,0.037610483876124916,0.53731287,0.04964829670744761,27250.97,23582.1124,0.2238771915435791,0.008420129502781912
2023-03-23,-0.030170604453767236,0.53844905,0.048552890414873436,28295.41,23673.367400000003,0.23069429397583008,-0.006960186293285867
2023-03-24,0.00030882732901125104,0.5402175,0.05004132096485792,27454.47,23752.678,0.24130511283874512,7.45216134747482e-05
2023-03-25,0.01822496367160109,0.53953743,0.04809438921339171,27462.95,23833.299,0.23722457885742188,0.004323409331687382
2023-03-26,-0.030610293346195108,0.53994954,0.04583602534530578,27968.05,23926.123199999998,0.23969721794128418,-0.00733720215544957
2023-03-27,0.005007183266062188,0.5401528,0.04787638066307774,27124.91,24009.9632,0.24091672897338867,0.0012063142138299913
2023-03-28,0.039117969089514086,0.5387016,0.04656187825965854,27261.07,24099.9342,0.23220956325531006,0.009083566517710785
2023-03-29,-0.011354726247076305,0.53816986,0.04512983279946398,28348.6,24202.097,0.2290191650390625,-0.0026004499243525428
2023-03-30,0.01546498944228887,0.5376537,0.04620409101340033,28028.53,24303.407600000002,0.2259221076965332,0.0034938830103065353
2023-03-31,-0.00044379564413691034,0.5372281,0.04511851237582822,28465.36,24436.7878,0.22336864471435547,-9.913003156099605e-05
2023-04-01,-0.009920151427765776,0.5372691,0.04341921060638187,28452.73,24573.3386,0.22361469268798828,-0.0022182916129381523
2023-04-02,-0.01328794166506373,0.5373526,0.04242759581139107,28171.87,24699.525,0.22411572933197021,-0.0029780367375864328
2023-04-03,0.01306073888880465,0.53646183,0.04326616463757374,27800.0,24819.854199999998,0.21877098083496094,0.002857310657133111
2023-04-04,0.00016117729039769833,0.53565335,0.0416367019109852,28165.47,24947.6842,0.21392011642456055,3.447906472687083e-05
2023-04-05,-0.0048462984303144436,0.5352342,0.04111572307227832,28170.01,25067.087600000003,0.21140527725219727,-0.0010245330633075133
2023-04-06,-0.004558093631494347,0.53460085,0.039564569538158456,28033.82,25141.283000000003,0.20760512351989746,-0.0009462835913816419
2023-04-07,0.0011478259451552448,0.5347216,0.03775886349219188,27906.33,25229.0552,0.2083296775817871,0.0002391262090742022
2023-04-08,0.013699657615021985,0.5343399,0.03577827082696883,27938.38,25296.423400000003,0.2060394287109375,0.0028226696285345745
2023-04-09,0.04533402443678367,0.5338175,0.03461160231195092,28323.76,25370.2596,0.20290517807006836,0.009198508300978422
2023-04-10,0.018820778757940998,0.5343167,0.03457101105345212,29637.34,25477.571199999995,0.20590031147003174,0.0038752042083686085
2023-04-11,-0.010396427448109471,0.53592384,0.033773670587442975,30200.42,25584.7356,0.21554303169250488,-0.002240877490936687
2023-04-12,0.01612230751029388,0.53760415,0.03371705422663271,29888.07,25693.4538,0.2256249189376831,0.003637594325098456
2023-04-13,0.003060121449609667,0.5384382,0.032549155551412766,30373.84,25817.2864,0.23062920570373535,0.0007057533792804408
2023-04-14,-0.005656179900882534,0.5400158,0.032556041576645336,30466.93,25947.821,0.24009490013122559,-0.0013580199484266376
2023-04-15,0.00031551290745832457,0.5410389,0.031330098888032114,30295.09,26090.017000000003,0.24623322486877441,7.768976069118644e-05
2023-04-16,-0.029277429572032238,0.5418095,0.03009655083999091,30304.65,26232.9686,0.25085699558258057,-0.007344448020820605
2023-04-17,0.031761089816271876,0.54252064,0.03138717069284374,29430.27,26350.477,0.2551238536834717,0.008103011631114149
2023-04-18,-0.053510138704066394,0.5411798,0.03149803299778896,30380.01,26488.2354,0.24707865715026855,-0.013221213214925337
2023-04-19,-0.01940603406257386,0.5420194,0.035552605859843676,28797.1,26601.346,0.2521165609359741,-0.004892582569262492
2023-04-20,-0.03534405077145466,0.5392337,0.03638707992943181,28243.65,26693.6396,0.23540210723876953,-0.008320064029954485
2023-04-21,0.02011734939753183,0.5362928,0.03827599176502222,27262.84,26769.59,0.2177567481994629,0.004380688587198955
2023-04-22,-0.008166817188415205,0.5315776,0.03674039581688423,27816.85,26878.8402,0.18946552276611328,-0.0015473302879383663
2023-04-23,-0.002891754748673293,0.529184,0.03570477686480605,27590.6,26983.7208,0.17510390281677246,-0.0005063575424816286
2023-04-24,0.028306339200071688,0.5259954,0.03599528004573229,27510.93,27085.3346,0.15597224235534668,0.004415003197906231
2023-04-25,0.004037661120266265,0.5235176,0.03554019210289332,28300.79,27203.1504,0.14110565185546875,0.0005697368043466536
2023-04-26,0.0365394056503652,0.52210045,0.039909604181479534,28415.29,27327.497000000003,0.13260269165039062,0.004845223540543918
2023-04-27,-0.005480032501360423,0.5203067,0.03939156306900378,29472.77,27482.8436,0.12184023857116699,-0.0006676884673435029
2023-04-28,-0.0027757795765594477,0.5212586,0.03850549248630643,29311.7,27661.833199999997,0.12755155563354492,-0.00035405500308598013
2023-04-29,9.441762633578723e-05,0.520074,0.036875632806203526,29230.45,27843.428399999997,0.12044405937194824,1.137204219214598e-05
2023-04-30,-0.040665991207925405,0.5206002,0.036412567938219176,29233.21,28018.978,0.12360119819641113,-0.0050263652391443
2023-05-01,0.021206996165195773,0.5207834,0.03946583178524672,28068.26,28140.400999999998,0.0,0.0
2023-05-02,0.012351095602062214,0.51993287,0.038388906278079886,28669.86,28231.528599999998,0.11959719657897949,0.0014771564086856037
2023-05-03,-0.006497982228264741,0.5200781,0.03804653996624751,29026.16,28318.6436,0.12046873569488525,-0.0007828037036068866
2023-05-04,0.02288090465334252,0.52070487,0.03733315865056933,28838.16,28409.693600000002,0.12422919273376465,0.00284247631410298
2023-05-05,-0.02253281543081646,0.5214311,0.036005392175823346,29505.61,28499.8302,0.1285865306854248,-0.002897416562823694
2023-05-06,-0.01459915625864984,0.5225544,0.03795902535310358,28848.2,28528.891599999995,0.13532638549804688,-0.001975651047804272
2023-05-07,-0.027143379896367045,0.52277493,0.03763291174165067,28430.1,28559.3438,0.0,-0.0
2023-05-08,-0.0014655392981985705,0.5217073,0.039440536155879016,27668.79,28553.2622,0.0,-0.0
2023-05-09,-0.0010690420309266652,0.51929307,0.037879252097831856,27628.27,28551.4874,0.0,-0.0
2023-05-10,-0.0230965139643067,0.51705515,0.03923422167577606,27598.75,28541.353000000003,0.0,-0.0
2023-05-11,-0.00645829172740886,0.5150187,0.03974113824873454,26968.62,28535.705999999995,0.0,-0.0
2023-05-12,-0.0007366023552270455,0.5137122,0.04055282661470133,26795.01,28505.697999999997,0.0,-0.0
2023-05-13,0.005302016968638717,0.51190495,0.038626764609262856,26775.28,28492.1142,0.0,0.0
2023-05-14,0.0090430011641092,0.5103289,0.03737493904097111,26917.62,28481.2076,0.0,0.0
2023-05-15,-0.004734677357132959,0.50925344,0.03685846572304666,27162.14,28465.0894,0.0,-0.0
2023-05-16,0.013658322391184448,0.5082089,0.035563343889440914,27033.84,28463.268000000004,0.0,0.0
2023-05-17,-0.021552134669642054,0.5073457,0.035064949766118285,27405.61,28466.158799999997,0.0,-0.0
2023-05-18,0.002196585934586688,0.5073159,0.03626337635499493,26821.28,28435.612399999998,0.0,0.0
2023-05-19,0.008231203535191795,0.5067128,0.03507032463470825,26880.26,28412.646999999997,0.0,0.0
2023-05-20,-0.013171912518513606,0.50643194,0.03315459899470721,27102.43,28385.3884,0.0,-0.0
2023-05-21,0.0037871532594394926,0.5068183,0.032827644493480516,26747.78,28351.289399999998,0.0,0.0
2023-05-22,0.01369903691712277,0.5068177,0.03186185579929245,26849.27,28324.837399999997,0.0,0.0
2023-05-23,-0.03326629631528951,0.5075702,0.03101440048377805,27219.61,28313.2296,0.0,-0.0
2023-05-24,0.005483813844004058,0.5089551,0.032863555968381995,26329.01,28276.5004,0.0,0.0
2023-05-25,0.008730076726596555,0.50824296,0.03240006063801259,26473.79,28242.576,0.0,0.0
2023-05-26,0.005539576292267746,0.5082116,0.031442202480985885,26705.92,28216.017999999996,0.0,0.0
2023-05-27,0.04409840842612671,0.5085064,0.02995003421124764,26854.27,28194.9768,0.0,0.0
2023-05-28,-0.011777618425209708,0.5089407,0.030420915649474575,28065.0,28197.5092,0.0,-0.0
2023-05-29,-0.0015154032789555,0.5125019,0.030958438756426707,27736.4,28185.762,0.0,-0.0
2023-05-30,-0.017632811059524262,0.5140555,0.030040558301133592,27694.4,28146.903200000004,0.0,-0.0
2023-05-31,-0.014526721963616974,0.5153124,0.031006893888312684,27210.35,28087.101799999997,0.0,-0.0
2023-06-01,0.015710863858149307,0.5152663,0.031197570475318022,26817.93,28025.699000000004,0.0,0.0
2023-06-02,-0.0063842684993772065,0.5146071,0.030602044695726412,27242.59,27963.074,0.0,-0.0
2023-06-03,0.0016975360281114345,0.5147623,0.029702123557139658,27069.22,27895.1198,0.0,0.0
2023-06-04,-0.05250715845555731,0.5155541,0.02886148486260808,27115.21,27831.522199999996,0.0,-0.0
2023-06-05,0.05673457801927024,0.51640517,0.03307915022232056,25728.2,27739.993200000004,0.0,0.0
2023-06-06,-0.03325860556385626,0.5144918,0.034279792540740664,27230.08,27695.9894,0.0,-0.0
2023-06-07,0.00602863973269374,0.51621366,0.03634297435069973,26339.34,27615.176,0.0,0.0
2023-06-08,-0.0007852550651334101,0.51429033,0.03516154635616918,26498.61,27569.2062,0.0,-0.0
2023-06-09,-0.024336519277700846,0.51420295,0.03406069716101798,26477.81,27533.8894,0.0,-0.0
2023-06-10,0.003258464490493794,0.5127927,0.03565720546660783,25841.21,27505.456799999996,0.0,0.0
2023-06-11,-0.0007856342026842933,0.51163006,0.034578986334178594,25925.55,27467.6308,0.0,-0.0
2023-06-12,0.0011211542039807445,0.511217,0.033524997745980716,25905.19,27433.922599999998,0.0,0.0
2023-06-13,-0.03155784923802867,0.51021427,0.033080272151607644,25934.25,27402.389,0.0,-0.0
2023-06-14,0.018526725673652867,0.5095203,0.035333378315151986,25128.6,27338.945200000002,0.0,0.0
2023-06-15,0.028745138290379006,0.5070242,0.03488327490715179,25598.49,27282.6092,0.0,0.0
2023-06-16,0.006507155969033793,0.5081258,0.03511349166394731,26345.0,27220.053799999998,0.0,0.0
2023-06-17,-0.006698102267960423,0.5088266,0.03416902088738201,26516.99,27164.1596,0.0,-0.0
2023-06-18,0.0189678131440085,0.510771,0.033146053066191526,26339.97,27106.35,0.0,0.0
2023-06-19,0.05308872645011515,0.5110715,0.032359399288237056,26844.35,27058.5728,0.0,0.0
2023-06-20,0.057849597296170514,0.512231,0.03291198886574181,28307.99,27063.367400000003,0.07338595390319824,0.004245347880495351
2023-06-21,-0.0036396889082070654,0.51629114,0.03489698657195538,29993.89,27089.847999999998,0.0977468490600586,-0.0003557681223360855
2023-06-22,0.026533986237444202,0.52093977,0.03485141119290548,29884.92,27107.023200000003,0.12563860416412354,0.0033336929937825537
2023-06-23,-0.005262367873937984,0.5245073,0.03531302153676017,30688.5,27144.03,0.14704370498657227,-0.0007737980691861525
2023-06-24,-0.002123952410926466,0.52850795,0.03425057305278105,30527.43,27164.4664,0.17104768753051758,-0.00036329714831383967
2023-06-25,-0.00641095284669021,0.5318998,0.03367374452918654,30462.66,27196.7556,0.19139885902404785,-0.0012270490601134778
2023-06-26,0.013925651745678577,0.534912,0.03320644727495262,30267.99,27233.5134,0.2094719409942627,0.002917033300777434
2023-06-27,-0.020241978544881276,0.5367533,0.03219732235294824,30692.44,27293.9864,0.2205197811126709,-0.0044637566780046
2023-06-28,0.012223257058951633,0.538808,0.032529698245343776,30077.41,27342.9692,0.2328479290008545,0.002846160091821963
2023-06-29,0.0008105804662547625,0.53927207,0.031701880881429285,30447.31,27399.9404,0.23563241958618164,0.00019099903653290495
2023-06-30,0.0037308892745919983,0.54059005,0.03359074591226456,30472.0,27470.008,0.24354028701782227,0.00090862184476585
2023-07-01,0.001017271646457164,0.54119265,0.03187167411571259,30585.9,27545.825800000002,0.24715590476989746,0.0002514246941768836
2023-07-02,0.01745687224902878,0.54188305,0.031048803057283247,30617.03,27622.6608,0.25129830837249756,0.004386882465655729
2023-07-03,-0.012586501609656327,0.5419493,0.03018848289470504,31156.2,27707.432399999998,0.2516956329345703,-0.0031679674890744375
2023-07-04,-0.008542384639438915,0.5424239,0.03008361396840758,30766.51,27779.5198,0.2545434236526489,-0.0021744078322805806
2023-07-05,-0.02017875019166179,0.54147124,0.029762171768829167,30504.81,27848.9392,0.24882745742797852,-0.005021027104265537
2023-07-06,0.014916247025860701,0.5400815,0.03214087077843735,29895.43,27898.7356,0.24048900604248047,0.0035871934211333454
2023-07-07,-0.0019815498424806542,0.53765416,0.031163895842591598,30344.7,27969.203999999998,0.22592496871948242,-0.00044768158617853715
2023-07-08,-0.004100239112277894,0.5363443,0.029802736598614453,30284.63,28037.291400000002,0.21806573867797852,-0.0008941216707752178
2023-07-09,0.008283044133908972,0.535542,0.02869803382658732,30160.71,28098.457000000002,0.21325206756591797,0.0017663762872958367
2023-07-10,0.006898842392956891,0.5344461,0.02900204942108869,30411.57,28171.7328,0.20667672157287598,0.0014258301284243047
2023-07-11,-0.007937473335964864,0.53461945,0.027943409053936483,30622.1,28247.1894,0.207716703414917,-0.0016487457947904254
2023-07-12,0.034748976139702924,0.5343001,0.027972270909144004,30380.0,28310.397199999996,0.20580053329467773,0.007151357820994894
2023-07-13,-0.03698946968873567,0.5332369,0.028614295104022882,31454.23,28412.901599999997,0.19942152500152588,-0.007376496454325384
2023-07-14,-0.0007422255191403193,0.5338752,0.031648294929415594,30312.01,28489.665999999997,0.20325136184692383,-0.0001508583475628099
2023-07-15,-0.0019011428276580337,0.5314927,0.02985970211333852,30289.52,28561.338,0.18895626068115234,-0.0003592328397350545
2023-07-16,-0.0031138012758330853,0.5300765,0.028670761800492318,30231.99,28628.892399999997,0.18045902252197266,-0.00056191353456451
2023-07-17,-0.00929617827722886,0.52948105,0.028312202896635604,30138.0,28670.352399999996,0.17688632011413574,-0.001644366766583979
2023-07-18,0.0016758040032582482,0.52860075,0.028276422420126127,29859.13,28712.807,0.17160451412200928,0.0002875755317428497
2023-07-19,-0.00365806621063334,0.5271224,0.02723277700535098,29909.21,28757.103199999998,0.1627342700958252,-0.0005952927347496177
2023-07-20,0.0034076103143899864,0.5260738,0.02740925455985325,29800.0,28808.896200000003,0.15644288063049316,0.0005330963736493499
2023-07-21,-0.0036089728683473903,0.524891,0.026165970233931957,29901.72,28870.571999999996,0.14934611320495605,-0.0005389860705498243
2023-07-22,0.009678127907075769,0.5238988,0.025281211224272827,29794.0,28921.6002,0.1433926820755005,0.0013877727180653446
2023-07-23,-0.030621568131757492,0.52293444,0.024721389202304996,30083.75,28981.8908,0.13760662078857422,-0.004213730513858242
2023-07-24,0.0017946972401168204,0.52222455,0.026699416118630106,29176.5,29023.1166,0.1333472728729248,0.0002393179826021427
2023-07-25,0.004201036310069169,0.5204778,0.025550270231492787,29228.91,29093.1308,0.12286663055419922,0.0005161671762540449
2023-07-26,-0.004410782171051959,0.51879454,0.025069012519426215,29351.96,29135.568400000004,0.11276721954345703,-0.0004973916414413823
2023-07-27,0.0031214513568593983,0.5175946,0.024563421523565988,29222.78,29193.237200000003,0.10556745529174805,0.0003295236765606208
2023-07-28,0.0013213554199944793,0.516634,0.023759009479471196,29314.14,29249.547799999997,0.09980392456054688,0.00013187645665479873
2023-07-29,-0.002449433712539638,0.51628995,0.022399621969338375,29352.9,29307.0496,0.09773969650268555,-0.00023940690766707052
2023-07-30,-0.0016693633056041337,0.5158636,0.021864867706547855,29281.09,29375.847200000004,0.0,-0.0
2023-07-31,0.016076157104390566,0.51562405,0.02138331336353264,29232.25,29441.981200000002,0.0,0.0
2023-08-01,-0.017659224099430867,0.5149562,0.022313009951683747,29705.99,29517.9972,0.08973705768585205,-0.0015846868116980164
2023-08-02,0.0002613924558795061,0.5158905,0.023829397950862745,29186.01,29583.032400000004,0.0,0.0
2023-08-03,-0.002732062666357572,0.5143812,0.023260045704529615,29193.64,29664.333199999997,0.0,-0.0
2023-08-04,-0.0014388313646510047,0.51461995,0.02294706871865821,29113.99,29734.643200000002,0.0,-0.0
2023-08-05,0.0005601735343276643,0.51400566,0.021765173822234224,29072.13,29789.1858,0.0,0.0
2023-08-06,0.004207247848642796,0.51376677,0.020722751814795996,29088.42,29840.6144,0.0,0.0
2023-08-07,0.01896787840738051,0.513651,0.02056962428535905,29211.06,29898.036200000002,0.0,0.0
2023-08-08,-0.006349552885029144,0.5139512,0.021374852908409573,29770.42,29956.557599999996,0.0,-0.0
2023-08-09,-0.004276592986209428,0.51588106,0.021865931000538,29581.99,29982.037599999996,0.0,-0.0
2023-08-10,-0.0010094804377126705,0.5166588,0.021404238994282867,29455.75,29971.2748,0.0,-0.0
2023-08-11,0.0001406818655240356,0.5170939,0.020652955577634635,29426.03,29962.096999999998,0.0,0.0
2023-08-12,-0.004301773191170979,0.51673114,0.019417242275552776,29430.17,29936.9304,0.0,-0.0
2023-08-13,0.0043275966976988696,0.5173761,0.018601208272434035,29303.84,29912.458599999998,0.0,0.0
2023-08-14,-0.0078774528796102,0.5171504,0.0186368529475795,29430.93,29891.824000000004,0.0,-0.0
2023-08-15,-0.016209084961303622,0.5178764,0.01851800119561296,29200.0,29870.464200000002,0.0,-0.0
2023-08-16,-0.07616872037641167,0.5174941,0.01881077257455744,28730.51,29831.225599999994,0.0,-0.0
2023-08-17,-0.021619596661148415,0.5158696,0.02855499878891125,26623.41,29762.1456,0.0,-0.0
2023-08-18,0.0017643901949644589,0.51093614,0.030422004638681582,26054.0,29674.2794,0.0,0.0
2023-08-19,0.003441579224086804,0.506045,0.029512588077089216,26100.01,29586.8396,0.0,0.0
2023-08-20,-0.0024110762869472635,0.5019959,0.028204818959983297,26189.99,29498.921400000003,0.0,-0.0
2023-08-21,-0.0027181324335439115,0.49912602,0.02747388256108218,26126.92,29409.1192,0.0,-0.0
2023-08-22,0.01435456870308414,0.49666563,0.027882042833337697,26056.0,29307.1152,0.0,0.0
2023-08-23,-0.009604966342235453,0.49394324,0.02824118474821793,26432.72,29220.4394,0.0,-0.0
2023-08-24,-0.004595714908301547,0.4931047,0.028424744566767707,26180.05,29133.944199999998,0.0,-0.0
2023-08-25,-0.0016375635459644805,0.4924365,0.027987589419129395,26060.01,29057.235800000002,0.0,-0.0
2023-08-26,0.00323873624067934,0.4917256,0.02641501532519918,26017.37,28970.689200000004,0.0,0.0
2023-08-27,0.000698176287035663,0.49107605,0.025040337862495,26101.77,28887.031999999996,0.0,0.0
2023-08-28,0.059320826564098275,0.49200502,0.024300625724455183,26120.0,28806.2178,0.0,0.0
2023-08-29,-0.0151357950818478,0.49259436,0.026988645045269325,27716.34,28752.313199999997,0.0,-0.0
2023-08-30,-0.05107008806335594,0.49540445,0.027408890230315622,27299.99,28685.871,0.0,-0.0
2023-08-31,-0.005246038619321044,0.49818954,0.03210585137043265,25940.78,28597.086600000002,0.0,-0.0
2023-09-01,0.0024948459526167835,0.49896833,0.032245379302750524,25805.05,28484.103000000003,0.0,0.0
2023-09-02,0.003923561650647033,0.49953339,0.030516473770787506,25869.51,28395.253000000004,0.0,0.0
2023-09-03,-0.005606105973525642,0.49977773,0.029147112469966405,25971.21,28308.8868,0.0,-0.0
2023-09-04,-0.0013142673496244822,0.50081706,0.02853607420806201,25826.02,28220.7674,0.0,-0.0
2023-09-05,-0.0012472832474370724,0.5015724,0.027509868475357125,25792.1,28133.8494,0.0,-0.0
