Date,Actual_Ret,Prob,ATR_Pct,Position,Strat_Ret
2024-02-06,0.028605054685199374,0.5221661,0.03174314780781326,0.13299643993377686,0.003804370437242521
2024-02-07,0.02095275967005496,0.52240014,0.031235186567555112,0.1344008445739746,0.0028160685958109003
2024-02-08,0.03991206359421791,0.5230887,0.030426551831661625,0.13853216171264648,0.005529104448119626
2024-02-09,0.013033381077871586,0.5236819,0.031630384513399626,0.1420912742614746,0.0018519297252901652
2024-02-10,0.01142945972783506,0.52447903,0.031040068251637437,0.14687418937683105,0.0016786926325409106
2024-02-11,0.03293568144658824,0.5258387,0.030026717552072642,0.15503203868865967,0.005106085840264838
2024-02-12,-0.004370351494182536,0.52690095,0.030734542012461147,0.16140568256378174,-0.0007053995659621756
2024-02-13,0.041300218103198914,0.5277627,0.03163587123514179,0.16657626628875732,0.006879636128542218
2024-02-14,0.0016364577734705157,0.5284019,0.03207478858664597,0.17041146755218506,0.0002788711707642918
2024-02-15,0.004694246184426713,0.52950835,0.031803844941998075,0.17705011367797852,0.0008311168205851663
2024-02-16,-0.009279917800631372,0.5305071,0.030772522930204726,0.1830425262451172,-0.001698619597574598
2024-02-17,0.009540032294676114,0.5316396,0.030967896203173074,0.18983745574951172,0.0018110554585894895
2024-02-18,-0.00698552773070659,0.53228927,0.030145671336937442,0.19373559951782227,-0.0013533454028568136
2024-02-19,0.009306488030900633,0.53294706,0.029308555728162777,0.19768238067626953,0.0018397287096836449
2024-02-20,-0.007865510526459354,0.53295517,0.030003661546923775,0.19773101806640625,-0.001555255404008843
2024-02-21,-0.01087817419895304,0.53288436,0.030480076629612017,0.19730615615844727,-0.0021463307372174205
2024-02-22,-0.010668655359765033,0.5326054,0.030179262889559962,0.1956324577331543,-0.002087135268738823
2024-02-23,0.016109250933854777,0.531983,0.029770563608686414,0.19189810752868652,0.0030913347679114578
2024-02-24,0.0031100616788884284,0.53125846,0.02874398402940585,0.18755078315734863,0.0005832945035431833
2024-02-25,0.051753212367562834,0.530983,0.027545197143185138,0.1858978271484375,0.009620809727081573
2024-02-26,0.045937275755513214,0.5307153,0.029543578075508406,0.18429172039031982,0.008465859579028059
2024-02-27,0.09037342510456357,0.5307778,0.030131399111780106,0.18466687202453613,0.016688977728203443
2024-02-28,-0.021060790861507746,0.5311554,0.03392273151332854,0.18693244457244873,-0.0039369451203707315
2024-02-29,0.02035257099534111,0.5315293,0.036039624332016996,0.18917584419250488,0.0038502147995315436
