Date,btc_close,spy_close,gold_close,nvda_close,dxy_close,vix_close,is_weekend,btc_log_return,us10y_level,btc_volume_ratio,btc_rsi_30,btc_roll_vol_30,btc_stoch_rsi_30,btc_macd_hist,btc_atr_30_ratio,btc_bollinger_pb,btc_close_to_sma50,btc_momentum_30d,btc_rv_skew_5_30,btc_vwpd_30,btc_return_ac1_30,target
2015-01-18,210.3390045166016,166.97805786132812,1276.9000244140625,0.4789064526557922,92.5199966430664,20.950000762939453,1,0.0541100592971817,1.815000057220459,0.1033776784398972,0.3666878114123692,0.0712513596644806,0.4442562012409936,-5.824920786620467,0.0823254935562921,0.0962298159122574,0.6741452416264787,-0.3382298396392384,1.072185302362024,-2.6846003932973743,-0.0485485484639641,1
2015-01-19,214.86099243164065,166.97805786132812,1276.9000244140625,0.4789064526557922,92.5199966430664,20.950000762939453,0,0.0212707358504784,1.815000057220459,-0.3716565765594866,0.377777333569794,0.0709120004132503,0.4883280297594504,-4.034056566864422,0.079366292649724,0.1485346644369292,0.6959179518085741,-0.3488192469144001,0.1190679161514656,-2.2941547669254,-0.0439358541734207,0
2015-01-20,211.31500244140625,167.33419799804688,1294.199951171875,0.4803460538387298,93.0500030517578,19.889999389648438,0,-0.0166413494257456,1.8070000410079956,-0.1286028887389904,0.3724983702335321,0.070866581824462,0.4673484452824778,-2.681834785110137,0.0795994736660651,0.1562344091114947,0.6919600768964004,-0.3413756542494457,-0.4719934113246163,-2.3886124297296574,-0.0398828751508901,1
2015-01-21,226.89700317382807,168.17889404296875,1293.699951171875,0.4870640337467193,92.9000015258789,18.850000381469727,0,0.0711462612319931,1.8530000448226929,0.0806663973269159,0.4090217568985037,0.0720509874157488,0.6124991930930324,-0.4486151604187611,0.0740971024891887,0.2555090847401897,0.7505745456190935,-0.3163405129450016,-0.3377955559597332,-1.2812472603072984,-0.036272017295916,1
2015-01-22,233.406005859375,170.67987060546875,1300.699951171875,0.4954617917537689,94.23999786376952,16.399999618530273,0,0.0282832675639044,1.8960000276565552,0.1745769572107724,0.4228369033779307,0.0723456843783778,0.7106450925815535,1.6417327270366613,0.0711413993086326,0.3042618948657358,0.7794082000522544,-0.3023743404673156,-0.5355793193048219,-0.7676088247438283,-0.0191989027521911,0
2015-01-23,232.8789978027344,169.7440948486328,1292.5999755859375,0.4969014227390289,95.0,16.65999984741211,0,-0.0022604556308019,1.8170000314712524,-0.1458832715125919,0.4220212456070438,0.0722140874866914,0.7071934905426015,3.080188277945872,0.0703067648524261,0.3149641263078615,0.7848147224390296,-0.2779706937234276,-0.5343153302600241,-0.7049323024599976,-0.0133021038679365,1
2015-01-24,247.8470001220703,169.7440948486328,1292.5999755859375,0.4969014227390289,95.0,16.65999984741211,1,0.0622926248547329,1.8170000314712524,-0.1566558898172482,0.4521486509833076,0.0734384764398574,0.8346830057984732,5.01647911552919,0.0663048981141865,0.4092027750856025,0.8425841401672486,-0.2230696298013996,-0.475061599144356,0.2541335186594784,-0.0090385719081165,1
2015-01-25,253.71800231933597,169.7440948486328,1292.5999755859375,0.4969014227390289,95.0,16.65999984741211,1,0.0234118023800444,1.8170000314712524,0.1276617926492327,0.4630309483014952,0.0733721862749448,0.9374795678836648,6.571317034679439,0.0640809394573984,0.4548917838681953,0.8697023421693706,-0.226290257406555,-0.5907406745538011,0.6904719505112339,0.0060983342914603,1
2015-01-26,273.4729919433594,170.14157104492188,1279.4000244140625,0.4947420656681061,94.8000030517578,15.520000457763672,0,0.0749794440652249,1.8279999494552612,1.18623756371142,0.4961866444615602,0.074704101715996,1.0,8.676626762843867,0.0642552362057798,0.5822096853086401,0.9439957880834982,-0.1342037964680679,-0.5828987577056691,1.6354367743830134,0.0293635935361875,0
2015-01-27,263.4750061035156,167.89730834960938,1291.699951171875,0.4709886014461517,94.0199966430664,17.219999313354492,0,-0.0372443572504559,1.8250000476837158,0.2756532242338175,0.4809275052261387,0.0749140653183681,0.9367586677264174,9.098056568455569,0.0676113581721003,0.5335178414211268,0.9157067650550128,-0.1694747658746924,-0.384449481265504,1.0527973113204314,0.0146535571915587,0
2015-01-28,233.9149932861328,165.74415588378906,1285.9000244140625,0.4633107781410217,94.47000122070312,20.440000534057617,0,-0.1190007371836443,1.7239999771118164,0.2433917290371732,0.4365529217654504,0.0776918190290305,0.7528487017812323,7.172831841484658,0.0792441986161509,0.3599057484858491,0.819711750095957,-0.2518790314370961,0.0296044128462962,-0.5149189552442972,0.0353649927558518,0
2015-01-29,233.51300048828125,167.27621459960938,1254.5999755859375,0.4745877087116241,94.77999877929688,18.760000228881836,0,-0.0017200206333921,1.7510000467300415,-0.095083645735995,0.4359514709990153,0.0777030316435546,0.7503559957917604,5.722141361728593,0.0793031888740009,0.369746437177705,0.8248269084107247,-0.2485188411575852,-0.0672601479685238,-0.4780232901094183,0.0292250132455302,0
2015-01-30,226.4250030517578,165.17271423339844,1278.5,0.4606713652610779,94.8000030517578,20.969999313354492,0,-0.0308239744293892,1.6749999523162842,-0.2982031404866012,0.4250940556690588,0.0774296676014841,0.7053575591224001,4.205200233024259,0.0815639362299879,0.3345459440819334,0.8068630377769379,-0.2928483511950533,-0.0975052654170262,-0.7871324467497783,0.0276191849852575,0
2015-01-31,217.4640045166016,165.17271423339844,1278.5,0.4606713652610779,94.8000030517578,20.969999313354492,1,-0.0403804373817285,1.6749999523162842,-0.4429267886130862,0.4112149080582414,0.0775995789052835,0.6478355867366782,2.597139985242178,0.0847297792383373,0.283553822727557,0.7824633752205912,-0.307988221391002,-0.4372405723562803,-1.2186751757781926,0.032558001232946,1
2015-02-01,226.9720001220703,165.17271423339844,1278.5,0.4606713652610779,94.8000030517578,20.969999313354492,1,0.0427933220363192,1.6749999523162842,-0.2410398757659363,0.4315614010483788,0.0782104342847377,0.7321613998732702,2.1889938660182797,0.0813468388455727,0.3663780328883501,0.8238123516576689,-0.2795271883505608,-0.240117869053735,-0.6540944733611033,0.0239811183283894,1
2015-02-02,238.22900390625,167.2182159423828,1276.199951171875,0.4707487225532532,94.5,19.43000030517578,0,0.0484057499457022,1.6729999780654907,-0.1891629536207977,0.4536538985369908,0.0764290980573544,0.8237235091688805,2.660954826528906,0.0776502418744601,0.4670768022835689,0.8718476483702658,-0.1524572783547464,-0.4648631748289348,0.0245923599603621,0.0507159322994306,0
2015-02-03,227.26800537109372,169.63641357421875,1259.699951171875,0.4825053811073303,93.5999984741211,17.329999923706055,0,-0.0471024508644101,1.7799999713897705,0.1111935328347303,0.4365738620679602,0.0760981688265221,0.7529354886312963,2.2358430236601965,0.0818316758640016,0.3864981041976351,0.8389845932727806,-0.1397717630137058,-0.3826998636583775,-0.4716775546762132,0.002513983326528,0
2015-02-04,226.85299682617188,168.99041748046875,1263.800048828125,0.4837051033973694,93.98999786376952,18.329999923706055,0,-0.0018277448453036,1.7970000505447388,-0.300399666453618,0.4359150503285529,0.0756645713563538,0.750205050729473,1.938672960368823,0.0805630269352115,0.3941817548375536,0.8436947460306374,-0.17349913786624,-0.407984181495314,-0.4044692670419676,0.0164622173845203,0
2015-02-05,217.11099243164065,170.6964874267578,1262.0,0.4916227757930755,94.6999969482422,16.850000381469727,0,-0.0438935079933491,1.815000057220459,-0.4661754962352189,0.4201632694138054,0.0754012522972591,0.684921970513664,1.137626733180154,0.085161195690571,0.3250850144454212,0.8136766359401864,-0.241371974636806,-0.3950523523774039,-0.8466587932516051,0.0026318733478573,1
2015-02-06,222.26600646972656,170.22433471679688,1233.9000244140625,0.4894635081291199,94.6999969482422,17.290000915527344,0,0.0234661832756962,1.937999963760376,-0.3839897630466136,0.4315239768235562,0.0753273635642755,0.7320062955911367,1.0108528878346077,0.0825544623008904,0.3829039385685743,0.8385987654915174,-0.2448587767442367,-0.4464543283900846,-0.4816704383907327,-0.0157810956615838,1
2015-02-07,227.7539978027344,170.22433471679688,1233.9000244140625,0.4894635081291199,94.6999969482422,17.290000915527344,1,0.0243911975438062,1.937999963760376,-0.508636536132942,0.4432532543236099,0.0753700427815676,0.780618155294733,1.3322914979187352,0.0790553936290157,0.4488475273501887,0.865186247662005,-0.1962068029614057,-0.5361071590122755,-0.128544842124964,-0.0025359730711583,0
2015-02-08,223.41200256347656,170.22433471679688,1233.9000244140625,0.4894635081291199,94.6999969482422,17.290000915527344,1,-0.0192484774801927,1.937999963760376,-0.7383451981425371,0.4359107667234113,0.0751552283900325,0.7501872973757677,1.2874473084356204,0.0791529070450808,0.4198538363831753,0.85561798321231,-0.230696087436761,-0.6127859376244961,-0.3110774508634004,0.0011229518261493,0
2015-02-09,220.1100006103516,169.4624786376953,1240.800048828125,0.488983541727066,94.4499969482422,18.549999237060547,0,-0.0148901878086079,1.9479999542236328,-0.2669124362815813,0.430207854681096,0.0746533891519618,0.7265516420592563,1.0788105518423483,0.0787160330515607,0.3963350842110382,0.8495267446318848,-0.1990057765465436,-0.6047638118687204,-0.4579808454654708,0.0110648959184678,0
2015-02-10,219.8390045166016,171.267822265625,1231.5999755859375,0.502659797668457,94.76000213623048,17.229999542236328,0,-0.0012319433610069,1.9910000562667847,-0.5443200710073516,0.4297266772872621,0.0744926751704386,0.7245574077203137,0.969421756404664,0.077167744281818,0.4062191211885159,0.8558833818416742,-0.1724798558829621,-0.7225919009415569,-0.437398370620422,0.0030376740483738,0
2015-02-11,219.18499755859372,171.3671875,1219.0,0.4993007779121399,94.98999786376952,16.959999084472656,0,-0.002979369869067,1.9880000352859497,-0.7477500730729306,0.4285275574921616,0.0744468439098961,0.719587669111353,0.9013216348295768,0.0756289479509914,0.4117465336947578,0.8610735485089783,-0.1815224807265161,-0.7713947772654662,-0.4370400318974567,0.0055997945097375,1
2015-02-12,221.76400756835935,173.01524353027344,1220.0999755859375,0.5350507497787476,94.08999633789062,15.34000015258789,0,0.0116976765480128,1.9859999418258667,-0.8167405639235241,0.4349318262400182,0.0677690628212995,0.7461300894670402,1.0669396706819096,0.0729469439793536,0.4488184662346406,0.878158109310405,-0.0181394087539097,-0.8196713323153908,-0.2866469978025485,0.0230430840000272,1
2015-02-13,235.427001953125,173.72740173339844,1226.5,0.5352906584739685,94.1999969482422,14.6899995803833,0,0.0597871074457514,2.0209999084472656,0.2714317540794084,0.4665405429961403,0.051776478313637,0.8129902769219698,2.075287965901161,0.0691127465828508,0.6243060174588779,0.9384740242628136,0.3218587342631929,-0.437354787186229,0.2339704360694582,-0.3547108938972213,1
2015-02-14,257.3210144042969,173.72740173339844,1226.5,0.5352906584739685,94.1999969482422,14.6899995803833,1,0.0889234937942555,2.0209999084472656,0.4561797892374539,0.5088154756869947,0.0454717382432625,1.0,4.079538320218665,0.0642828968748562,0.9258397788939122,1.0315557885083515,0.2262491259666721,-0.0966250746538824,1.3581504578589114,0.0895623721130619,0
2015-02-15,234.8249969482422,173.72740173339844,1226.5,0.5352906584739685,94.1999969482422,14.6899995803833,1,-0.0914838458401995,2.0209999084472656,0.5656931115658486,0.4692398704854422,0.0488354157711877,0.768774506834438,3.7607685773968615,0.0734768246097021,0.5760843223144534,0.9475295456133398,0.128440087125202,0.4159899027267859,-0.0634935226410052,0.0066242256229505,0
2015-02-16,233.84300231933597,173.72740173339844,1226.5,0.5352906584739685,94.1999969482422,14.6899995803833,0,-0.004190582960674,2.0209999084472656,-0.1366449287648906,0.46751674182192,0.0480407626210176,0.7094250857083292,3.3670884025622527,0.072822455832957,0.5461065736133891,0.9499605141620298,0.173557205489703,0.4409292185735221,-0.1706331943902288,0.0091728706870209,1
2015-02-17,243.6100006103516,174.0006866455078,1208.0999755859375,0.5369702577590942,94.05999755859376,15.800000190734863,0,0.0409186284777182,2.1449999809265137,-0.1623131933398003,0.4865617389678334,0.0476376082300913,0.8367502255484838,3.625394526469296,0.0694145870863632,0.6939586856727837,0.9952219894239732,0.1581779668978322,0.4760686876799922,0.3455900617068058,0.0401082307546806,0
2015-02-18,236.3260040283203,174.01727294921875,1199.699951171875,0.5307319164276123,94.1999969482422,15.449999809265137,0,-0.0303563635927271,2.065999984741211,-0.2513858667298165,0.4735629001078193,0.0479570755550953,0.7413928687679603,3.1823945314756337,0.0708489604264066,0.5598073328143242,0.9713703907514082,0.0999018544676457,0.4328504948684524,-0.1100335649406385,0.0088461681534588,1
2015-02-19,240.2830047607422,173.89306640625,1207.0999755859375,0.5321716666221619,94.4000015258789,15.289999961853027,0,0.0166051903417267,2.11299991607666,-0.5670096128944707,0.4814028644565379,0.047867436939046,0.7253072481590069,3.033173106192246,0.0683416487471316,0.6160561194481269,0.9941655956948674,0.1370844567809057,0.0611218195923091,0.0856394008055781,0.0074253504199236,1
2015-02-20,243.7790069580078,174.93646240234375,1204.4000244140625,0.5360103249549866,94.25,14.300000190734863,0,0.0144446905515782,2.132999897003174,-0.2931158997070294,0.4882609640474897,0.0462276094126198,0.7894017203087499,3.039575766062747,0.0661829980931809,0.6683342049399875,1.0145464125479673,0.0744038200065877,-0.425861367402004,0.2731558361899028,0.0314563088792015,1
2015-02-21,244.53399658203125,174.93646240234375,1204.4000244140625,0.5360103249549866,94.25,14.300000190734863,1,0.0030922388719827,2.132999897003174,-0.9353163542598724,0.4897552724872909,0.0459691627899305,0.8047121685582431,2.961332122624873,0.0654336751158725,0.6737345639679667,1.023695427621215,0.0476765397774758,-0.4358601092160987,0.3050755720869811,0.00400652814897,0
2015-02-22,235.9770050048828,174.93646240234375,1204.4000244140625,0.5360103249549866,94.25,14.300000190734863,1,-0.0356199807159169,2.132999897003174,-0.46639174303549,0.4732865552918431,0.0464653794333962,0.6359762933931474,2.233117116529075,0.0673177152555254,0.519474960631819,0.9916180139986736,0.013303076839813,-0.4639538577578088,-0.2377824793651413,0.0047074461601785,1
2015-02-23,238.8919982910156,174.91163635253906,1200.300048828125,0.5316916704177856,94.56999969482422,14.5600004196167,0,0.0122771959443205,2.059000015258789,-0.6318923678368781,0.4795268875624682,0.0450451695019967,0.6999137521829529,1.8627124339993903,0.0653524805763249,0.5777896828058248,1.0060066723474506,-0.0361311689334312,-0.5174217882579148,-0.0403730174863323,0.0005242083822849,0
2015-02-24,238.7350006103516,175.40850830078125,1196.9000244140625,0.5373517870903015,94.48999786376952,13.6899995803833,0,-0.0006574070841032,1.9880000352859497,-0.7547394371470392,0.4792123881806019,0.0448049067799659,0.6966914411912536,1.5357007706709165,0.0637041577032681,0.5868051872464624,1.0083807958619182,-0.0590537587873893,-0.5494824439416685,-0.0163637842295778,-0.0260641749862967,0
2015-02-25,237.47000122070312,175.2594451904297,1201.0,0.5332571864128113,94.20999908447266,13.84000015258789,0,-0.0053128478714399,1.968999981880188,-0.8548742089317237,0.4765991658049831,0.0423786309637276,0.6699167774868493,1.1788192495980545,0.0624435292863409,0.6026347687442591,1.0071828245817178,-0.1316509921759039,-0.5713060239485567,0.2056859269884583,-0.0633653328515719,0
2015-02-26,236.42599487304688,175.05245971679688,1209.5999755859375,0.5347022414207458,95.29000091552734,13.90999984741211,0,-0.0044060639686232,2.0160000324249268,-0.6466967993933616,0.4743798391482306,0.0419309211461046,0.6471779071024655,0.8333406915591846,0.0611154577795292,0.6157663965344895,1.007705090709837,-0.1026625319437001,-0.5800674653972453,0.2508555427759575,-0.017396672410921,1
2015-02-27,253.8280029296875,174.4562225341797,1212.5999755859375,0.5313305258750916,95.25,13.34000015258789,0,0.0710216429476681,2.002000093460083,0.5267472174313756,0.5122525289987082,0.0380740658150591,1.0,1.6884020407522469,0.0576842349301532,1.009804497929515,1.084606107040374,0.0851292572733737,-0.151025949590341,1.3593301478102493,-0.1044716507938172,1
2015-02-28,254.26300048828125,174.4562225341797,1212.5999755859375,0.5313305258750916,95.25,13.34000015258789,1,0.0017122824925009,2.002000093460083,-0.5986268239909278,0.5131274671802228,0.0380654094428853,1.0,2.164471634894047,0.0563494422499113,0.9707576280466588,1.0898312822026992,0.0888601489279452,-0.1369224754163055,1.3922899756705778,-0.1295920298043371,1
2015-03-01,260.2019958496094,174.4562225341797,1212.5999755859375,0.5313305258750916,95.25,13.34000015258789,1,0.0230890701745878,2.002000093460083,-0.0048396010401438,0.5250129918609749,0.0376922234058335,1.0,2.7243591972120536,0.0552425655823851,1.03361013441284,1.1166842650904427,0.1491751897652866,-0.1459587729678115,1.721987053416962,-0.1351398972078533,1
2015-03-02,275.6700134277344,175.5576171875,1207.699951171875,0.54433673620224,95.45999908447266,13.039999961853027,0,0.0577463103970561,2.0840001106262207,0.4459568105333696,0.5532310497875801,0.0379081937452129,1.0,3.9093425776229314,0.0525798399296562,1.211998402242754,1.1820512962542964,0.267658130551391,-0.1167560703311189,2.59307572109254,-0.1505677740122266,1
2015-03-03,281.7019958496094,174.83717346191406,1204.0,0.5342206358909607,95.37999725341795,13.859999656677246,0,0.0216452129850127,2.121999979019165,0.6396304230595288,0.563291058418037,0.0374306824588552,1.0,4.812909217916326,0.0518255527596056,1.181502406687572,1.206477168619835,0.2411310456712903,-0.2392681557889181,2.7710887664727584,-0.0940394357914708,0
2015-03-04,273.0920104980469,174.10008239746094,1200.5999755859375,0.5402419567108154,95.97000122070312,14.229999542236328,0,-0.0310409866824927,2.122999906539917,0.4278956494998236,0.5450825423280342,0.0372247657923378,0.8727814059262495,4.547337070441732,0.0536425416993167,0.9906684411543644,1.1648894899576148,0.1463424101186121,-0.1261516095353021,2.0549445371768797,-0.1457317038605453,1
2015-03-05,276.1780090332031,174.2905731201172,1195.9000244140625,0.5505989193916321,96.37999725341795,14.039999961853027,0,0.0112368448920191,2.111999988555908,0.4253053731506765,0.5505235676537901,0.0359347131045616,0.9107965626167158,4.298939178268327,0.0533145414134067,0.981147177549866,1.168278136535052,0.2152084873638367,-0.1135287362089628,2.085338949592922,-0.099537510041928,0
2015-03-06,272.7229919433594,171.83929443359375,1164.0999755859375,0.5431323051452637,97.62000274658205,15.199999809265137,0,-0.0125890195638853,2.240000009536743,0.0660137234890775,0.5429966686570462,0.036074120644398,0.8582079000717971,3.647096716407271,0.053118342665308,0.8981108960849826,1.1475581054543946,0.2022014068975945,-0.0589571026727948,1.7719902374590673,-0.116988338468535,1
2015-03-07,276.260986328125,171.83929443359375,1164.0999755859375,0.5431323051452637,97.62000274658205,15.199999809265137,1,0.012889423033744,2.240000009536743,-0.4120369930345441,0.5495201639720182,0.034826576255649,0.8978143610739733,3.2145188574666648,0.0516217437251571,0.9114818469793684,1.1558150102532472,0.272441267178622,-0.3771660314544289,1.9443367359910249,-0.1351202954020944,0
2015-03-08,274.35400390625,171.83929443359375,1164.0999755859375,0.5431323051452637,97.62000274658205,15.199999809265137,1,-0.0069267640018954,2.240000009536743,-0.1956291489195975,0.5451937109055,0.0348041493731876,0.8657103192763508,2.5872360118944293,0.0508909577396347,0.8592175008811199,1.1406691814834888,0.2343498147280476,-0.4775208169813557,1.7415919479105433,-0.1193177818816669,1
2015-03-09,289.60699462890625,172.55142211914062,1166.4000244140625,0.5445775985717773,97.58999633789062,15.0600004196167,0,0.0541055553911571,2.194999933242798,0.7451856332548562,0.572397142250004,0.035726212433472,1.0,2.9600116191072487,0.0487683877108068,0.9972292706116156,1.1962012332276182,0.2715780948870321,-0.2678472638921042,2.5644306494469964,-0.1424475073193073,1
2015-03-10,291.760009765625,169.7523193359375,1160.0999755859375,0.5539709329605103,98.62000274658205,16.690000534057617,0,0.0074067670278434,2.125999927520752,0.8224211114459754,0.5759887154588433,0.0353544781502055,1.0,3.0973066736696517,0.0479873089065059,0.975056610303884,1.1974870507043405,0.3059280898873335,-0.2580414694139769,2.491694872339046,-0.1287967789782898,1
2015-03-11,296.3789978027344,169.35482788085938,1150.699951171875,0.5510808229446411,99.8000030517578,16.8700008392334,0,0.0157074533239502,2.1089999675750732,0.1247016613158305,0.5836604252996477,0.0350849075133448,1.0,3.2301230873282645,0.0464389123843779,0.982097987906975,1.2080099023967252,0.3465040070005614,-0.3532981222351107,2.6793300314935298,-0.1500451880355796,0
2015-03-12,294.35400390625,171.50799560546875,1152.0999755859375,0.5460225939750671,99.1500015258789,15.420000076293945,0,-0.0068558953788025,2.0959999561309814,0.0705900724420126,0.5789308396000641,0.0351614741714946,0.9695126779616244,2.921804410409923,0.0457291836797478,0.9259584925890718,1.1931949143119105,0.3389525873877459,-0.2862800968238208,2.428272831071309,-0.161314443136413,0
2015-03-13,285.3370056152344,170.45623779296875,1152.5999755859375,0.546745240688324,100.33000183105467,16.0,0,-0.0311121803793417,2.111999988555908,0.0187348399308733,0.5577147893002811,0.0358799239531129,0.8255504579252826,1.900280610307961,0.0466719999387658,0.8086806122090205,1.1517943302446083,0.301809014273235,-0.1257482569964081,1.657634705022907,-0.1430331279127294,0
2015-03-14,281.885009765625,170.45623779296875,1152.5999755859375,0.546745240688324,100.33000183105467,16.0,1,-0.0121717365475965,2.111999988555908,-0.3182369577975359,0.5495639664714351,0.0360773760454553,0.7088755712727396,0.8360979527151375,0.04630330291886,0.7550309261555342,1.133375920621427,0.2711035161047634,-0.4967352205127802,1.3403792735213929,-0.1162065254597923,1
