Date,is_weekend,btc_log_return,spy_log_return,gold_log_return,nvda_log_return,dxy_log_return,target
2015-02-21,1,0.003092238871982713,0.0,0.0,0.0,0.0,0
2015-02-22,1,-0.035619980715916974,0.0,0.0,0.0,0.0,1
2015-02-23,0,0.012277195944320576,-0.00014197314156470198,-0.0034099716670723044,-0.008090010641814952,0.0033894714723176574,0
2015-02-24,0,-0.0006574070841032816,0.002836681211632914,-0.0028366649341615255,0.010588983845573743,-0.0008463116139093573,0
2015-02-25,0,-0.005312847871439998,-0.0008501076772521408,0.00341964180291274,-0.00764917544837816,-0.0029676628438944468,0
2015-02-26,0,-0.004406063968623295,-0.0011820646585886405,0.007135163161701397,0.0027064999491770523,0.011398559625263595,1
2015-02-27,0,0.07102164294766813,-0.00341214951482777,0.0024770882622964334,-0.006326075565180649,-0.0004198689610873802,1
2015-02-28,1,0.001712282492500946,0.0,0.0,0.0,0.0,1
2015-03-01,1,0.023089070174587865,0.0,0.0,0.0,0.0,1
2015-03-02,0,0.05774631039705618,0.0062940541762966425,-0.0040491106533266635,0.024184341049200777,0.0022022879802493143,1
2015-03-03,0,0.021645212985012714,-0.004112802086712988,-0.0030683369818883667,-0.018760101931369413,-0.0008384179131867331,0
2015-03-04,0,-0.03104098668249274,-0.004224180119279683,-0.0028279353859085,0.011209125395285091,0.006166771275295813,1
2015-03-05,0,0.011236844892019125,0.0010932765027517116,-0.003922351093293688,0.018990013231219877,0.004263027365590325,0
2015-03-06,0,-0.012589019563885341,-0.014164275858018,-0.02695082510784794,-0.013654025363050075,0.012783735879685785,1
2015-03-07,1,0.012889423033744005,0.0,0.0,0.0,0.0,0
2015-03-08,1,-0.006926764001895432,0.0,0.0,0.0,0.0,1
2015-03-09,0,0.05410555539115712,0.004136075818672881,0.0019738679038005798,0.0026568072643449233,-0.0003074269665330726,1
2015-03-10,0,0.007406767027843437,-0.016355307410397743,-0.0054159159489475485,0.017101933112968135,0.010499117018220226,1
2015-03-11,0,0.015707453323950217,-0.0023442402046154743,-0.008135776840567531,-0.005231208544595198,0.011894105250021353,0
2015-03-12,0,-0.006855895378802532,0.012634034236236501,0.0012159324570827387,-0.009220302295740924,-0.00653434354074788,0
2015-03-13,0,-0.0311121803793417,-0.006151359887893208,0.0004338959677507792,0.001322090954761511,0.011830900832436621,0
2015-03-14,1,-0.01217173654759659,0.0,0.0,0.0,0.0,1
2015-03-15,1,0.01586579121122548,0.0,0.0,0.0,0.0,1
2015-03-16,0,0.014558606023415802,0.013272033116468462,0.0006072017488049268,0.011824154099055215,-0.0073026219173589245,0
2015-03-17,0,-0.017664059044773035,-0.0029769793712832496,-0.004344810265399723,0.012116268656403747,-0.00010042809879398446,0
2015-03-18,0,-0.10791478367740183,0.011950019560830086,0.0026959841412746766,-0.016478923373107936,-0.010497656606366697,1
2015-03-19,0,0.017899766313779417,-0.004571835376313827,0.015255586684473977,0.01518770187982373,0.005565361373254303,1
2015-03-20,0,0.0031414604385734918,0.008788105748153459,0.013339824035723362,0.010708697581844616,-0.012080699169785011,0
2015-03-21,1,-0.006608245488491631,0.0,0.0,0.0,0.0,1
2015-03-22,1,0.030059926984876507,0.0,0.0,0.0,0.0,0
2015-03-23,0,-0.004563319168047861,-0.001950275484215993,0.0026971957568776507,-0.03291682725853717,-0.009028530312261213,0
2015-03-24,0,-0.082590521853266,-0.005635177551282007,0.0031095972006652695,-0.013745279567431335,0.001647654178780802,1
2015-03-25,0,0.0024482110178939095,-0.014762069643234937,0.0046882443814050614,-0.0626353214859159,-0.002163044343406044,1
2015-03-26,0,0.009439546802021883,-0.0023841255523865635,0.006493468269733933,-0.003332674140504167,0.004732022725163901,0
2015-03-27,0,-0.006065833740133761,0.0022867676198720984,-0.004407613858515569,0.019363734159361663,-0.0015406106194408428,1
2015-03-28,1,0.023085000457077995,0.0,0.0,0.0,0.0,0
2015-03-29,1,-0.04071110245965527,0.0,0.0,0.0,0.0,1
2015-03-30,0,0.01963596613450928,0.01212612340200034,-0.012580891750166273,0.004200226615529977,0.0070671920742160005,0
2015-03-31,0,-0.013429797994592731,-0.008777658411446341,-0.0014359335417667746,-0.025473091237184924,0.003870813081429276,1
2015-04-01,0,0.012403125199171193,-0.003542764630999391,0.0209107656929285,0.003814740869468052,-0.0017298215079727382,1
2015-04-02,0,0.022920312531111483,0.003591060519446799,-0.005977561320432106,0.0023771527477933607,-0.007667573028231793,1
2015-04-03,0,0.005191934481623315,0.0,0.0,0.0,0.0,0
2015-04-04,1,-0.0024605390743548295,0.0,0.0,0.0,0.0,1
2015-04-05,1,0.02683829306360957,0.0,0.0,0.0,0.0,0
2015-04-06,0,-0.019787843949012902,0.006710427823825194,0.014631342783434479,0.028553910224986344,-0.003392466125650176,0
2015-04-07,0,-0.009090445919442811,-0.002649610080195526,-0.006586554489201088,0.00872927609265355,0.007386934294617252,0
2015-04-08,0,-0.03275265389486289,0.0033711261962895596,-0.006214545543826507,0.007292756194302397,0.002450209106376541,0
2015-04-09,0,-0.00550856238328955,0.004413917764374651,-0.007927608751493799,0.02289656479103396,0.011053237805892893,0
2015-04-10,0,-0.031702583387589446,0.005441955632324358,0.009173611346904613,0.010156643880838565,0.0023167547406326007,1
2015-04-11,1,0.0020311955561355304,0.0,0.0,0.0,0.0,0
2015-04-12,1,-0.0016881656356903948,0.0,0.0,0.0,0.0,0
2015-04-13,0,-0.05021671457956225,-0.004532947695588087,-0.004409447390731536,-0.009269031222152639,0.0010056162905187046,0
2015-04-14,0,-0.024465706767396074,0.0019114270980626219,-0.005434568565282116,-0.008462142334582548,-0.007364429021955488,1
2015-04-15,0,0.02110272663610571,0.0044767593801941525,0.00726725079027736,0.012003423142976692,-0.004363498693910646,1
2015-04-16,0,0.02095542078043026,-0.00028518403910414,-0.002917276501128989,-0.006206155767709851,-0.009297677830664637,0
2015-04-17,0,-0.025213125195807665,-0.011570101751930885,0.004081828620635487,-0.012978401856789952,0.0010259411670620867,1
2015-04-18,1,0.0021244232660850323,0.0,0.0,0.0,0.0,0
2015-04-19,1,-0.003390457413689029,0.0,0.0,0.0,0.0,1
2015-04-20,0,0.009060362216785637,0.009095413615509378,-0.007845161517145325,-0.004966778854038242,0.0042976204517529,1
2015-04-21,0,0.0462926999365405,-0.0011919457290872877,0.007845161517145236,-0.0013592967111422953,0.00040833927010335686,0
2015-04-22,0,-0.004656580910825517,0.004901989165492496,-0.013390441663967216,0.011268751064381658,0.000408094762120937,1
2015-04-23,0,0.009714594733087079,0.00251318473630252,0.006299101033358327,-0.00404187436040253,-0.007578099564455141,0
2015-04-24,0,-0.022210307810530832,0.002317614453709114,-0.016205683354533523,-0.008587461984534157,-0.0037075286136195747,0
2015-04-25,1,-0.02131806137951217,0.0,0.0,0.0,0.0,0
2015-04-26,1,-0.031225931376802334,0.0,0.0,0.0,0.0,1
2015-04-27,0,0.043936871246002325,-0.004166519858492699,0.023629518711741584,0.007686660845735656,-0.0015488828528574768,0
2015-04-28,0,-0.01507693138911128,0.00317395124260204,0.008852869596814293,0.004942675499201117,-0.007051780025101189,0
2015-04-29,0,-0.00020810680116101977,-0.004123230605800816,-0.0034655955861370943,-0.00764917544837816,-0.010145932920490125,1
2015-04-30,0,0.04476096650210979,-0.010070923957903858,-0.022908805191481592,0.0027064999491770523,-0.0054818213294078435,0
2015-05-01,0,-0.01736823289978208,0.010782794319356668,-0.006703766742857445,0.024472857988614,0.007372382754763962,1
2015-05-02,1,0.012209757927328984,0.0,0.0,0.0,0.0,1
2015-05-03,1,0.022841919434434907,0.0,0.0,0.0,0.0,0
2015-05-04,0,-0.005590600314613073,0.0028435500305342494,0.010418125460371878,-0.006172773908163451,0.0018869939463306339,0
2015-05-05,0,-0.012194490570728496,-0.011517786036180044,0.005378082159257571,-0.025986744926186175,-0.003672488282644516,0
2015-05-06,0,-0.02721337153245333,-0.004125281153486785,-0.002433315523067671,0.0031718987827007283,-0.010567571965960327,1
2015-05-07,0,0.032337406914244825,0.003981742555479408,-0.006659125353704526,0.01749316391982479,0.0051921228499773,1
2015-05-08,0,0.0271381890420925,0.01308002999748312,0.005650406070161,-0.07667650641972268,0.001795028892929075,0
2015-05-09,1,-0.00836334599719275,0.0,0.0,0.0,0.0,0
2015-05-10,1,-0.0063717546420386335,0.0,0.0,0.0,0.0,1
2015-05-11,0,0.007718906748170874,-0.0047841456626616305,-0.004974106783250917,-0.009647684115918778,0.002318243579497091,0
2015-05-12,0,-0.004328871534384656,-0.0029957553137871175,0.007913186088978619,0.009647684115918684,-0.005064940179028701,0
2015-05-13,0,-0.019833570375609212,0.00019025252072292135,0.02140276540104405,0.005744447687229464,-0.0096731663144184,1
2015-05-14,0,0.002332538373417759,0.010373796160949586,0.005728798596137671,0.016099260622173237,-0.0027810706935668256,1
2015-05-15,0,0.002849091256635625,0.001083523697846155,8.158275327200206e-05,0.00046923032911535883,-0.0023592635147377567,0
2015-05-16,1,-0.006129713522271202,0.0,0.0,0.0,0.0,1
2015-05-17,1,0.002744457633568561,0.0,0.0,0.0,0.0,0
2015-05-18,0,-0.015636672562722796,0.003101310075799928,0.0018750657940217385,-0.0014095154375586819,0.011210313753565005,0
2015-05-19,0,-0.005078760472612182,-0.000327894852322704,-0.01716888090960008,-0.006253722816869565,0.011400885727947958,1
2015-05-20,0,0.008889134295103438,-0.0007047495720569556,0.0016557665506276972,0.0,0.0018875877167488446,1
2015-05-21,0,0.005650190252098664,0.0029084803180778095,-0.003729337524911823,-0.007155223587588932,-0.0019925004014613467,1
2015-05-22,0,0.021039654392675935,-0.0023916383108237727,-8.301206705275282e-05,-0.0014369491862443295,0.007842357161638872,0
2015-05-23,1,-0.006160084501103912,0.0,0.0,0.0,0.0,1
2015-05-24,1,0.008674087312006046,0.0,0.0,0.0,0.0,0
2015-05-25,0,-0.016077734830484965,0.0,0.0,0.0,0.0,1
2015-05-26,0,2.529049072865961e-05,-0.010809979727397612,-0.01430097352694823,-0.006251780816891865,0.01334664559676103,1
2015-05-27,0,0.0007040801201424068,0.009447366944604215,-0.0010955517266055808,0.05216118313550861,0.0007191626419705009,1
2015-05-28,0,0.0005266583962282316,-0.0011287795506115912,0.0018533713577155101,0.013643226002973121,-0.004116518293430361,0
2015-05-29,0,-0.0013151069966266735,-0.006232682423787787,0.0010936268834478497,-0.00045201432571155553,-0.0006189143696918625,0
2015-05-30,1,-0.015947042706826734,0.0,0.0,0.0,0.0,0
2015-05-31,1,-0.013612984892928127,0.0,0.0,0.0,0.0,0
2015-06-01,0,-0.032065210637688614,0.0020346998174210515,-0.0009252434121427846,0.011233568614814466,0.004940779170796627,1
2015-06-02,0,0.012823055324273793,-0.0009934632429036648,0.004868987707043961,-0.01985595086316526,-0.01604343354953991,1
2015-06-03,0,0.00031438017957116854,0.0026462682876870936,-0.007903206348653132,-0.010999646269079228,-0.0038680213602913203,0
2015-06-04,0,-0.006885832118475905,-0.008482727400688948,-0.008306478391888725,0.017812705808908903,-0.00010477280913042816,1
2015-06-05,0,0.002795569450765387,-0.0017144236545261022,-0.00606137969172326,0.007666533693636671,0.008864828236255447,1
2015-06-06,1,0.0029607228818376284,0.0,0.0,0.0,0.0,0
2015-06-07,1,-0.012209768590979025,0.0,0.0,0.0,0.0,1
2015-06-08,0,0.024850080233436732,-0.006168507922935069,0.004613337822188803,-0.023177534283083927,-0.010542287540516926,1
2015-06-09,0,0.002443544510369354,-0.00014391554920020096,0.0034887060751304954,0.005044594040192297,-0.0013650958383770895,0
2015-06-10,0,-0.0010702625984199304,0.011921978112989588,0.007446870892935644,-0.018001816906295553,-0.0054788530678120465,1
2015-06-11,0,0.003934540853908535,0.003217839388825477,-0.005240883654242222,0.010655517646641757,0.0034804846879498454,1
2015-06-12,0,0.0012051366843483038,-0.007683973226045007,-0.0009326965120805852,-0.027565620005519795,-0.00010531335613230182,1
2015-06-13,1,0.010467578165980995,0.0,0.0,0.0,0.0,1
2015-06-14,1,0.004897611391449256,0.0,0.0,0.0,0.0,1
2015-06-15,0,0.013946807230271138,-0.004294826677148306,0.0054989349947638985,-0.001896128385447386,-0.0016862019290733758,1
2015-06-16,0,0.0577215235200358,0.005436941562720527,-0.004057870754626063,0.012264342922478903,0.0020020284211875066,0
2015-06-17,0,-0.006441746888822008,0.0016156578320667137,-0.0034791290925295453,0.011652103279279914,-0.007395669598904624,0
2015-06-18,0,-0.0011117713391535112,0.010345862872897314,0.021111827743485453,0.01654494845828757,-0.0027609885942576906,0
2015-06-19,0,-0.017832259441455525,-0.0044489685558820056,0.0,-0.0031962014664004067,0.000531498689949662,1
2015-06-20,1,0.002474401130183899,0.0,0.0,0.0,0.0,0
2015-06-21,1,-0.0051844736489190454,0.0,0.0,0.0,0.0,1
2015-06-22,0,0.012409180462625208,0.005109974738583061,-0.014925691467098958,-0.004123888451643866,0.0025475599755929736,0
2015-06-23,0,-0.01096724591440124,0.0007074481562386578,-0.006356223197024235,-0.026047573625598713,0.01159370555414304,0
2015-06-24,0,-0.015598171178905587,-0.007289168035446234,-0.0030653768027383383,-0.009945561257237213,-0.0017829798290882094,1
2015-06-25,0,0.00945146884397475,-0.0030451625280824117,-0.0009385057618116827,0.007586299542010769,-0.0007350978870449008,1
2015-06-26,0,0.0032689569671338244,-0.0001906905537088681,0.0011943563947357445,-0.020521147305412633,0.00293715488525876,1
2015-06-27,1,0.029910238649985002,0.0,0.0,0.0,0.0,0
2015-06-28,1,-0.007916041018021671,0.0,0.0,0.0,0.0,1
2015-06-29,0,0.031827984516984625,-0.02119288297145183,0.004763108033599618,-0.030349244568099832,-0.007148146672759543,1
2015-06-30,0,0.023102661546717907,0.0020909124844514107,-0.005957464428335503,-0.0004972231131972536,0.007357579467432491,0
2015-07-01,0,-0.017064046599051412,0.007983621608991158,-0.0021362964757819457,0.014317859507152284,0.008550622632452175,0
2015-07-02,0,-0.012485740380607286,-0.0009162824923881807,-0.005145808953403949,0.0009798314107889352,-0.002078755037570055,1
2015-07-03,0,0.003611140537128755,0.0,0.0,0.0,0.0,1
2015-07-04,1,0.017594399701258708,0.0,0.0,0.0,0.0,1
2015-07-05,1,0.04139866364903754,0.0,0.0,0.0,0.0,0
2015-07-06,0,-0.010659248530482286,-0.002849882802743178,0.008476461823921842,-0.012318542432752209,0.001974975308446672,0
2015-07-07,0,-0.010548688624993648,0.006268735107512722,-0.01763258994680646,-0.019019449096971047,0.005901551297379307,1
2015-07-08,0,0.01705095721058097,-0.016919300120830538,0.009414090400743112,-0.007099713490278972,-0.006005421031357485,0
2015-07-09,0,-0.005766569135055685,0.0018073793000671252,-0.003703271456771109,-0.01228888078354093,0.003317781086889777,1
2015-07-10,0,0.056558632505455265,0.012512925892696883,-0.001122328304907492,0.017364993512530628,-0.006021631908907179,1
2015-07-11,1,0.02844776519770061,0.0,0.0,0.0,0.0,1
2015-07-12,1,0.05880019194966264,0.0,0.0,0.0,0.0,0
2015-07-13,0,-0.06242651475623316,0.010976836974205689,-0.002161789164397025,0.006560980236833662,0.008606013338265753,0
2015-07-14,0,-0.015841069719805347,0.004328409215450555,-0.0016460063008068057,0.0005027884487618182,-0.002273915405681178,0
2015-07-15,0,-0.0057038327096080475,-0.000332217073205121,-0.005303292287155819,-0.007063768685595387,0.0050575312660768364,0
2015-07-16,0,-0.027452597215516125,0.007992642618142094,-0.0029680531118790564,0.0220340489851654,0.005441836995215882,1
2015-07-17,0,0.00496088681237782,0.0008471189229164301,-0.010546766320174742,-0.005961147882427611,0.002045795965891168,0
2015-07-18,1,-0.016491018120761647,0.0,0.0,0.0,0.0,0
2015-07-19,1,-0.004692632405765162,0.0,0.0,0.0,0.0,1
2015-07-20,0,0.019425230515446274,0.0005176209442059814,-0.022426758700162933,-0.018607486539071433,0.0017356497233275746,0
2015-07-21,0,-0.01134799606665116,-0.003959156803553028,-0.002986226185725619,0.004558186197622891,-0.007166256570040266,1
2015-07-22,0,0.005022936197976215,-0.0017962300530355569,-0.010935045842920037,-0.019388594273819993,0.0027701925337893602,0
2015-07-23,0,-0.0042401477702135515,-0.00564577649925761,0.0023794058603042695,0.012288880783540906,-0.00493012219356099,1
2015-07-24,0,0.043346917965858316,-0.010425999793810547,-0.007707896950271182,-0.011773603609895615,0.001234771887802716,1
2015-07-25,1,0.0014523190754852883,0.0,0.0,0.0,0.0,1
2015-07-26,1,0.013722713943767523,0.0,0.0,0.0,0.0,1
2015-07-27,0,0.003199635296651489,-0.005834168934140069,0.009990481826287456,-0.005680600159670652,-0.007639119134343046,1
2015-07-28,0,0.0027310880836206508,0.012207779454875627,-0.0001823706384319658,0.021517415384489653,0.002793985858093338,0
2015-07-29,0,-0.01656498435681487,0.006855682160453872,-0.003289265328567696,0.012090704300471874,0.002167812088872071,0
2015-07-30,0,-0.0064714333140721645,0.00023689463459809694,-0.003942902550703331,0.0025007293476925537,0.0059627420311494095,0
2015-07-31,0,-0.0107343496138054,-0.001518808692360487,0.0059543068371229295,-0.003502774739288379,-0.0019493651247080854,0
2015-08-01,1,-0.010769111724396336,0.0,0.0,0.0,0.0,1
2015-08-02,1,0.0035908351551854666,0.0,0.0,0.0,0.0,0
2015-08-03,0,-0.004919921450151317,-0.003378591144283321,-0.005035948817230393,0.01689921593443161,0.0012316035305295703,1
2015-08-04,0,0.014091618850608268,-0.001956218129059803,0.0011925388068687703,0.003934995707706881,0.004503154120091089,0
2015-08-05,0,-0.01176525184182441,0.003290132678655776,-0.004594751903060489,0.010256620470978221,0.0003062818890689324,0
2015-08-06,0,-0.011794015540393898,-0.008221558014386166,0.004136225578011975,-0.006337168730547679,-0.0013279255519999438,1
2015-08-07,0,0.0036118428850578886,-0.0019220385816915103,0.0035709643265033203,0.11664111496711473,-0.002763748862981577,0
2015-08-08,1,-0.0687973817394527,0.0,0.0,0.0,0.0,1
2015-08-09,1,0.01553406541650176,0.0,0.0,0.0,0.0,0
2015-08-10,0,-0.0023151860348410653,0.012520750286955833,0.00918896146112403,0.03422118930373079,-0.004108406497550563,1
2015-08-11,0,0.02212268918500627,-0.009063893301394272,0.003074443624916577,-0.005059448962592839,0.0013370765721243702,0
2015-08-12,0,-0.014941646019161535,0.001196952518012151,0.01398622054471554,0.002533131916818204,-0.010643332330369007,0
2015-08-13,0,-0.008656834399337742,-0.001244675468062037,-0.006699743964643952,-0.008467590439418212,0.0019718216436505212,1
2015-08-14,0,0.006040512802955279,0.0036350733473080876,-0.0025127239178519196,0.0008500137696890568,0.0012434231077653288,0
2015-08-15,1,-0.01566327593274089,0.0,0.0,0.0,0.0,0
2015-08-16,1,-0.011706545070410978,0.0,0.0,0.0,0.0,0
2015-08-17,0,-0.0020561200546923707,0.00557146666175652,0.0051086386452189395,-0.006392574337431336,0.0025854505408816376,0
2015-08-18,0,-0.20063416232442743,-0.002900969896684618,-0.0013418618399914416,-0.009143131327918549,0.0015480835453593365,1
2015-08-19,0,0.07132455635785633,-0.007936585518643074,0.009798760247176764,-0.003907183576736971,-0.00527325975535483,1
2015-08-20,0,0.03751679130467895,-0.021102352167205983,0.02183246129993839,-0.036770920079360475,-0.007387777088806155,0
2015-08-21,0,-0.0118868375389682,-0.030565324005651675,0.005707855724575729,-0.03163224395651572,-0.00965479385630706,0
2015-08-22,1,-0.009413433789144688,0.0,0.0,0.0,0.0,0
2015-08-23,1,-0.009686912182080969,0.0,0.0,0.0,0.0,0
2015-08-24,0,-0.08062473359634079,-0.04301880790598196,-0.0053609736452838765,-0.036039764591960295,-0.01615857712298336,1
2015-08-25,0,0.05145266189809527,-0.0118373945990014,-0.01326609907875266,-0.0209814573806328,0.01298997444243397,1
2015-08-26,0,0.018872365248561083,0.03767483352532363,-0.012020629120604693,0.07273351977716624,0.006011721982451701,0
2015-08-27,0,-0.004713708157642016,0.024434410462345027,-0.0019581236090830427,0.036907766222675074,0.005348469974766777,1
2015-08-28,0,0.02905731598082126,4.988035111677301e-05,0.009487946300354527,0.00440927025160187,0.005215951704627573,0
2015-08-29,1,-0.0070081875315019145,0.0,0.0,0.0,0.0,0
2015-08-30,1,-0.004444526744575541,0.0,0.0,0.0,0.0,1
2015-08-31,0,0.005644959118664133,-0.008111673183819917,-0.0013246789876694932,-0.011059626231928481,-0.0016661845377460068,0
2015-09-01,0,-0.008446556918348894,-0.030302562480491256,0.006254679083375538,-0.04178637190186373,-0.005224672448561533,1
2015-09-02,0,0.0050851953697263535,0.018803412594380807,-0.005459639578781788,0.029702952309520445,0.003973289263555428,0
2015-09-03,0,-0.00920554074485158,0.0007162591260575232,-0.007800809896323428,0.0026975691763393875,0.006034161198041619,1
2015-09-04,0,0.013618286292616499,-0.015252611227354761,-0.0027625341162804407,-0.023626552674530142,-0.0018687744082446635,1
2015-09-05,1,0.02029220950741306,0.0,0.0,0.0,0.0,1
2015-09-06,1,0.020305669091942837,0.0,0.0,0.0,0.0,1
2015-09-07,0,2.9201476095330115e-05,0.0,0.0,0.0,0.0,1
2015-09-08,0,0.01555502844545953,0.02482036345854586,-0.00017844816814424258,0.04187025700140232,-0.003643813332643528,0
2015-09-09,0,-0.022579945075460288,-0.013462184054060272,-0.016377648027910367,-0.020041164654457082,0.001354994039468901,1
2015-09-10,0,0.001296586674883571,0.005427202187866655,0.0066013252241179255,0.015621828106657947,-0.005745072972555457,1
2015-09-11,0,0.0068117443452915295,0.004534390926774702,-0.005422516675857549,0.003095357665323929,-0.002832382076128414,0
2015-09-12,1,-0.02052511060196729,0.0,0.0,0.0,0.0,0
2015-09-13,1,-0.020256631126833225,0.0,0.0,0.0,0.0,1
2015-09-14,0,0.0005724908294613855,-0.0037173838670823125,0.0037988027454549534,0.001764267313105604,0.0006300940958789642,0
2015-09-15,0,-0.0014752050165764698,0.012421545355808864,-0.004433305016104712,0.010957399916232013,0.0037724094743071686,0
2015-09-16,0,-0.005280859583557768,0.008629416125289112,0.014761656297426292,0.006951078679743216,-0.0019892425825791607,1
2015-09-17,0,0.0031335504931134946,-0.002250822725089546,-0.0016989964683834105,0.009049707334626612,-0.009159353517416438,1
2015-09-18,0,0.013678307924647123,-0.01647616263375956,0.0184450795810628,-0.000858387133486609,0.0032732995025491467,0
2015-09-19,1,-0.006381558728588466,0.0,0.0,0.0,0.0,0
2015-09-20,1,-0.0012145562897130722,0.0,0.0,0.0,0.0,0
2015-09-21,0,-0.018010636554186336,0.005154272794095053,-0.004402965995982146,0.010252019881642453,0.010799567916796657,1
2015-09-22,0,0.015438219324374681,-0.013064720080822156,-0.007174182201744282,-0.02757601458123796,0.004058905435725498,0
2015-09-23,0,-0.0014536376070196364,-0.001599879051082057,0.005849503214074751,0.004793969123149943,-0.00218351099114401,1
