Date,btc_close,spy_close,gold_close,nvda_close,dxy_close,vix_close,is_weekend,btc_log_return,vix_level,btc_volume_ratio,btc_rsi_14,btc_roll_vol_21,target
2014-12-10,346.364990234375,167.77862548828125,1228.9000244140625,0.4863443672657013,88.2699966430664,18.530000686645508,0,-0.016760020464782286,18.530000686645508,-0.035522239919237045,0.3939962605747922,0.022440860495903027,1
2014-12-11,350.5060119628906,168.62916564941406,1225.0999755859375,0.4861043393611908,88.66000366210938,20.079999923706055,0,0.011884754732860379,20.079999923706055,0.6370793610202476,0.4237622638167418,0.018475538471604543,1
2014-12-12,352.5419921875,165.90391540527344,1222.0,0.4709887206554413,88.36000061035156,21.079999923706055,0,0.005791883069589239,21.079999923706055,-0.014424012617244766,0.4382435629140554,0.018014417599044628,0
2014-12-13,347.3760070800781,165.90391540527344,1222.0,0.4709887206554413,88.36000061035156,21.079999923706055,1,-0.014761954756862644,21.079999923706055,-0.37937681439073,0.4099647538073561,0.01825211434698183,1
2014-12-14,351.6319885253906,165.90391540527344,1222.0,0.4709887206554413,88.36000061035156,21.079999923706055,1,0.012177354377937011,21.079999923706055,-0.26219987428637626,0.44195437075245025,0.015928763538601502,0
2014-12-15,345.3450012207031,164.76422119140625,1207.199951171875,0.46954894065856934,88.45999908447266,20.420000076293945,0,-0.01804122065223821,20.420000076293945,0.09317926869011595,0.4067679219416551,0.01500249317491921,0
2014-12-16,327.06201171875,163.4429168701172,1193.9000244140625,0.4642704427242279,88.12999725341797,23.56999969482422,0,-0.05439412969735232,23.56999969482422,0.6359198702615496,0.3232152036701336,0.018579925779266544,0
2014-12-17,319.7760009765625,166.64718627929688,1194.300048828125,0.4832253158092499,89.12999725341797,19.440000534057617,0,-0.022529037468551814,19.440000534057617,0.7479429795586896,0.29608771656145394,0.018721176708784697,0
2014-12-18,311.39599609375,170.76815795898438,1194.699951171875,0.48514464497566223,89.23999786376953,16.809999465942383,0,-0.026555352175350936,16.809999465942383,0.7451657001390602,0.26757981532263175,0.01904481305408207,1
2014-12-19,317.8429870605469,171.4947509765625,1195.9000244140625,0.4899434745311737,89.5999984741211,16.489999771118164,0,0.02049210790497289,16.489999771118164,0.22537178661234455,0.32184173636842783,0.019211638075107982,1
2014-12-20,329.95599365234375,171.4947509765625,1195.9000244140625,0.4899434745311737,89.5999984741211,16.489999771118164,1,0.037401783536729974,16.489999771118164,0.0621878425708761,0.4080433033143763,0.021612429226461123,0
2014-12-21,320.8429870605469,171.4947509765625,1195.9000244140625,0.4899434745311737,89.5999984741211,16.489999771118164,1,-0.02800742641911091,16.489999771118164,-0.26244132316998636,0.3701052595086856,0.021902448478824374,1
2014-12-22,331.885986328125,172.28363037109375,1179.699951171875,0.4985809326171875,89.7699966430664,15.25,0,0.03383962868132819,15.25,0.09617324825237439,0.4380845630358665,0.023626220599081107,1
2014-12-23,334.5719909667969,172.5161590576172,1177.9000244140625,0.4954618215560913,90.05999755859375,14.800000190734863,0,0.008060580781696913,14.800000190734863,-0.2091893708747568,0.45322175724059677,0.02369834467476864,0
2014-12-24,322.53399658203125,172.53271484375,1173.5,0.49354222416877747,89.97000122070312,14.369999885559082,0,-0.036643529605327387,14.369999885559082,-0.30422811007970435,0.40041382832829275,0.024524753877939766,0
2014-12-25,319.00799560546875,172.53271484375,1173.5,0.49354222416877747,89.97000122070312,14.369999885559082,0,-0.010992379373534256,14.369999885559082,-0.7144989956030279,0.38588839184169466,0.024483991591013967,1
2014-12-26,327.92401123046875,173.08914184570312,1195.300048828125,0.49402227997779846,90.02999877929688,14.5,0,0.02756574140127263,14.5,-0.23046899609559904,0.4406833413720889,0.024982796961253613,0
2014-12-27,315.8630065917969,173.08914184570312,1195.300048828125,0.49402227997779846,90.02999877929688,14.5,1,-0.03747331232117634,14.5,-0.32888646098918023,0.3897692615268361,0.025869530817461128,1
2014-12-28,317.239013671875,173.08914184570312,1195.300048828125,0.49402227997779846,90.02999877929688,14.5,1,0.004346879974207228,14.5,-0.5743576361541359,0.39845131185278027,0.025941873579303668,0
2014-12-29,312.6700134277344,173.3216552734375,1181.699951171875,0.4933023750782013,90.19000244140625,15.0600004196167,0,-0.014507111911498328,15.0600004196167,-0.4711646599267161,0.3790677725925986,0.025206486473757807,0
2014-12-30,310.73699951171875,172.3916015625,1200.199951171875,0.4887436032295227,89.98999786376953,15.920000076293945,0,-0.0062014705350289445,15.920000076293945,-0.4430342967750072,0.37076440514120307,0.024779010753660936,1
2014-12-31,320.1929931640625,170.6809539794922,1183.9000244140625,0.4810658097267151,90.2699966430664,19.200000762939453,0,0.029977023965103558,19.200000762939453,-0.2875176562652871,0.4351713402069931,0.02583742527201906,0
2015-01-01,314.2489929199219,170.6809539794922,1183.9000244140625,0.4810658097267151,90.2699966430664,19.200000762939453,0,-0.018738274882211695,19.200000762939453,-0.8141093319932676,0.4071191571989313,0.02577549742427398,1
2015-01-02,315.0320129394531,170.589599609375,1186.0,0.482985258102417,91.08000183105469,17.790000915527344,0,0.0024886192856885233,17.790000915527344,-0.8256679999462312,0.41253544318823304,0.02571507493044668,0
2015-01-03,281.0820007324219,170.589599609375,1186.0,0.482985258102417,91.08000183105469,17.790000915527344,1,-0.11402781772464736,17.790000915527344,0.5547155780114116,0.2843529036851895,0.034983556877437094,0
2015-01-04,264.19500732421875,170.589599609375,1186.0,0.482985258102417,91.08000183105469,17.790000915527344,1,-0.061958949741243954,17.790000915527344,0.9789928375356756,0.24060560319471846,0.036339181952752035,1
2015-01-05,274.4739990234375,167.50880432128906,1203.9000244140625,0.4748275578022003,91.37999725341797,19.920000076293945,0,0.03816904066200965,19.920000076293945,0.7127753555694656,0.3109362888062549,0.03802773238620446,1
2015-01-06,286.1889953613281,165.9310302734375,1219.300048828125,0.4604315757751465,91.5,21.1200008392334,0,0.0417958802770686,21.1200008392334,0.10933991015566405,0.37878284641546117,0.038323558156796216,1
2015-01-07,294.3370056152344,167.998779296875,1210.5999755859375,0.4592319130897522,91.88999938964844,19.309999465942383,0,0.0280729729527459,19.309999465942383,0.21168345915570422,0.4200849731551957,0.03884318515186896,0
2015-01-08,283.3489990234375,170.97987365722656,1208.4000244140625,0.47650712728500366,92.37000274658203,17.010000228881836,0,-0.038046038508232904,17.010000228881836,0.002595533632173639,0.38292710391107265,0.039256318546773604,1
2015-01-09,290.4079895019531,169.60975646972656,1216.0,0.47842666506767273,91.94000244140625,17.549999237060547,0,0.02460744467252288,17.549999237060547,-0.057365402793338925,0.4187389442333459,0.039397308066755024,0
2015-01-10,274.7959899902344,169.60975646972656,1216.0,0.47842666506767273,91.94000244140625,17.549999237060547,1,-0.05525782685593136,17.549999237060547,-0.2615093158345877,0.3672031957699876,0.039681248517756756,0
2015-01-11,265.6600036621094,169.60975646972656,1216.0,0.47842666506767273,91.94000244140625,17.549999237060547,1,-0.03381165828602173,17.549999237060547,-0.07513064190678863,0.3396569104086511,0.039842261972803925,1
2015-01-12,267.7959899902344,168.28109741210938,1232.699951171875,0.47242826223373413,91.9800033569336,19.600000381469727,0,0.008008149758100299,19.600000381469727,-0.044336577222106,0.3520547299951386,0.03884008151608243,0
2015-01-13,225.86099243164062,167.80776977539062,1234.300048828125,0.4717084467411041,92.30999755859375,20.559999465942383,0,-0.17030572694913534,20.559999465942383,1.1693163035998315,0.24619399923062105,0.051937576763235384,0
2015-01-14,178.10299682617188,166.79464721679688,1234.4000244140625,0.47362789511680603,92.16000366210938,21.479999542236328,0,-0.23755771549530522,21.479999542236328,1.285009219962261,0.16959023424981737,0.07056922359901557,1
2015-01-15,209.843994140625,165.26670837402344,1264.699951171875,0.4702688157558441,92.3499984741211,22.389999389648438,0,0.164002352794029,22.389999389648438,0.9934755732246292,0.3256011817195835,0.08210211458798487,0
2015-01-16,208.0970001220703,167.43411254882812,1276.9000244140625,0.47890639305114746,92.5199966430664,20.950000762939453,0,-0.008360051860799687,20.950000762939453,0.20047564870789925,0.3222773730382306,0.08143420702900712,0
2015-01-17,199.25999450683594,167.43411254882812,1276.9000244140625,0.47890639305114746,92.5199966430664,20.950000762939453,1,-0.043393840687305896,20.950000762939453,-0.3109986580424617,0.3048800338269024,0.08150192567249398,1
2015-01-18,210.33900451660156,167.43411254882812,1276.9000244140625,0.47890639305114746,92.5199966430664,20.950000762939453,1,0.05411005929718177,20.950000762939453,-0.09005886688398236,0.35186441244972855,0.08301378444762496,1
2015-01-19,214.86099243164062,167.43411254882812,1276.9000244140625,0.47890639305114746,92.5199966430664,20.950000762939453,0,0.02127073585047844,20.950000762939453,-0.5770651080345898,0.3698944332950582,0.0834886299443404,0
2015-01-20,211.31500244140625,167.7911834716797,1294.199951171875,0.48034608364105225,93.05000305175781,19.889999389648438,0,-0.016641349425745678,19.889999389648438,-0.33827185856584113,0.36142338193583357,0.08344678058873968,1
2015-01-21,226.89700317382812,168.63818359375,1293.699951171875,0.4870641231536865,92.9000015258789,18.850000381469727,0,0.07114626123199319,18.850000381469727,-0.15170037988728496,0.4223329274244301,0.0851062987888505,1
2015-01-22,233.406005859375,171.14599609375,1300.699951171875,0.4954618215560913,94.23999786376953,16.399999618530273,0,0.02828326756390444,16.399999618530273,-0.07371583259888152,0.44499659425602106,0.08565850979705837,0
2015-01-23,232.87899780273438,170.20762634277344,1292.5999755859375,0.4969013035297394,95.0,16.65999984741211,0,-0.002260455630801953,16.65999984741211,-0.37121871000816203,0.44349899267440507,0.08561861181042145,1
2015-01-24,247.8470001220703,170.20762634277344,1292.5999755859375,0.4969013035297394,95.0,16.65999984741211,1,0.06229262485473296,16.65999984741211,-0.3205318681593301,0.4940333580098399,0.08398882574413191,1
2015-01-25,253.71800231933594,170.20762634277344,1292.5999755859375,0.4969013035297394,95.0,16.65999984741211,1,0.023411802380044453,16.65999984741211,-0.0013426649987421412,0.5119703642014829,0.08320688330724763,1
2015-01-26,273.4729919433594,170.60623168945312,1279.4000244140625,0.49474218487739563,94.80000305175781,15.520000457763672,0,0.07497944406522498,15.520000457763672,1.0384541442019595,0.5651406435053186,0.08447191335098372,0
2015-01-27,263.4750061035156,168.35586547851562,1291.699951171875,0.4709887206554413,94.0199966430664,17.219999313354492,0,-0.03724435725045598,17.219999313354492,0.1352647064379245,0.5340176536254758,0.08426901347651855,0
2015-01-28,233.9149932861328,166.19679260253906,1285.9000244140625,0.4633108079433441,94.47000122070312,20.440000534057617,0,-0.11900073718364432,20.440000534057617,0.10327459385699876,0.448944706796593,0.08752430773666024,0
2015-01-29,233.51300048828125,167.73301696777344,1254.5999755859375,0.47458767890930176,94.77999877929688,18.760000228881836,0,-0.0017200206333921858,18.760000228881836,-0.23323287376081323,0.4478341985045823,0.08732056401806769,0
2015-01-30,226.4250030517578,165.6238250732422,1278.5,0.46067148447036743,94.80000305175781,20.969999313354492,0,-0.030823974429389264,20.969999313354492,-0.4383532721379669,0.4274293689165172,0.08708463677028504,0
2015-01-31,217.46400451660156,165.6238250732422,1278.5,0.46067148447036743,94.80000305175781,20.969999313354492,1,-0.040380437381728564,20.969999313354492,-0.5751611386300518,0.40161325764741274,0.08677382048230217,1
2015-02-01,226.9720001220703,165.6238250732422,1278.5,0.46067148447036743,94.80000305175781,20.969999313354492,1,0.04279332203631927,20.969999313354492,-0.3662357304135097,0.44020090687229396,0.0873812564132347,1
2015-02-02,238.22900390625,167.6748809814453,1276.199951171875,0.4707486629486084,94.5,19.43000030517578,0,0.04840574994570224,19.43000030517578,-0.2649886223667241,0.48097290743662385,0.08818063739290626,0
2015-02-03,227.26800537109375,170.09970092773438,1259.699951171875,0.48250535130500793,93.5999984741211,17.329999923706055,0,-0.04710245086441019,17.329999923706055,0.0958102417991143,0.44686628920193017,0.08043041701145662,0
2015-02-04,226.85299682617188,169.4519805908203,1263.800048828125,0.483705073595047,93.98999786376953,18.329999923706055,0,-0.0018277448453036722,18.329999923706055,-0.25440748412289554,0.44554600524443605,0.05923055156354277,0
2015-02-05,217.11099243164062,171.16256713867188,1262.0,0.49162283539772034,94.69999694824219,16.850000381469727,0,-0.0438935079933491,16.850000381469727,-0.3974019489589085,0.413917886981231,0.048952643253022926,1
2015-02-06,222.26600646972656,170.6892547607422,1233.9000244140625,0.4894634485244751,94.69999694824219,17.290000915527344,0,0.02346618327569626,17.290000915527344,-0.31705708539467675,0.43693068933859097,0.04912055189577942,1
2015-02-07,227.75399780273438,170.6892547607422,1233.9000244140625,0.4894634485244751,94.69999694824219,17.290000915527344,1,0.0243911975438062,17.290000915527344,-0.4274790315595077,0.46063718659315145,0.04812714155710575,0
2015-02-08,223.41200256347656,170.6892547607422,1233.9000244140625,0.4894634485244751,94.69999694824219,17.290000915527344,1,-0.01924847748019274,17.290000915527344,-0.6563621637376563,0.4447244638575454,0.04714051778111291,0
2015-02-09,220.11000061035156,169.92532348632812,1240.800048828125,0.48898372054100037,94.44999694824219,18.549999237060547,0,-0.01489018780860793,18.549999237060547,-0.17899950938924222,0.43228381723692055,0.04709523941607145,0
2015-02-10,219.83900451660156,171.73561096191406,1231.5999755859375,0.5026599764823914,94.76000213623047,17.229999542236328,0,-0.0012319433610069224,17.229999542236328,-0.44039374850850266,0.4312090484418721,0.0469239204684927,0
2015-02-11,219.18499755859375,171.83523559570312,1219.0,0.49930086731910706,94.98999786376953,16.959999084472656,0,-0.002979369869067089,16.959999084472656,-0.62013292122251,0.4284347757371087,0.044159766490042815,1
2015-02-12,221.76400756835938,173.48770141601562,1220.0999755859375,0.5350507497787476,94.08999633789062,15.34000015258789,0,0.01169767654801286,15.34000015258789,-0.7286198056783393,0.44357145319764674,0.04374406863321173,1
2015-02-13,235.427001953125,174.2018585205078,1226.5,0.5352904200553894,94.19999694824219,14.6899995803833,0,0.05978710744575146,14.6899995803833,0.27681236733559034,0.5143612562331161,0.0458035389618451,1
2015-02-14,257.3210144042969,174.2018585205078,1226.5,0.5352904200553894,94.19999694824219,14.6899995803833,1,0.08892349379425551,14.6899995803833,0.4036222889706407,0.5965708080074418,0.047919165902960914,0
2015-02-15,234.8249969482422,174.2018585205078,1226.5,0.5352904200553894,94.19999694824219,14.6899995803833,1,-0.09148384584019954,14.6899995803833,0.6107722600390278,0.5023534500529993,0.051733921447180926,0
2015-02-16,233.84300231933594,174.2018585205078,1226.5,0.5352904200553894,94.19999694824219,14.6899995803833,0,-0.00419058296067406,14.6899995803833,-0.059905745162608715,0.4984699561852012,0.04849828775275206,1
2015-02-17,243.61000061035156,174.4759063720703,1208.0999755859375,0.536970317363739,94.05999755859375,15.800000190734863,0,0.04091862847771824,15.800000190734863,-0.05955989128039958,0.5361749395408214,0.04909345096125663,0
2015-02-18,236.3260040283203,174.4925079345703,1199.699951171875,0.5307319164276123,94.19999694824219,15.449999809265137,0,-0.03035636359272711,15.449999809265137,-0.12973301361984124,0.5057948161150079,0.04198290287062288,1
2015-02-19,240.2830047607422,174.3679656982422,1207.0999755859375,0.5321714282035828,94.4000015258789,15.289999961853027,0,0.01660519034172677,15.289999961853027,-0.4366899310486173,0.5217576448633274,0.04212491469760331,1
2015-02-20,243.7790069580078,175.41427612304688,1204.4000244140625,0.5360103845596313,94.25,14.300000190734863,0,0.014444690551578291,14.300000190734863,-0.17000871537885592,0.5358036664454247,0.04154991063730604,1
2015-02-21,244.53399658203125,175.41427612304688,1204.4000244140625,0.5360103845596313,94.25,14.300000190734863,1,0.003092238871982713,14.300000190734863,-0.8043873828430459,0.5389256151763099,0.04031819615081154,0
2015-02-22,235.9770050048828,175.41427612304688,1204.4000244140625,0.5360103845596313,94.25,14.300000190734863,1,-0.035619980715916974,14.300000190734863,-0.3205119754512365,0.4974247827521087,0.04033113327955953,1
2015-02-23,238.89199829101562,175.3893280029297,1200.300048828125,0.5316917300224304,94.56999969482422,14.5600004196167,0,0.012277195944320576,14.5600004196167,-0.44865541790575375,0.5113910263031236,0.03899444672342691,0
2015-02-24,238.73500061035156,175.8875732421875,1196.9000244140625,0.5373517870903015,94.48999786376953,13.6899995803833,0,-0.0006574070841032816,13.6899995803833,-0.5682448061154811,0.5105728326233896,0.037468730064398006,0
2015-02-25,237.47000122070312,175.73809814453125,1201.0,0.5332571268081665,94.20999908447266,13.84000015258789,0,-0.005312847871439998,13.84000015258789,-0.7572708726440592,0.5035609801225251,0.03749583990410143,0
2015-02-26,236.42599487304688,175.53048706054688,1209.5999755859375,0.534702479839325,95.29000091552734,13.90999984741211,0,-0.004406063968623295,13.90999984741211,-0.5654855079206986,0.4974594209083746,0.03603142501150943,1
2015-02-27,253.8280029296875,174.9326171875,1212.5999755859375,0.5313306450843811,95.25,13.34000015258789,0,0.07102164294766813,13.34000015258789,0.5618470314518607,0.5847924630309638,0.03870723027485107,1
2015-02-28,254.26300048828125,174.9326171875,1212.5999755859375,0.5313306450843811,95.25,13.34000015258789,1,0.001712282492500946,13.34000015258789,-0.5808411059856338,0.5866574976678868,0.03849369963418104,1
2015-03-01,260.2019958496094,174.9326171875,1212.5999755859375,0.5313306450843811,95.25,13.34000015258789,1,0.023089070174587865,13.34000015258789,0.01629911629938943,0.6119682277059919,0.038254798428343346,1
2015-03-02,275.6700134277344,176.03707885742188,1207.699951171875,0.5443365573883057,95.45999908447266,13.039999961853027,0,0.05774631039705618,13.039999961853027,0.45110398946834573,0.6669052239059425,0.03941809344355702,1
2015-03-03,281.7019958496094,175.3146514892578,1204.0,0.5342205762863159,95.37999725341797,13.859999656677246,0,0.021645212985012714,13.859999656677246,0.6093299108170971,0.6849126207785586,0.039387437371888497,0
2015-03-04,273.0920104980469,174.5755157470703,1200.5999755859375,0.5402422547340393,95.97000122070312,14.229999542236328,0,-0.03104098668249274,14.229999542236328,0.3643920661574919,0.6321348339409422,0.04037774096656877,1
2015-03-05,276.1780090332031,174.7665557861328,1195.9000244140625,0.5505990982055664,96.37999725341797,14.039999961853027,0,0.011236844892019125,14.039999961853027,0.3649538847358229,0.6428634536716458,0.04037716622957098,0
2015-03-06,272.7229919433594,172.30856323242188,1164.0999755859375,0.5431325435638428,97.62000274658203,15.199999809265137,0,-0.012589019563885341,15.199999809265137,0.045498039808914606,0.6210116572886388,0.039021397353693525,1
2015-03-07,276.260986328125,172.30856323242188,1164.0999755859375,0.5431325435638428,97.62000274658203,15.199999809265137,1,0.012889423033744005,15.199999809265137,-0.36569475133626145,0.6347028396955969,0.0342795307609489,0
2015-03-08,274.35400390625,172.30856323242188,1164.0999755859375,0.5431325435638428,97.62000274658203,15.199999809265137,1,-0.006926764001895432,15.199999809265137,-0.14031069056945233,0.6217047101919223,0.02670954699739277,1
2015-03-09,289.60699462890625,173.02268981933594,1166.4000244140625,0.5445773601531982,97.58999633789062,15.0600004196167,0,0.05410555539115712,15.0600004196167,0.7853547166755391,0.6772964551094885,0.028418517393439213,1
2015-03-10,291.760009765625,170.21597290039062,1160.0999755859375,0.5539709329605103,98.62000274658203,16.690000534057617,0,0.007406767027843437,16.690000534057617,0.8450060392864163,0.684139450803869,0.027533520083836825,1
2015-03-11,296.3789978027344,169.81736755371094,1150.699951171875,0.5510807037353516,99.80000305175781,16.8700008392334,0,0.015707453323950217,16.8700008392334,0.12757551061510794,0.6987296332727402,0.02607183372731143,0
2015-03-12,294.35400390625,171.97642517089844,1152.0999755859375,0.5460227727890015,99.1500015258789,15.420000076293945,0,-0.006855895378802532,15.420000076293945,0.07167587192557477,0.6838809169736061,0.026311400791733854,0
2015-03-13,285.3370056152344,170.92181396484375,1152.5999755859375,0.5467453002929688,100.33000183105469,16.0,0,-0.0311121803793417,16.0,0.004250383493447028,0.6195382817096398,0.027737071256928886,0
2015-03-14,281.885009765625,170.92181396484375,1152.5999755859375,0.5467453002929688,100.33000183105469,16.0,1,-0.01217173654759659,16.0,-0.32966631590198864,0.5959166100482522,0.028056393285670205,1
2015-03-15,286.39300537109375,170.92181396484375,1152.5999755859375,0.5467453002929688,100.33000183105469,16.0,1,0.01586579121122548,16.0,-0.9586790715699659,0.6164454090069902,0.02636564278037201,1
2015-03-16,290.5929870605469,173.20535278320312,1153.300048828125,0.5532485842704773,99.5999984741211,15.609999656677246,0,0.014558606023415802,15.609999656677246,-0.3839373448176862,0.6347807481479981,0.026383561633044263,0
2015-03-17,285.5050048828125,172.69058227539062,1148.300048828125,0.5599924325942993,99.58999633789062,15.65999984741211,0,-0.017664059044773035,15.65999984741211,-0.40052312730679684,0.5974619692012149,0.02696013323037967,0
2015-03-18,256.29901123046875,174.7665557861328,1151.4000244140625,0.550839900970459,98.55000305175781,13.970000267028809,0,-0.10791478367740183,13.970000267028809,0.5093221411749866,0.43082269322645067,0.037014356027001045,1
2015-03-19,260.9280090332031,173.96937561035156,1169.0999755859375,0.5592697858810425,99.0999984741211,14.069999694824219,0,0.017899766313779417,14.069999694824219,0.41870846882032964,0.4578342895667127,0.03709208137171741,1
2015-03-20,261.7489929199219,175.50497436523438,1184.800048828125,0.5652912259101868,97.91000366210938,13.020000457763672,0,0.0031414604385734918,13.020000457763672,-0.6375618335572357,0.46265405131499937,0.033838082971456004,0
2015-03-21,260.0249938964844,175.50497436523438,1184.800048828125,0.5652912259101868,97.91000366210938,13.020000457763672,1,-0.006608245488491631,13.020000457763672,-0.7005093454229927,0.4535207055352635,0.033883704173934395,1
2015-03-22,267.9599914550781,175.50497436523438,1184.800048828125,0.5652912259101868,97.91000366210938,13.020000457763672,1,0.030059926984876507,13.020000457763672,-0.5944953423627184,0.5017091471700152,0.034143382529006644,0
2015-03-23,266.739990234375,175.16299438476562,1188.0,0.5469859838485718,97.02999877929688,13.40999984741211,0,-0.004563319168047861,13.40999984741211,-0.3393753357191116,0.4945792596638773,0.03161571085100984,0
2015-03-24,245.59500122070312,174.1787109375,1191.699951171875,0.539519727230072,97.19000244140625,13.619999885559082,0,-0.082590521853266,13.619999885559082,0.2261085814478728,0.38730068940288165,0.0357067587549709,1
2015-03-25,246.19700622558594,171.62632751464844,1197.300048828125,0.5067631006240845,96.9800033569336,15.4399995803833,0,0.0024482110178939095,15.4399995803833,0.12374206204772721,0.3915140723848367,0.035302960753472896,1
2015-03-26,248.53199768066406,171.2176513671875,1205.0999755859375,0.5050768852233887,97.44000244140625,15.800000190734863,0,0.009439546802021883,15.800000190734863,-0.20337144045873376,0.4084065700165048,0.0352639467613384,0
2015-03-27,247.0290069580078,171.60968017578125,1199.800048828125,0.5149520635604858,97.29000091552734,15.069999694824219,0,-0.006065833740133761,15.069999694824219,-0.6009004112041665,0.4007082553380784,0.03522267012167036,1
2015-03-28,252.79800415039062,171.60968017578125,1199.800048828125,0.5149520635604858,97.29000091552734,15.069999694824219,1,0.023085000457077995,15.069999694824219,-0.6654021775952078,0.44368631012732906,0.03554619658047318,0
2015-03-29,242.71299743652344,171.60968017578125,1199.800048828125,0.5149520635604858,97.29000091552734,15.069999694824219,1,-0.04071110245965527,15.069999694824219,-0.30132576117290977,0.39050029148423837,0.036428099816397615,1
2015-03-30,247.5260009765625,173.70327758789062,1184.800048828125,0.5171199440956116,97.9800033569336,14.510000228881836,0,0.01963596613450928,14.510000228881836,-0.16332419285394836,0.4262264306730927,0.034307022086077166,0
2015-03-31,244.2239990234375,172.18521118164062,1183.0999755859375,0.5041133165359497,98.36000061035156,15.289999961853027,0,-0.013429797994592731,15.289999961853027,-0.1570448393526821,0.4085864372346816,0.03415602851886216,1
2015-04-01,247.27200317382812,171.57626342773438,1208.0999755859375,0.5060405135154724,98.19000244140625,15.109999656677246,0,0.012403125199171193,15.109999656677246,-0.1295671499368626,0.43196818822911814,0.03404652073982551,1
2015-04-02,253.0050048828125,172.19354248046875,1200.9000244140625,0.5072446465492249,97.44000244140625,14.670000076293945,0,0.022920312531111483,14.670000076293945,0.01875361656064191,0.47340059893699915,0.034736968411428135,1
2015-04-03,254.32200622558594,172.19354248046875,1200.9000244140625,0.5072446465492249,97.44000244140625,14.670000076293945,0,0.005191934481623315,14.670000076293945,-0.10896060476135175,0.4826068241004256,0.03438949471912235,0
2015-04-04,253.69700622558594,172.19354248046875,1200.9000244140625,0.5072446465492249,97.44000244140625,14.670000076293945,1,-0.0024605390743548295,14.670000076293945,-0.7266133844873202,0.47833884164538154,0.0343602855362975,1
2015-04-05,260.5979919433594,172.19354248046875,1200.9000244140625,0.5072446465492249,97.44000244140625,14.670000076293945,1,0.02683829306360957,14.670000076293945,-0.27016593633131614,0.5274301375349465,0.03477464713106765,0
