Date,BTC_LogRet,BTC_RSI,BTC_ATR,BTC_Volume_Log,SP500_LogRet,NASDAQ_LogRet,ETH_LogRet,DXY_LogRet,VIX_LogRet,MSTR_LogRet,TARGET
2020-05-11,-0.017817356616017375,60.146265676567864,516.9931291852679,24.76841768303841,0.0001330693667907644,0.008485300545019517,-0.014348084898085022,0.0051007212026602895,-0.014761738910366265,-0.006841351342437404,0.0232893964825246
2020-05-12,0.0232893964825246,61.97643682837843,538.1741420200893,24.46432773147289,-0.020713365772047604,-0.02025662419707972,0.018121117387944686,-0.003097345349061247,0.1809907623958621,-0.030420932738440376,0.05152160673099469
2020-05-13,0.05152160673099469,56.449372178591055,497.2953404017857,24.54225523773337,-0.017616996624280044,-0.012408156918780345,0.05087653632191064,0.00309734534906125,0.06559722017571892,-0.04391072163449521,0.048814308336527425
2020-05-14,0.048814308336527425,63.58609459321384,470.9266880580357,24.75621196746133,0.01145891780407149,0.010427555177182904,0.018679567215585394,0.0022918983474946534,-0.07869718802023445,-0.015252731402561486,-0.04255454133663077
2020-05-15,-0.04255454133663077,55.57519874039252,478.423828125,24.597769769033096,0.003918675203723029,0.006381293808066065,-0.03676756513229647,-0.0006969651685236173,-0.02232654663523837,0.020718387373797113,0.005219563387115276
2020-05-16,0.005219563387115276,54.758651054110736,486.11593191964283,24.311351178191817,0.0,0.0,0.025509641163825612,0.0,0.0,0.0,0.03084341466898477
2020-05-17,0.03084341466898477,59.02559513971607,495.8763950892857,24.414249342590658,0.0,0.0,0.03178785635289235,0.0,0.0,0.0,0.005757095071523827
2020-05-18,0.005757095071523827,59.410762971238206,497.5756138392857,24.4568112456187,0.031015208770073424,0.019399495720960707,0.03494141304549915,-0.007297511847432846,-0.08470497189855637,0.03861155376778311,0.0002531804680276828
2020-05-19,0.0002531804680276828,58.568090403783934,504.0638950892857,24.393326547969327,-0.010539747711599283,-0.0035844167835652027,-0.005018720348731263,-0.0030144257249692962,0.041122339253499486,-0.008946871732807666,-0.021407053865041548
2020-05-20,-0.021407053865041548,53.043215789497076,497.83754185267856,24.321844136974086,0.0165139906134157,0.019856259768509806,-0.01583972265668373,-0.002519019852671667,-0.08686253388754123,0.0181444395780563,-0.04743978112005262
2020-05-21,-0.04743978112005262,38.94926641614577,485.76395089285717,24.395155796783975,-0.007803968309953686,-0.011348183223822418,-0.04983286782666111,0.002519019852671609,0.053559423658212896,-0.004298241665617397,0.011039704675422358
2020-05-22,0.011039704675422358,41.5960484465152,485.38734654017856,24.118135698677307,0.002350945686812366,0.003831426293714747,0.035800572855102214,0.004918926301312116,-0.04750419313706584,0.013575502857079027,0.0029045429371388543
